"ew_start","ew","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max"
2017-12-31,201801,6156,6156,6156,6156
2018-01-07,201802,5344,5344,5344,5344
2018-01-14,201803,6875,6875,6875,6875
2018-01-21,201804,6329,6329,6329,6329
2018-01-28,201805,6416,6416,6416,6416
2018-02-04,201806,5645,5645,5645,5645
2018-02-11,201807,6037,6037,6037,6037
2018-02-18,201808,6567,6567,6567,6567
2018-02-25,201809,6982,6982,6982,6982
2018-03-04,201810,7687,7687,7687,7687
2018-03-11,201811,7994,7994,7994,7994
2018-03-18,201812,7769,7769,7769,7769
2018-03-25,201813,7454,7454,7454,7454
2018-04-01,201814,9806,9806,9806,9806
2018-04-04,201815,10603,10603,10603,10603
2018-04-15,201816,10017,10017,10017,10017
2018-04-22,201817,8910,8910,8910,8910
2018-04-29,201818,9535,9535,9535,9535
2018-05-06,201819,8739,8739,8739,8739
2018-05-13,201820,7893,7893,7893,7893
2018-05-20,201821,6338,6338,6338,6338
2018-05-27,201822,5203,5203,5203,5203
2018-06-03,201823,5132,5132,5132,5132
2018-06-10,201824,5358,5358,5358,5358
2018-06-17,201825,4660,4660,4660,4660
2018-06-24,201826,4143,4143,4143,4143
2018-07-01,201827,4021,4021,4021,4021
2018-07-08,201828,3527,3527,3527,3527
2018-07-15,201829,3835,3835,3835,3835
2018-07-22,201830,3228,3228,3228,3228
2018-07-29,201831,3037,3037,3037,3037
2018-08-05,201832,3010,3010,3010,3010
2018-08-12,201833,2804,2804,2804,2804
2018-08-19,201834,2859,2859,2859,2859
2018-08-26,201835,2623,2623,2623,2623
2018-09-02,201836,2164,2164,2164,2164
2018-09-09,201837,2427,2427,2427,2427
2018-09-16,201838,2450,2450,2450,2450
2018-09-23,201839,2537,2537,2537,2537
2018-09-30,201840,2703,2703,2703,2703
2018-10-07,201841,2607,2607,2607,2607
2018-10-14,201842,3036,3036,3036,3036
2018-10-21,201843,2886,2886,2886,2886
2018-10-28,201844,2996,2996,2996,2996
2018-11-04,201845,3426,3426,3426,3426
2018-11-11,201846,3510,3510,3510,3510
2018-11-18,201847,4088,4088,4088,4088
2018-11-25,201848,4823,4823,4823,4823
2018-12-02,201849,5205,5205,5205,5205
