"ew_start","ew","geocode","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max","mintemp","meantemp","maxtemp","minumid","meanumid","maxumid","pop","inc_level","receptive","transmission"
2017-12-31,201801,5300108,101,101,101,101,18.8571428571429,19.8428571428571,20.8571428571429,83.2528934285714,89.8873771428571,94.8225114285714,3055149,1,1,1
2018-01-07,201802,5300108,82,82,82,82,18,19.5714285714286,21.2857142857143,75.7994037142857,82.27582,89.8707705714286,3055149,0,1,0
2018-01-14,201803,5300108,88,88,88,88,17.2857142857143,20.0857142857143,23.1428571428571,60.333589,74.5576338571429,89.0138111428571,3055149,0,1,0
2018-01-21,201804,5300108,59,59,59,59,18.4285714285714,21.5359211428571,26.1428571428571,44.8479174285714,68.2273435714286,86.0537834285714,3055149,0,0,0
2018-01-28,201805,5300108,76,76,76,76,19.4285714285714,20.5428571428571,21.7142857142857,81.0663728571429,87.810627,94.0323171428571,3055149,0,1,0
2018-02-04,201806,5300108,83,83,83,83,18.1428571428571,19.4515875714286,21.4285714285714,77.7775105714286,87.7539664285714,97.5495188571429,3055149,0,1,0
2018-02-11,201807,5300108,77,77,77,77,18.5714285714286,20.6,23.1428571428571,63.9317058571429,75.6478842857143,86.1030914285714,3055149,0,0,0
2018-02-18,201808,5300108,65,65,65,65,19,20.2630951428571,22,75.0327,86.2730742857143,92.4215042857143,3055149,0,1,0
2018-02-25,201809,5300108,88,88,88,88,18.4285714285714,21.7639282857143,26.1428571428571,53.5405731428571,75.254332,91.5219485714286,3055149,0,1,0
2018-03-04,201810,5300108,105,105,105,105,18.6666666666667,20.004545,21.3333333333333,76.0057316666667,84.1354466666667,93.9670533333333,3055149,1,1,1
2018-03-11,201811,5300108,133,133,133,133,18.8571428571429,20.9327201428571,24,70.6755931428571,85.3534727142857,93.2236442857143,3055149,1,1,1
2018-03-18,201812,5300108,103,103,103,103,17.8571428571429,20.121212,22.5714285714286,76.319258,86.3466601428571,96.5247668571429,3055149,1,1,0
2018-03-25,201813,5300108,111,111,111,111,17.5714285714286,19.5604977142857,22,71.2884814285714,80.9323821428572,90.8387157142857,3055149,1,1,0
2018-04-01,201814,5300108,150,150,150,150,18.1428571428571,19.7884197142857,21.8571428571429,76.5665478571429,86.8595385714286,94.0413757142857,3055149,1,1,1
2018-04-04,201815,5300108,151,151,151,151,17.1428571428571,18.3544371428571,19.8571428571429,82.464787,88.9460402857143,94.757966,3055149,1,1,1
2018-04-15,201816,5300108,148,148,148,148,15.7142857142857,18.6961041428571,21.8571428571429,69.9775341428571,83.5250631428571,93.0175534285714,3055149,1,0,0
2018-04-22,201817,5300108,132,132,132,132,15.5714285714286,20.3333334285714,26.4285714285714,46.9750641428571,74.7060045714286,93.0111654285714,3055149,1,0,0
2018-04-29,201818,5300108,99,99,99,99,14.8571428571429,20.4583337142857,27,38.6471891428571,67.5512401428571,89.8055657142857,3055149,1,0,0
2018-05-06,201819,5300108,135,135,135,135,12.7142857142857,19.4226188571429,26,37.4296558571429,67.552808,94.6480642857143,3055149,1,0,0
2018-05-13,201820,5300108,103,103,103,103,12.4285714285714,19.2023811428571,26.7142857142857,36.3938718571429,69.71466,94.6910357142857,3055149,1,0,0
2018-05-20,201821,5300108,63,63,63,63,12.8571428571429,15.5243505714286,19.5714285714286,69.2745392857143,84.9002027142857,94.6691857142857,3055149,0,0,0
2018-05-27,201822,5300108,76,76,76,76,10.8571428571429,13.9925324285714,17.5714285714286,69.8190568571429,83.2202651428571,93.6589785714286,3055149,0,0,0
2018-06-03,201823,5300108,62,62,62,62,12.2857142857143,15.2126624285714,19.1428571428571,68.7794932857143,83.6093564285714,92.8212042857143,3055149,0,0,0
2018-06-10,201824,5300108,70,70,70,70,12,15.0308444285714,19.1428571428571,66.0816021428571,83.2826702857143,95.4712491428571,3055149,0,0,0
2018-06-17,201825,5300108,73,73,73,73,10.8571428571429,13.9464284285714,18.2857142857143,59.9280891428571,78.8835492857143,91.0082948571429,3055149,0,0,0
2018-06-24,201826,5300108,73,73,73,73,9.57142857142857,12.6138528571429,17,61.8806012857143,78.8331087142857,90.122995,3055149,0,0,0
2018-07-01,201827,5300108,41,41,41,41,8.71428571428571,12.4994588571429,17,61.146714,78.7596252857143,92.5800475714286,3055149,0,0,0
2018-07-08,201828,5300108,52,52,52,52,11.1428571428571,14.1899351428571,18.5714285714286,61.4436665714286,79.2669381428571,90.231216,3055149,0,0,0
2018-07-15,201829,5300108,47,47,47,47,10.5714285714286,16.2938312857143,22.7142857142857,40.7287048571429,65.9835537142857,89.2166221428571,3055149,0,0,0
2018-07-22,201830,5300108,37,37,37,37,9.28571428571429,17.0059525714286,25.1428571428571,26.7521431428571,57.3098288571429,88.3618034285714,3055149,0,0,0
2018-07-29,201831,5300108,30,30,30,30,11,19.5238094285714,28.4285714285714,21.6808644285714,54.618591,87.6890871428571,3055149,0,0,0
2018-08-05,201832,5300108,27,27,27,27,14.1428571428571,21.0119048571429,28.7142857142857,29.1533562857143,60.9638951428571,89.5315942857143,3055149,0,0,0
2018-08-12,201833,5300108,46,46,46,46,12.2857142857143,16.411008,22.1428571428571,43.2940031428571,66.3062278571429,85.5404807142857,3055149,0,0,0
2018-08-19,201834,5300108,38,38,38,38,12.8571428571429,16.1650432857143,19.8571428571429,55.3196785714286,70.9141297142857,85.2993865714286,3055149,0,0,0
2018-08-26,201835,5300108,44,44,44,44,14,17.4128788571429,21.4285714285714,49.2310167142857,65.5264721428571,84.0712191428571,3055149,0,0,0
2018-09-02,201836,5300108,52,52,52,52,13,17.1336582857143,22,48.7459614285714,67.8282804285714,85.4367364285714,3055149,0,0,0
2018-09-09,201837,5300108,44,44,44,44,12.8571428571429,16.6715364285714,21.5714285714286,44.3758081428571,65.2829797142857,82.8850302857143,3055149,0,0,0
2018-09-16,201838,5300108,48,48,48,48,15.8571428571429,18.3245671428571,21.8571428571429,73.5056512857143,90.2123874285714,99.1328242857143,3055149,0,0,0
2018-09-23,201839,5300108,48,48,48,48,15.1428571428571,18.7716451428571,23.4285714285714,51.677306,75.6999955714286,92.1393,3055149,0,0,0
2018-09-30,201840,5300108,45,45,45,45,18,19.977273,22,69.39496,81.64804125,92.5434725,3055149,0,1,0
2018-10-07,201841,5300108,70,70,70,70,18,NA,NA,NA,NA,96.27173625,3055149,0,1,0
2018-10-14,201842,5300108,57,57,57,57,18,20.068182,22,80.951455,89.99922,100,3055149,0,1,0
2018-10-21,201843,5300108,69,69,69,69,19.1428571428571,20.5091991428571,22.7142857142857,79.030422,89.3454042857143,96.6209914285714,3055149,0,1,0
2018-10-28,201844,5300108,74,74,74,74,19.7142857142857,21.0162337142857,23.1428571428571,73.9152668571429,84.7162965714286,91.5414748571429,3055149,0,1,0
2018-11-04,201845,5300108,57,57,57,57,19.1428571428571,19.904762,21.2857142857143,82.5312428571429,90.7268385714286,96.5504714285714,3055149,0,1,0
