"ew_start","ew","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max","mintemp_mean","meantemp_mean","maxtemp_mean","minumid_mean","meanumid_mean","maxumid_mean","pop","inc_level","receptive","transmission"
2019-01-27,201905,13086,13086,13086,13086,22.2692661465058,28.1573021620822,34.3375998225377,32.6571752691068,57.2490237603446,82.3615656743148,46289333,0.770032741668583,0.695403668918712,0.449331577104384
2019-02-03,201906,16461,16461,16461,16461,20.4061651583144,23.6772110446244,28.0599304939367,55.8153144594055,73.9008856420068,87.6159935252413,46289333,0.845543378211995,0.400719427087014,0.516443172771576
2019-02-10,201907,18431,18431,18431,18431,21.5960874733864,22.9034427854185,24.6403430937592,75.4444558663413,82.9976851343537,89.1577821651084,46289333,1.13395697449345,0.842063332388047,0.559503309326146
2019-02-17,201908,20004,20004,20004,20004,21.0229681266646,22.0481945815513,23.4167406092872,82.1684147467169,88.8402790982919,93.4276379579323,46289333,1.17957929961963,0.914283383603734,0.496651593575565
2019-02-24,201909,18661,18661,18661,18661,21.4202216513261,22.3333962225155,23.5155723158829,82.7925573098935,88.5395250114019,92.7255687480689,46289333,1.2591222474517,0.868345564625008,0.474090521027814
2019-03-03,201910,20987,20987,20987,20987,21.4169805520625,22.5361954099231,23.9760869565217,80.0530091186927,86.7467830206448,91.5572266784639,46289333,1.33549768366721,0.916334266471284,0.514481381704074
2019-03-10,201911,24919,24919,24919,24919,21.5258915525231,22.5138547676131,23.8865868086365,81.7672864446466,88.0576805333925,92.5319454618674,46289333,1.4382330806106,0.946455979393784,0.589021211431152
2019-03-17,201912,28644,28644,28644,28644,20.5771429117466,21.7776217429902,23.3600266193434,82.5179990140787,88.7706210791038,93.3673500660165,46289333,1.53400397884325,0.918792565017085,0.635727328367423
2019-03-24,201913,32768,32768,32768,32768,19.8667552980045,21.6673633310559,24.0870452528838,68.2818419159716,78.8895793854925,87.299201630018,46289333,1.61918312800057,0.44682447681845,0.665239613627615
2019-03-31,201914,36380,36380,36380,36380,20.6883425879021,22.3824460978705,24.5481662230109,66.6853154263383,77.2694261573499,85.5744963512583,46289333,1.68675050902116,0.565655007385827,0.612948041398652
2019-04-07,201915,39843,39843,39843,39843,19.8032410662409,21.2086121166667,23.1298432416445,79.0149717149956,86.8895940256581,92.7579057108744,46289333,1.67896817610226,0.785773776433547,0.612041763487929
2019-04-14,201916,41134,41134,41134,41134,19.3116094622863,21.1726189143744,23.3920992309967,74.2106504302351,84.2208859420845,91.5609497389733,46289333,1.7175998409828,0.0639860807672472,0.602108438244293
2019-04-21,201917,44071,44071,44071,44071,20.7620671919545,22.4975784603224,24.8428867199053,70.8129918003253,81.6928464943804,89.2658334772679,46289333,1.76101161362597,0.828308111503789,0.643576069674627
2019-04-28,201918,43621,43621,43621,43621,19.980221489791,21.5803547553793,23.7182675244011,74.349042237134,83.9762323178239,90.7185290679692,46289333,1.7776199324367,0.569119110011803,0.560705681371559
2019-05-05,201919,46404,46404,46404,46404,19.8805094170878,21.3751678357734,23.2544217687075,77.7793544797101,85.7361712239426,92.0258379734067,46289333,1.77961698000704,0.467240994809755,0.550926732947308
2019-05-12,201920,43683,43683,43683,43683,18.321299375231,19.7286916036971,21.328793256433,79.5259460312629,86.8932015478409,93.281711820627,46289333,1.77449459036275,0.071116751671492,0.130655025856605
2019-05-19,201921,34550,34550,34550,34550,15.5096714673937,17.3385125320024,19.6956225968649,73.7755281886868,83.5328352159198,90.9675379930892,46289333,1.74577955141415,0.0115587105132839,0.011386943078225
2019-05-26,201922,25825,25825,25825,25825,16.9072056122401,18.6869593843907,21.0805678793256,69.2015963255176,79.5343624584664,86.8258651836687,46289333,1.69352323568801,0.0116149437711708,0.00725352858292428
2019-06-02,201923,19183,19183,19183,19183,14.4992395727016,16.1496998826087,18.1627255249926,75.5809433816918,84.1096906301834,90.0678425984491,46289333,1.58627317010595,0.0112467595936195,0.00222800790843108
