"ew_start","ew","geocode","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max"
2017-12-31,201801,2600054,0,0,0,0
2017-12-31,201801,2600104,5,5,5,5
2017-12-31,201801,2600203,0,0,0,0
2017-12-31,201801,2600302,0,0,0,0
2017-12-31,201801,2600401,0,0,0,0
2017-12-31,201801,2600500,3,3,3,3
2017-12-31,201801,2600609,0,0,0,0
2017-12-31,201801,2600708,0,0,0,0
2017-12-31,201801,2600807,2,2,2,2
2017-12-31,201801,2600906,0,0,0,0
2017-12-31,201801,2601003,0,0,0,0
2017-12-31,201801,2601052,0,0,0,0
2017-12-31,201801,2601102,0,0,0,0
2017-12-31,201801,2601201,3,3,3,3
2017-12-31,201801,2601300,0,0,0,0
2017-12-31,201801,2601409,0,0,0,0
2017-12-31,201801,2601508,0,0,0,0
2017-12-31,201801,2601607,0,0,0,0
2017-12-31,201801,2601706,5,5,5,5
2017-12-31,201801,2601805,0,0,0,0
2017-12-31,201801,2601904,12,12,12,12
2017-12-31,201801,2602001,0,0,0,0
2017-12-31,201801,2602100,0,0,0,0
2017-12-31,201801,2602209,0,0,0,0
2017-12-31,201801,2602308,1,1,1,1
2017-12-31,201801,2602407,0,0,0,0
2017-12-31,201801,2602506,0,0,0,0
2017-12-31,201801,2602605,5,5,5,5
2017-12-31,201801,2602704,0,0,0,0
2017-12-31,201801,2602803,1,1,1,1
2017-12-31,201801,2602902,20,20,20,20
2017-12-31,201801,2603009,0,0,0,0
2017-12-31,201801,2603108,0,0,0,0
2017-12-31,201801,2603207,2,2,2,2
2017-12-31,201801,2603306,1,1,1,1
2017-12-31,201801,2603405,0,0,0,0
2017-12-31,201801,2603454,3,3,3,3
2017-12-31,201801,2603504,0,0,0,0
2017-12-31,201801,2603603,0,0,0,0
2017-12-31,201801,2603702,0,0,0,0
2017-12-31,201801,2603801,0,0,0,0
2017-12-31,201801,2603900,0,0,0,0
2017-12-31,201801,2603926,0,0,0,0
2017-12-31,201801,2604007,2,2,2,2
2017-12-31,201801,2604106,7,7,7,7
2017-12-31,201801,2604155,0,0,0,0
2017-12-31,201801,2604205,0,0,0,0
2017-12-31,201801,2604304,0,0,0,0
2017-12-31,201801,2604403,0,0,0,0
2017-12-31,201801,2604502,0,0,0,0
2017-12-31,201801,2604601,0,0,0,0
2017-12-31,201801,2604700,0,0,0,0
2017-12-31,201801,2604809,0,0,0,0
2017-12-31,201801,2604908,0,0,0,0
2017-12-31,201801,2605004,0,0,0,0
2017-12-31,201801,2605103,0,0,0,0
2017-12-31,201801,2605152,0,0,0,0
2017-12-31,201801,2605202,3,3,3,3
2017-12-31,201801,2605301,0,0,0,0
2017-12-31,201801,2605400,1,1,1,1
2017-12-31,201801,2605459,1,1,1,1
2017-12-31,201801,2605509,0,0,0,0
2017-12-31,201801,2605608,0,0,0,0
2017-12-31,201801,2605707,0,0,0,0
2017-12-31,201801,2605806,0,0,0,0
