"ew_start","ew","geocode","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max"
2017-12-31,201801,3200102,4,4,4,4
2017-12-31,201801,3200136,0,0,0,0
2017-12-31,201801,3200169,0,0,0,0
2017-12-31,201801,3200201,0,0,0,0
2017-12-31,201801,3200300,7,7,7,7
2017-12-31,201801,3200359,0,0,0,0
2017-12-31,201801,3200409,1,1,1,1
2017-12-31,201801,3200508,0,0,0,0
2017-12-31,201801,3200607,45,45,45,45
2017-12-31,201801,3200706,0,0,0,0
2017-12-31,201801,3200805,9,9,9,9
2017-12-31,201801,3200904,11,11,11,11
2017-12-31,201801,3201001,0,0,0,0
2017-12-31,201801,3201100,2,2,2,2
2017-12-31,201801,3201159,0,0,0,0
2017-12-31,201801,3201209,34,34,34,34
2017-12-31,201801,3201308,10,10,10,10
2017-12-31,201801,3201407,0,0,0,0
2017-12-31,201801,3201506,2,2,2,2
2017-12-31,201801,3201605,1,1,1,1
2017-12-31,201801,3201704,0,0,0,0
2017-12-31,201801,3201803,1,1,1,1
2017-12-31,201801,3201902,1,1,1,1
2017-12-31,201801,3202009,0,0,0,0
2017-12-31,201801,3202108,0,0,0,0
2017-12-31,201801,3202207,1,1,1,1
2017-12-31,201801,3202256,0,0,0,0
2017-12-31,201801,3202306,1,1,1,1
2017-12-31,201801,3202405,2,2,2,2
2017-12-31,201801,3202454,1,1,1,1
2017-12-31,201801,3202504,0,0,0,0
2017-12-31,201801,3202553,0,0,0,0
2017-12-31,201801,3202603,1,1,1,1
2017-12-31,201801,3202652,0,0,0,0
2017-12-31,201801,3202702,1,1,1,1
2017-12-31,201801,3202801,4,4,4,4
2017-12-31,201801,3202900,0,0,0,0
2017-12-31,201801,3203007,0,0,0,0
2017-12-31,201801,3203056,2,2,2,2
2017-12-31,201801,3203106,1,1,1,1
2017-12-31,201801,3203130,1,1,1,1
2017-12-31,201801,3203163,2,2,2,2
2017-12-31,201801,3203205,29,29,29,29
2017-12-31,201801,3203304,0,0,0,0
2017-12-31,201801,3203320,0,0,0,0
2017-12-31,201801,3203346,1,1,1,1
2017-12-31,201801,3203353,1,1,1,1
2017-12-31,201801,3203403,0,0,0,0
2017-12-31,201801,3203502,2,2,2,2
2017-12-31,201801,3203601,2,2,2,2
2017-12-31,201801,3203700,2,2,2,2
2017-12-31,201801,3203809,0,0,0,0
2017-12-31,201801,3203908,12,12,12,12
2017-12-31,201801,3204005,0,0,0,0
2017-12-31,201801,3204054,1,1,1,1
2017-12-31,201801,3204104,2,2,2,2
2017-12-31,201801,3204203,3,3,3,3
2017-12-31,201801,3204252,0,0,0,0
2017-12-31,201801,3204302,0,0,0,0
2017-12-31,201801,3204351,0,0,0,0
2017-12-31,201801,3204401,1,1,1,1
2017-12-31,201801,3204500,0,0,0,0
2017-12-31,201801,3204559,1,1,1,1
2017-12-31,201801,3204609,3,3,3,3
2017-12-31,201801,3204658,0,0,0,0
2017-12-31,201801,3204708,1,1,1,1
2017-12-31,201801,3204807,0,0,0,0
2017-12-31,201801,3204906,11,11,11,11
2017-12-31,201801,3204955,2,2,2,2
2017-12-31,201801,3205002,47,47,47,47
2017-12-31,201801,3205010,2,2,2,2
2017-12-31,201801,3205036,0,0,0,0
2017-12-31,201801,3205069,2,2,2,2
2017-12-31,201801,3205101,12,12,12,12
2017-12-31,201801,3205150,0,0,0,0
2017-12-31,201801,3205176,0,0,0,0
2017-12-31,201801,3205200,35,35,35,35
2017-12-31,201801,3205309,34,34,34,34
2018-01-07,201802,3200102,1,1,1,1
2018-01-07,201802,3200136,0,0,0,0
2018-01-07,201802,3200169,0,0,0,0
2018-01-07,201802,3200201,0,0,0,0
2018-01-07,201802,3200300,16,16,16,16
2018-01-07,201802,3200359,0,0,0,0
2018-01-07,201802,3200409,3,3,3,3
2018-01-07,201802,3200508,0,0,0,0
2018-01-07,201802,3200607,8,8,8,8
2018-01-07,201802,3200706,1,1,1,1
2018-01-07,201802,3200805,0,0,0,0
2018-01-07,201802,3200904,3,3,3,3
2018-01-07,201802,3201001,0,0,0,0
2018-01-07,201802,3201100,2,2,2,2
2018-01-07,201802,3201159,0,0,0,0
2018-01-07,201802,3201209,24,24,24,24
2018-01-07,201802,3201308,2,2,2,2
2018-01-07,201802,3201407,0,0,0,0
2018-01-07,201802,3201506,5,5,5,5
2018-01-07,201802,3201605,0,0,0,0
2018-01-07,201802,3201704,0,0,0,0
2018-01-07,201802,3201803,0,0,0,0
2018-01-07,201802,3201902,3,3,3,3
2018-01-07,201802,3202009,0,0,0,0
2018-01-07,201802,3202108,0,0,0,0
2018-01-07,201802,3202207,0,0,0,0
2018-01-07,201802,3202256,0,0,0,0
2018-01-07,201802,3202306,0,0,0,0
2018-01-07,201802,3202405,1,1,1,1
2018-01-07,201802,3202454,1,1,1,1
2018-01-07,201802,3202504,0,0,0,0
2018-01-07,201802,3202553,0,0,0,0
2018-01-07,201802,3202603,2,2,2,2
2018-01-07,201802,3202652,0,0,0,0
2018-01-07,201802,3202702,1,1,1,1
2018-01-07,201802,3202801,0,0,0,0
2018-01-07,201802,3202900,1,1,1,1
2018-01-07,201802,3203007,0,0,0,0
2018-01-07,201802,3203056,2,2,2,2
2018-01-07,201802,3203106,0,0,0,0
2018-01-07,201802,3203130,0,0,0,0
2018-01-07,201802,3203163,0,0,0,0
2018-01-07,201802,3203205,23,23,23,23
2018-01-07,201802,3203304,1,1,1,1
2018-01-07,201802,3203320,0,0,0,0
2018-01-07,201802,3203346,1,1,1,1
2018-01-07,201802,3203353,0,0,0,0
2018-01-07,201802,3203403,0,0,0,0
2018-01-07,201802,3203502,1,1,1,1
2018-01-07,201802,3203601,1,1,1,1
2018-01-07,201802,3203700,1,1,1,1
2018-01-07,201802,3203809,1,1,1,1
2018-01-07,201802,3203908,10,10,10,10
2018-01-07,201802,3204005,0,0,0,0
2018-01-07,201802,3204054,0,0,0,0
2018-01-07,201802,3204104,1,1,1,1
2018-01-07,201802,3204203,2,2,2,2
2018-01-07,201802,3204252,0,0,0,0
2018-01-07,201802,3204302,2,2,2,2
2018-01-07,201802,3204351,0,0,0,0
2018-01-07,201802,3204401,1,1,1,1
2018-01-07,201802,3204500,0,0,0,0
2018-01-07,201802,3204559,1,1,1,1
2018-01-07,201802,3204609,4,4,4,4
2018-01-07,201802,3204658,0,0,0,0
2018-01-07,201802,3204708,1,1,1,1
2018-01-07,201802,3204807,0,0,0,0
2018-01-07,201802,3204906,4,4,4,4
2018-01-07,201802,3204955,0,0,0,0
2018-01-07,201802,3205002,23,23,23,23
2018-01-07,201802,3205010,0,0,0,0
2018-01-07,201802,3205036,0,0,0,0
2018-01-07,201802,3205069,4,4,4,4
2018-01-07,201802,3205101,4,4,4,4
2018-01-07,201802,3205150,0,0,0,0
2018-01-07,201802,3205176,0,0,0,0
2018-01-07,201802,3205200,22,22,22,22
2018-01-07,201802,3205309,22,22,22,22
2018-01-14,201803,3200102,3,3,3,3
2018-01-14,201803,3200136,0,0,0,0
2018-01-14,201803,3200169,0,0,0,0
2018-01-14,201803,3200201,2,2,2,2
2018-01-14,201803,3200300,6,6,6,6
2018-01-14,201803,3200359,0,0,0,0
2018-01-14,201803,3200409,0,0,0,0
2018-01-14,201803,3200508,0,0,0,0
2018-01-14,201803,3200607,2,2,2,2
2018-01-14,201803,3200706,1,1,1,1
2018-01-14,201803,3200805,0,0,0,0
2018-01-14,201803,3200904,3,3,3,3
2018-01-14,201803,3201001,0,0,0,0
2018-01-14,201803,3201100,0,0,0,0
2018-01-14,201803,3201159,0,0,0,0
2018-01-14,201803,3201209,32,32,32,32
2018-01-14,201803,3201308,2,2,2,2
2018-01-14,201803,3201407,0,0,0,0
2018-01-14,201803,3201506,5,5,5,5
2018-01-14,201803,3201605,2,2,2,2
2018-01-14,201803,3201704,1,1,1,1
2018-01-14,201803,3201803,0,0,0,0
2018-01-14,201803,3201902,0,0,0,0
2018-01-14,201803,3202009,0,0,0,0
2018-01-14,201803,3202108,0,0,0,0
2018-01-14,201803,3202207,1,1,1,1
2018-01-14,201803,3202256,0,0,0,0
2018-01-14,201803,3202306,0,0,0,0
2018-01-14,201803,3202405,0,0,0,0
2018-01-14,201803,3202454,1,1,1,1
2018-01-14,201803,3202504,0,0,0,0
2018-01-14,201803,3202553,0,0,0,0
2018-01-14,201803,3202603,2,2,2,2
2018-01-14,201803,3202652,0,0,0,0
2018-01-14,201803,3202702,1,1,1,1
2018-01-14,201803,3202801,1,1,1,1
2018-01-14,201803,3202900,0,0,0,0
2018-01-14,201803,3203007,0,0,0,0
2018-01-14,201803,3203056,1,1,1,1
2018-01-14,201803,3203106,0,0,0,0
2018-01-14,201803,3203130,0,0,0,0
2018-01-14,201803,3203163,1,1,1,1
2018-01-14,201803,3203205,24,24,24,24
2018-01-14,201803,3203304,0,0,0,0
2018-01-14,201803,3203320,0,0,0,0
2018-01-14,201803,3203346,3,3,3,3
2018-01-14,201803,3203353,1,1,1,1
2018-01-14,201803,3203403,0,0,0,0
2018-01-14,201803,3203502,0,0,0,0
2018-01-14,201803,3203601,0,0,0,0
2018-01-14,201803,3203700,1,1,1,1
2018-01-14,201803,3203809,0,0,0,0
2018-01-14,201803,3203908,8,8,8,8
2018-01-14,201803,3204005,0,0,0,0
2018-01-14,201803,3204054,2,2,2,2
2018-01-14,201803,3204104,1,1,1,1
2018-01-14,201803,3204203,1,1,1,1
2018-01-14,201803,3204252,0,0,0,0
2018-01-14,201803,3204302,0,0,0,0
2018-01-14,201803,3204351,0,0,0,0
2018-01-14,201803,3204401,0,0,0,0
2018-01-14,201803,3204500,1,1,1,1
2018-01-14,201803,3204559,1,1,1,1
2018-01-14,201803,3204609,1,1,1,1
2018-01-14,201803,3204658,0,0,0,0
2018-01-14,201803,3204708,2,2,2,2
2018-01-14,201803,3204807,0,0,0,0
2018-01-14,201803,3204906,7,7,7,7
2018-01-14,201803,3204955,1,1,1,1
2018-01-14,201803,3205002,26,26,26,26
2018-01-14,201803,3205010,2,2,2,2
2018-01-14,201803,3205036,1,1,1,1
2018-01-14,201803,3205069,1,1,1,1
2018-01-14,201803,3205101,21,21,21,21
2018-01-14,201803,3205150,0,0,0,0
2018-01-14,201803,3205176,0,0,0,0
2018-01-14,201803,3205200,23,23,23,23
2018-01-14,201803,3205309,31,31,31,31
2018-01-21,201804,3200102,1,1,1,1
2018-01-21,201804,3200136,0,0,0,0
2018-01-21,201804,3200169,0,0,0,0
2018-01-21,201804,3200201,0,0,0,0
2018-01-21,201804,3200300,1,1,1,1
2018-01-21,201804,3200359,0,0,0,0
2018-01-21,201804,3200409,0,0,0,0
2018-01-21,201804,3200508,0,0,0,0
2018-01-21,201804,3200607,10,10,10,10
2018-01-21,201804,3200706,1,1,1,1
2018-01-21,201804,3200805,0,0,0,0
2018-01-21,201804,3200904,5,5,5,5
2018-01-21,201804,3201001,0,0,0,0
2018-01-21,201804,3201100,0,0,0,0
2018-01-21,201804,3201159,0,0,0,0
2018-01-21,201804,3201209,28,28,28,28
2018-01-21,201804,3201308,12,12,12,12
2018-01-21,201804,3201407,0,0,0,0
2018-01-21,201804,3201506,5,5,5,5
2018-01-21,201804,3201605,0,0,0,0
2018-01-21,201804,3201704,0,0,0,0
2018-01-21,201804,3201803,0,0,0,0
2018-01-21,201804,3201902,1,1,1,1
2018-01-21,201804,3202009,0,0,0,0
2018-01-21,201804,3202108,0,0,0,0
2018-01-21,201804,3202207,0,0,0,0
2018-01-21,201804,3202256,0,0,0,0
2018-01-21,201804,3202306,1,1,1,1
2018-01-21,201804,3202405,1,1,1,1
2018-01-21,201804,3202454,1,1,1,1
2018-01-21,201804,3202504,0,0,0,0
2018-01-21,201804,3202553,0,0,0,0
2018-01-21,201804,3202603,1,1,1,1
2018-01-21,201804,3202652,0,0,0,0
2018-01-21,201804,3202702,0,0,0,0
2018-01-21,201804,3202801,0,0,0,0
2018-01-21,201804,3202900,0,0,0,0
2018-01-21,201804,3203007,0,0,0,0
2018-01-21,201804,3203056,3,3,3,3
2018-01-21,201804,3203106,0,0,0,0
2018-01-21,201804,3203130,0,0,0,0
2018-01-21,201804,3203163,0,0,0,0
2018-01-21,201804,3203205,23,23,23,23
2018-01-21,201804,3203304,0,0,0,0
2018-01-21,201804,3203320,0,0,0,0
2018-01-21,201804,3203346,1,1,1,1
2018-01-21,201804,3203353,0,0,0,0
2018-01-21,201804,3203403,0,0,0,0
2018-01-21,201804,3203502,1,1,1,1
2018-01-21,201804,3203601,0,0,0,0
2018-01-21,201804,3203700,1,1,1,1
2018-01-21,201804,3203809,0,0,0,0
2018-01-21,201804,3203908,4,4,4,4
2018-01-21,201804,3204005,0,0,0,0
2018-01-21,201804,3204054,3,3,3,3
2018-01-21,201804,3204104,3,3,3,3
2018-01-21,201804,3204203,0,0,0,0
2018-01-21,201804,3204252,0,0,0,0
2018-01-21,201804,3204302,2,2,2,2
2018-01-21,201804,3204351,3,3,3,3
2018-01-21,201804,3204401,1,1,1,1
2018-01-21,201804,3204500,1,1,1,1
2018-01-21,201804,3204559,2,2,2,2
2018-01-21,201804,3204609,6,6,6,6
2018-01-21,201804,3204658,0,0,0,0
2018-01-21,201804,3204708,2,2,2,2
2018-01-21,201804,3204807,0,0,0,0
2018-01-21,201804,3204906,2,2,2,2
2018-01-21,201804,3204955,0,0,0,0
2018-01-21,201804,3205002,19,19,19,19
2018-01-21,201804,3205010,1,1,1,1
2018-01-21,201804,3205036,0,0,0,0
2018-01-21,201804,3205069,2,2,2,2
2018-01-21,201804,3205101,4,4,4,4
2018-01-21,201804,3205150,1,1,1,1
2018-01-21,201804,3205176,0,0,0,0
2018-01-21,201804,3205200,22,22,22,22
2018-01-21,201804,3205309,18,18,18,18
2018-01-28,201805,3200102,4,4,4,4
2018-01-28,201805,3200136,0,0,0,0
2018-01-28,201805,3200169,0,0,0,0
2018-01-28,201805,3200201,1,1,1,1
2018-01-28,201805,3200300,4,4,4,4
2018-01-28,201805,3200359,0,0,0,0
2018-01-28,201805,3200409,0,0,0,0
2018-01-28,201805,3200508,0,0,0,0
2018-01-28,201805,3200607,9,9,9,9
2018-01-28,201805,3200706,0,0,0,0
2018-01-28,201805,3200805,0,0,0,0
2018-01-28,201805,3200904,2,2,2,2
2018-01-28,201805,3201001,0,0,0,0
2018-01-28,201805,3201100,0,0,0,0
2018-01-28,201805,3201159,0,0,0,0
2018-01-28,201805,3201209,12,12,12,12
2018-01-28,201805,3201308,11,11,11,11
2018-01-28,201805,3201407,0,0,0,0
2018-01-28,201805,3201506,3,3,3,3
2018-01-28,201805,3201605,0,0,0,0
2018-01-28,201805,3201704,0,0,0,0
2018-01-28,201805,3201803,0,0,0,0
2018-01-28,201805,3201902,1,1,1,1
2018-01-28,201805,3202009,0,0,0,0
2018-01-28,201805,3202108,0,0,0,0
2018-01-28,201805,3202207,0,0,0,0
2018-01-28,201805,3202256,0,0,0,0
2018-01-28,201805,3202306,0,0,0,0
2018-01-28,201805,3202405,2,2,2,2
2018-01-28,201805,3202454,0,0,0,0
2018-01-28,201805,3202504,0,0,0,0
2018-01-28,201805,3202553,0,0,0,0
2018-01-28,201805,3202603,2,2,2,2
2018-01-28,201805,3202652,0,0,0,0
2018-01-28,201805,3202702,0,0,0,0
2018-01-28,201805,3202801,0,0,0,0
2018-01-28,201805,3202900,0,0,0,0
2018-01-28,201805,3203007,0,0,0,0
2018-01-28,201805,3203056,3,3,3,3
2018-01-28,201805,3203106,0,0,0,0
2018-01-28,201805,3203130,0,0,0,0
2018-01-28,201805,3203163,0,0,0,0
2018-01-28,201805,3203205,33,33,33,33
2018-01-28,201805,3203304,0,0,0,0
2018-01-28,201805,3203320,1,1,1,1
2018-01-28,201805,3203346,0,0,0,0
2018-01-28,201805,3203353,0,0,0,0
2018-01-28,201805,3203403,0,0,0,0
2018-01-28,201805,3203502,0,0,0,0
2018-01-28,201805,3203601,0,0,0,0
2018-01-28,201805,3203700,0,0,0,0
2018-01-28,201805,3203809,1,1,1,1
2018-01-28,201805,3203908,4,4,4,4
2018-01-28,201805,3204005,0,0,0,0
2018-01-28,201805,3204054,2,2,2,2
2018-01-28,201805,3204104,0,0,0,0
2018-01-28,201805,3204203,1,1,1,1
2018-01-28,201805,3204252,0,0,0,0
2018-01-28,201805,3204302,0,0,0,0
2018-01-28,201805,3204351,1,1,1,1
2018-01-28,201805,3204401,0,0,0,0
2018-01-28,201805,3204500,0,0,0,0
2018-01-28,201805,3204559,2,2,2,2
2018-01-28,201805,3204609,2,2,2,2
2018-01-28,201805,3204658,1,1,1,1
2018-01-28,201805,3204708,0,0,0,0
2018-01-28,201805,3204807,0,0,0,0
2018-01-28,201805,3204906,1,1,1,1
2018-01-28,201805,3204955,0,0,0,0
2018-01-28,201805,3205002,18,18,18,18
2018-01-28,201805,3205010,2,2,2,2
2018-01-28,201805,3205036,0,0,0,0
2018-01-28,201805,3205069,0,0,0,0
2018-01-28,201805,3205101,7,7,7,7
2018-01-28,201805,3205150,0,0,0,0
2018-01-28,201805,3205176,1,1,1,1
