"ew_start","ew","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max"
2017-12-31,201801,151,151,151,151
2018-01-07,201802,171,171,171,171
2018-01-14,201803,226,226,226,226
2018-01-21,201804,222,222,222,222
2018-01-28,201805,279,279,279,279
2018-02-04,201806,281,281,281,281
2018-02-11,201807,348,348,348,348
2018-02-18,201808,445,445,445,445
2018-02-25,201809,470,470,470,470
2018-03-04,201810,532,532,532,532
2018-03-11,201811,487,487,487,487
2018-03-18,201812,409,409,409,409
2018-03-25,201813,292,292,292,292
2018-04-01,201814,432,432,432,432
2018-04-04,201815,407,407,407,407
2018-04-15,201816,377,377,377,377
2018-04-22,201817,271,271,271,271
2018-04-29,201818,332,332,332,332
2018-05-06,201819,275,275,275,275
2018-05-13,201820,279,279,279,279
2018-05-20,201821,228,228,228,228
2018-05-27,201822,205,205,205,205
2018-06-03,201823,216,216,216,216
2018-06-10,201824,187,187,187,187
2018-06-17,201825,132,132,132,132
2018-06-24,201826,115,115,115,115
2018-07-01,201827,99,99,99,99
2018-07-08,201828,98,98,98,98
2018-07-15,201829,74,74,74,74
2018-07-22,201830,100,100,100,100
2018-07-29,201831,127,127,127,127
2018-08-05,201832,148,148,148,148
2018-08-12,201833,135,135,135,135
2018-08-19,201834,141,141,141,141
2018-08-26,201835,109,109,109,109
2018-09-02,201836,74,74,74,74
2018-09-09,201837,73,73,73,73
2018-09-16,201838,65,65,65,65
2018-09-23,201839,49,49,49,49
2018-09-30,201840,60,60,60,60
2018-10-07,201841,44,44,44,44
2018-10-14,201842,48,48,48,48
2018-10-21,201843,32,32,32,32
2018-10-28,201844,41,41,41,41
2018-11-04,201845,60,60,60,60
2018-11-11,201846,77,77,77,77
2018-11-18,201847,97,97,97,97
2018-11-25,201848,99,99,99,99
2018-12-02,201849,83,83,83,83
2018-12-09,201850,157,157,157,157
2018-12-16,201851,78,78,78,78
2018-12-23,201852,85,85,85,85
2018-12-30,201901,195,195,195,195
2019-01-06,201902,185,185,185,185
2019-01-13,201903,246,246,246,246
2019-01-20,201904,251,251,251,251
