"ew_start","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max"
2017-12-31,10054,10054,10054,10054
2018-01-07,9223,9223,9223,9223
2018-01-14,11335,11335,11335,11335
2018-01-21,10915,10915,10915,10915
2018-01-28,11593,11593,11593,11593
2018-02-04,10289,10289,10289,10289
2018-02-11,11085,11085,11085,11085
2018-02-18,12363,12363,12363,12363
2018-02-25,13563,13563,13563,13563
2018-03-04,14777,14777,14777,14777
2018-03-11,14918,14918,14918,14918
2018-03-18,14707,14707,14707,14707
2018-03-25,13996,13996,13996,13996
2018-04-01,17841,17841,17841,17841
2018-04-04,18811,18811,18811,18811
2018-04-15,18302,18302,18302,18302
2018-04-22,15293,15293,15293,15293
2018-04-29,17042,17042,17042,17042
2018-05-06,16191,16191,16191,16191
2018-05-13,14300,14300,14300,14300
2018-05-20,11312,11312,11312,11312
2018-05-27,9192,9192,9192,9192
2018-06-03,9001,9001,9001,9001
2018-06-10,8967,8967,8967,8967
2018-06-17,7818,7818,7818,7818
2018-06-24,6705,6705,6705,6705
2018-07-01,6501,6501,6501,6501
2018-07-08,5672,5672,5672,5672
2018-07-15,5826,5826,5826,5826
2018-07-22,4984,4984,4984,4984
2018-07-29,4893,4893,4893,4893
2018-08-05,4848,4848,4848,4848
2018-08-12,4533,4533,4533,4533
2018-08-19,4549,4549,4549,4549
2018-08-26,4100,4100,4100,4100
2018-09-02,3505,3505,3505,3505
2018-09-09,3956,3956,3956,3956
2018-09-16,4116,4116,4116,4116
2018-09-23,4162,4162,4162,4162
2018-09-30,4527,4527,4527,4527
2018-10-07,4401,4401,4401,4401
2018-10-14,5197,5197,5197,5197
2018-10-21,5059,5059,5059,5059
2018-10-28,5302,5302,5302,5302
2018-11-04,6009,6009,6009,6009
2018-11-11,6063,6063,6063,6063
2018-11-18,7353,7353,7353,7353
2018-11-25,8523,8523,8523,8523
2018-12-02,9408,9408,9408,9408
2018-12-09,10855,10855,10855,10855
2018-12-16,9681,9681,9681,9681
2018-12-23,10275,10275,10275,10275
2018-12-30,17376,17376,17376,17376
2019-01-06,19131,19131,19131,19131
2019-01-13,22800,22800,22800,22800
2019-01-20,29290,29290,29290,29290
2019-01-27,35227,35227,35227,35227
2019-02-03,41557,41557,41557,41557
2019-02-10,47381,47381,47381,47381
2019-02-17,50895,50895,50895,50895
2019-02-24,49935,49935,49935,49935
2019-03-03,56317,56317,56317,56317
2019-03-10,70254,70254,70254,70254
2019-03-17,83530,83530,83530,83530
2019-03-24,94361,94361,94361,94361
2019-03-31,105946,105946,105946,105946
2019-04-07,113876,113876,113876,113876
2019-04-14,117091,117091,117091,NA
2019-04-21,133161,133161,133161,NA
2019-04-28,136956,136956,136956,NA
2019-05-05,141897,141897,141897,NA
2019-05-12,132149,132149,132149,NA
2019-05-19,112382,112382,112382,NA
2019-05-26,93041,93041,93041,93041
2019-06-02,72283,72283,72283,72283
2019-06-09,57992,57992,57992,57992
2019-06-16,43876,43876,43876,43876
2019-06-23,38802,38802,38802,38802
2019-06-30,30071,30071,30071,30071
2019-07-07,23822,23822,23822,23822
2019-07-14,19640,19640,19640,19640
2019-07-21,17059,17059,17059,17059
2019-07-28,15277,15277,15277,15277
2019-08-04,14213,14213,14213,14213
2019-08-11,12520,12520,12520,12520
2019-08-18,11729,11729,11729,11729
2019-08-25,10705,10705,10705,10705
2019-09-01,10566,10566,10566,10566
2019-09-08,10952,10952,10952,10952
2019-09-15,10636,10636,10636,10636
2019-09-22,9369,9369,9369,9369
2019-09-29,10214,10214,10214,10214
2019-10-06,9648,9648,9648,9648
2019-10-13,9928,9928,9928,9928
2019-10-20,9468,9468,9468,9468
2019-10-27,10137,10137,10137,10137
2019-11-03,10645,10645,10645,10645
2019-11-10,10552,10552,10552,10552
2019-11-17,11844,11844,11844,11844
2019-11-24,12007,12007,12007,12007
2019-12-01,13488,13488,13488,13488
2019-12-08,14688,14688,14688,14688
2019-12-15,13930,13930,13930,13930
2019-12-22,10961,10961,10961,10961
2019-12-29,14880,14880,14880,14880
2020-01-05,30642,30642,30642,30642
2020-01-12,40088,40088,40088,40088
2020-01-19,50585,50585,50585,50585
2020-01-26,56645,56645,56645,56645
2020-02-02,71822,71822,71822,71822
2020-02-09,84189,84189,84189,84189
2020-02-16,76283,76283,76283,76283
2020-02-23,79002,79002,79002,79002
2020-03-01,88943,88943,88943,88943
2020-03-08,84163,84163,84163,84163
2020-03-15,59688,59688,59688,59688
2020-03-22,53239,53239,53239,53239
2020-03-29,54970,54970,54970,54970
2020-04-05,54864,54864,54864,54864
2020-04-12,54737,54737,54737,54737
2020-04-19,51300,51300,51300,51300
2020-04-26,47885,47885,47885,47885
2020-05-03,44996,44996,44996,44996
2020-05-10,40124,40124,40124,40124
2020-05-17,33405,33405,33405,33405
2020-05-24,27896,27896,27896,27896
2020-05-31,26101,26101,26101,26101
2020-06-07,24069,24069,24069,24069
2020-06-14,24640,24640,24640,24640
2020-06-21,20311,20311,20311,20311
2020-06-28,18872,18872,18872,18872
2020-07-05,16895,16895,16895,16895
2020-07-12,14082,14082,14082,14082
2020-07-19,12421,12421,12421,12421
2020-07-26,10349,10349,10349,10349
2020-08-02,8932,8932,8932,8932
2020-08-09,9150,9150,9150,9150
2020-08-16,7164,7164,7164,7164
2020-08-23,6869,6869,6869,6869
2020-08-30,6896,6896,6896,6896
2020-09-06,7055,7055,7055,7055
2020-09-13,6753,6753,6753,6753
2020-09-20,6780,6780,6780,6780
2020-09-27,6624,6624,6624,6624
2020-10-04,6111,6111,6111,6111
2020-10-11,5780,5780,5780,5780
2020-10-18,6030,6030,6030,6030
2020-10-25,5223,5223,5223,5223
2020-11-01,6376,6376,6376,6376
2020-11-08,6814,6814,6814,6814
2020-11-15,7665,7665,7665,7665
2020-11-22,7795,7795,7795,7795
2020-11-29,8635,8635,8635,8635
2020-12-06,8398,8398,8398,8398
2020-12-13,7821,7821,7821,7821
2020-12-20,7040,7040,7040,7040
2020-12-27,6018,6018,6018,6018
2021-01-03,12892,12892,12892,12892
2021-01-10,13487,13487,13487,13487
2021-01-17,15713,15713,15713,15713
2021-01-24,16482,16482,16482,16482
2021-01-31,20143,20143,20143,20143
2021-02-07,22137,22137,22137,22137
2021-02-14,26795,26795,26795,26795
2021-02-21,27877,27877,27877,27877
2021-02-28,32446,32446,32446,32446
2021-03-07,33129,33129,33129,33129
2021-03-14,35131,35131,35131,35131
2021-03-21,33500,33500,33500,33500
2021-03-28,38268,38268,38268,38268
2021-04-04,43759,43759,43759,43759
2021-04-11,40579,40579,40579,40579
2021-04-18,42152,42152,42152,42152
2021-04-25,40269,40269,40269,40269
2021-05-02,37276,37276,37276,37276
2021-05-09,35557,35557,35557,35557
2021-05-16,31306,31306,31306,31306
2021-05-23,27414,27414,27414,27414
2021-05-30,26442,26442,26442,26442
2021-06-06,24086,24086,24086,24086
2021-06-13,20010,20010,20010,20010
2021-06-20,17493,17493,17493,17493
2021-06-27,15245,15245,15245,15245
2021-07-04,14432,14432,14432,14432
2021-07-11,13437,13437,13437,13437
2021-07-18,11820,11820,11820,11820
2021-07-25,10094,10094,10094,10094
2021-08-01,10388,10388,10388,10388
2021-08-08,9738,9738,9738,9738
2021-08-15,9707,9707,9707,9707
2021-08-22,8285,8285,8285,8285
2021-08-29,7585,7585,7585,7585
2021-09-05,8102,8102,8102,8102
2021-09-12,7911,7911,7911,7911
2021-09-19,7805,7805,7805,7805
2021-09-26,7483,7483,7483,7483
2021-10-03,6203,6203,6203,6203
2021-10-10,6666,6666,6666,6666
2021-10-17,6873,6873,6873,6873
2021-10-24,6481,6481,6481,6481
2021-10-31,7468,7468,7468,7468
2021-11-07,7542,7542,7542,7542
2021-11-14,9115,9115,9115,9115
2021-11-21,10170,10170,10170,10170
2021-11-28,11997,11997,11997,11997
2021-12-05,13114,13114,13114,13114
2021-12-12,11946,11946,11946,11946
