"ew_start","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max"
2023-06-11,9359,9359,9359,9359
2023-06-18,8100,8100,8100,8100
2023-06-25,7009,7009,7009,7009
2023-07-02,5360,5360,5360,5360
2023-07-09,4798,4798,4798,4798
2023-07-16,4193,4193,4193,4193
2023-07-23,4082,4082,4082,4082
2023-07-30,4308,4308,4308,4308
2023-08-06,4337,4337,4337,4337
2023-08-13,4497,4497,4497,4497
2023-08-20,4353,4353,4353,4353
2023-08-27,4200,4200,4200,4200
2023-09-03,4092,4092,4092,4092
2023-09-10,4937,4937,4937,4937
2023-09-17,5621,5621,5621,5621
2023-09-24,5247,5247,5247,5247
2023-10-01,5760,5760,5760,5760
2023-10-08,5066,5066,5066,5066
2023-10-15,6019,6019,6019,6019
2023-10-22,5711,5711,5711,5711
2023-10-29,5031,5031,5031,5031
2023-11-05,6030,6030,6030,6030
2023-11-12,5041,5041,5041,5041
2023-11-19,5927,5927,5927,5927
2023-11-26,6169,6169,6169,6169
2023-12-03,6215,6215,6215,6215
2023-12-10,6403,6403,6403,6403
2023-12-17,4834,4834,4834,4834
2023-12-24,5241,5246,5241,NA
2023-12-31,14863,14907,14866,NA
2024-01-07,18646,18810.5,18661,NA
2024-01-14,26170,26631,26233,NA
2024-01-21,35396,36537.5,35617,NA
2024-01-28,48512,51065.5,49128,NA
2024-02-04,59869,65367,61334,NA
2024-02-11,66922,79444,70483,NA
2024-02-18,60601,93781,69328,NA
2024-02-25,20600,116644.5,46042,NA
