"ew_start","sum_of_cases"
2022-12-25,44
2023-01-01,44
2023-01-08,41
2023-01-15,41
2023-01-22,48
2023-01-29,62
2023-02-05,48
2023-02-12,37
2023-02-19,55
2023-02-26,64
2023-03-05,48
2023-03-12,46
2023-03-19,41
2023-03-26,49
2023-04-02,33
2023-04-09,49
2023-04-16,28
2023-04-23,46
2023-04-30,39
2023-05-07,30
2023-05-14,28
2023-05-21,24
2023-05-28,38
2023-06-04,34
2023-06-11,28
2023-06-18,45
2023-06-25,45
2023-07-02,42
2023-07-09,38
2023-07-16,41
2023-07-23,42
2023-07-30,64
2023-08-06,76
2023-08-13,66
2023-08-20,97
2023-08-27,125
2023-09-03,75
2023-09-10,69
2023-09-17,75
2023-09-24,50
2023-10-01,58
2023-10-08,49
2023-10-15,36
2023-10-22,23
2023-10-29,50
2023-11-05,47
2023-11-12,34
2023-11-19,42
2023-11-26,29
2023-12-03,34
2023-12-10,22
2023-12-17,9
2023-12-24,57
2023-12-31,197
2024-01-07,297
2024-01-14,353
2024-01-21,236
2024-01-28,213
2024-02-04,54
2024-02-11,3
