"ew_start","sum_of_cases"
2023-11-12,745
2023-11-19,951
2023-11-26,1178
2023-12-03,1253
2023-12-10,1308
2023-12-17,756
2023-12-24,1365
2023-12-31,2677
2024-01-07,2336
2024-01-14,1636
2024-01-21,894
2024-01-28,465
2024-02-04,92
2024-02-11,2
