"ew_start","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max"
2021-03-28,3975,3975,3975,3975
2021-04-04,4866,4866,4866,4866
2021-04-11,4516,4516,4516,4516
2021-04-18,4541,4541,4541,4541
2021-04-25,4215,4215,4215,4215
2021-05-02,3495,3495,3495,3495
2021-05-09,3075,3075,3075,3075
2021-05-16,2439,2439,2439,2439
2021-05-23,1818,1818,1818,1818
2021-05-30,1444,1444,1444,1444
2021-06-06,1183,1183,1183,1183
2021-06-13,932,932,932,932
2021-06-20,772,772,772,772
2021-06-27,499,499,499,499
2021-07-04,639,639,639,639
2021-07-11,601,601,601,601
2021-07-18,481,481,481,481
2021-07-25,395,395,395,395
2021-08-01,564,564,564,564
2021-08-08,621,621,621,621
2021-08-15,740,740,740,740
2021-08-22,609,609,609,609
2021-08-29,654,654,654,654
2021-09-05,677,677,677,677
2021-09-12,685,685,685,685
2021-09-19,767,767,767,767
2021-09-26,632,632,632,632
2021-10-03,520,520,520,520
2021-10-10,705,705,705,705
2021-10-17,721,721,721,721
2021-10-24,609,609,609,609
2021-10-31,668,668,668,668
2021-11-07,639,639,639,639
2021-11-14,681,681,681,681
2021-11-21,732,732,732,732
2021-11-28,678,678,678,678
2021-12-05,652,652,652,652
2021-12-12,594,594,594,594
2021-12-19,515,515,515,515
2021-12-26,436,436,436,436
2022-01-02,1279,1279,1279,1279
2022-01-09,1310,1310,1310,1310
2022-01-16,1428,1428,1428,1428
2022-01-23,1214,1214,1214,1214
2022-01-30,1259,1259,1259,1259
2022-02-06,1505,1505,1505,1505
2022-02-13,1949,1949,1949,1949
2022-02-20,2656,2656,2656,2656
2022-02-27,4821,4821,4821,4821
2022-03-06,7794,7794,7794,7794
2022-03-13,10336,10336,10336,10336
2022-03-20,14521,14521,14521,14521
2022-03-27,16931,16931,16931,16931
2022-04-03,18501,18501,18501,18501
2022-04-10,20755,20755,20755,20755
2022-04-17,22702,22702,22702,22702
2022-04-24,23659,23659,23659,23659
2022-05-01,25173,25173,25173,25173
2022-05-08,20131,20131,20131,20131
2022-05-15,13186,13186,13186,13186
2022-05-22,9778,9778,9778,9778
2022-05-29,7347,7347,7347,7347
2022-06-05,5560,5560,5560,5560
2022-06-12,4261,4261,4261,4261
2022-06-19,4174,4174,4174,4174
2022-06-26,3438,3438,3438,3438
2022-07-03,3172,3172,3172,3172
2022-07-10,2577,2577,2577,2577
2022-07-17,2313,2313,2313,2313
2022-07-24,2120,2120,2120,2120
2022-07-31,1991,1991,1991,1991
2022-08-07,1593,1593,1593,1593
2022-08-14,1462,1462,1462,1462
2022-08-21,1542,1542,1542,1542
2022-08-28,1283,1283,1283,1283
2022-09-04,1230,1230,1230,1230
2022-09-11,1103,1103,1103,1103
2022-09-18,1086,1086,1086,1086
2022-09-25,1162,1162,1162,1162
2022-10-02,1238,1238,1238,1238
2022-10-09,1249,1249,1249,1249
2022-10-16,1610,1610,1610,1610
2022-10-23,1717,1717,1717,1717
2022-10-30,1388,1388,1388,1388
2022-11-06,1747,1747,1747,1747
2022-11-13,1985,1985,1985,1985
2022-11-20,2238,2238,2238,2238
2022-11-27,2139,2139,2139,2139
2022-12-04,2082,2082,2082,2082
2022-12-11,1928,1928,1928,1928
2022-12-18,1429,1429,1429,1429
2022-12-25,1509,1509,1509,1509
2023-01-01,1818,1818,1818,1818
2023-01-08,1865,1865,1865,1865
2023-01-15,2104,2104,2104,2104
2023-01-22,2574,2574,2574,2574
2023-01-29,2881,2881,2881,2881
2023-02-05,4123,4123,4123,4123
2023-02-12,4934,4934,4934,4934
2023-02-19,5470,5470,5470,5470
2023-02-26,8233,8233,8233,8233
2023-03-05,11103,11103,11103,11103
2023-03-12,14230,14230,14230,14230
2023-03-19,20341,20341,20341,20341
2023-03-26,23666,23666,23666,23666
2023-04-02,24180,24180,24180,24180
2023-04-09,30135,30135,30135,30135
2023-04-16,26633,26633,26633,26633
2023-04-23,22462,22462,22462,22462
2023-04-30,24011,24011,24011,24011
2023-05-07,21951,21951,21951,21951
2023-05-14,17724,17724,17724,17724
2023-05-21,12654,12654,12654,12654
2023-05-28,9045,9045,9045,9045
2023-06-04,6550,6550,6550,6550
2023-06-11,4321,4321,4321,4321
2023-06-18,3268,3268,3268,3268
2023-06-25,3043,3043,3043,3043
2023-07-02,2449,2449,2449,2449
2023-07-09,1720,1720,1720,1720
2023-07-16,1444,1444,1444,1444
2023-07-23,1400,1400,1400,1400
2023-07-30,1474,1474,1474,1474
2023-08-06,1362,1362,1362,1362
2023-08-13,1444,1444,1444,1444
2023-08-20,1620,1620,1620,1620
2023-08-27,1408,1408,1408,1408
2023-09-03,1311,1311,1311,1311
2023-09-10,1665,1665,1665,1665
2023-09-17,1922,1922,1922,1922
2023-09-24,1937,1937,1937,1937
2023-10-01,2065,2065,2065,2065
2023-10-08,1887,1887,1887,1887
2023-10-15,2362,2362,2362,2362
2023-10-22,2035,2035,2035,2035
2023-10-29,1952,1952,1952,1952
2023-11-05,2810,2810,2810,2810
2023-11-12,2540,2540,2540,2540
2023-11-19,3000,3000,3000,3000
2023-11-26,3026,3026,3026,3026
2023-12-03,3485,3485,3485,3485
2023-12-10,4084,4084,4084,4084
2023-12-17,2973,2973,2973,2973
2023-12-24,3382,3386,3382,3505
2023-12-31,8468,8494,8469,8794
2024-01-07,10758,10842,10763,11458
2024-01-14,14078,14290,14097,15492
2024-01-21,17081,17589,17134,19944
2024-01-28,18753,19802,18924,24192
2024-02-04,21709,23883,22098,32590
2024-02-11,25973,30774,26878,NA
2024-02-18,26131,37845.5,28360,NA
2024-02-25,11348,45351,17896,NA
