"ew_start","ew","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max","mintemp_mean","meantemp_mean","maxtemp_mean","minumid_mean","meanumid_mean","maxumid_mean","pop","inc_level","receptive","transmission"
2020-04-05,202015,191,191,191,191,24.6499096967847,27.5077144573484,32.0246659815005,66.7207409972527,88.4860153614252,NA,8690745,0.183484614955335,0.559061622450089,0.0134537372802907
2020-04-12,202016,196,196,196,196,23.5770566239316,26.0019221048304,29.8273381294964,71.5815088445513,90.4077697266187,NA,8690745,0.13259196996345,0.0992114024747015,0.046591862953061
2020-04-19,202017,163,163,163,163,23.8910256410257,26.7531510729702,30.7297019527235,66.6590682617903,87.949591626927,NA,8690745,0.150673388760112,0.419791628910985,0
2020-04-26,202018,141,141,141,141,24.1936685999186,27.14197077321,31.3830078794108,65.3856651638177,87.0599283281946,NA,8690745,0.13891743458127,0.402006617384355,0.00750925265900679
2020-05-03,202019,180,180,180,180,24.607091982092,27.6712722946215,32.051044878383,63.9984539173662,86.493921837273,NA,8690745,0.140923361576021,0.376163493463449,0.0425055619512481
2020-05-10,202020,136,136,136,136,24.4953830891331,27.4308286813977,31.9768756423433,63.0303040457494,85.4329807317575,NA,8690745,0.137825813552233,0.323283907190926,0.0133439653332367
2020-05-17,202021,153,153,153,153,24.5113858363858,27.3494566760534,31.7149023638232,65.8279334027701,87.335606597739,NA,8690745,0.109047958489174,0.413039618582757,0.0170231665984907
2020-05-24,202022,124,124,124,124,24.2128548534799,27.5184404275437,31.8306783144913,61.8599285406937,84.6157284090442,NA,8690745,0.0947445817360882,0.299986364805319,0
2020-05-31,202023,99,99,99,99,24.1667048229548,27.4217152543679,31.9046762589928,61.1336913522779,84.3182497363823,NA,8690745,0.082786343403241,0.372019890124494,0.0326257415215842
2020-06-07,202024,63,63,63,63,24.0203563797314,27.2415787065776,31.8956834532374,60.6215584019574,84.212935257965,NA,8690745,0.023189266282695,0.251891983943839,0
2020-06-14,202025,76,76,76,76,23.7103174603175,27.1715572620701,31.2469411375662,61.908450238922,81.5574889661045,96.2742527721561,8690745,0.0563273919554653,0.255804076635547,0.0245751083480185
2020-06-21,202026,73,73,73,73,23.5252976190476,27.2099652665675,31.5049107142857,59.8774172026786,80.8604787519346,96.4902978020833,8690745,0.0889531334770494,0.286817068041923,0
2020-06-28,202027,52,52,52,52,23.7805886243386,27.8804378827712,32.5112433862434,56.03328009375,78.6654238761574,95.9964590621693,8690745,0.0572008498696027,0.0853544776656086,0
2020-07-05,202028,41,41,41,41,23.5066964285714,27.7956670138889,32.2564484126984,55.6828064357639,77.289555094742,95.9153064947917,8690745,0.0572008498696027,0.228553363376788,0
2020-07-12,202029,40,40,40,40,23.5701058201058,28.8470229037698,33.2814153439153,49.7287384022817,71.610743926918,95.765782244213,8690745,0,0.312192568070977,0
2020-07-19,202030,46,46,46,46,23.1763888888889,28.3356645831349,32.8924603174603,50.430589221627,71.4631576299603,93.5047953630952,8690745,0.0326257415215842,0.286396735837952,0
2020-07-26,202031,37,37,37,37,22.8544973544974,28.9142725049603,33.6597222222222,43.5441885107474,65.9669400299273,92.658567833168,8690745,0.0379190736812552,0.245975460101522,0.0245751083480185
2020-08-02,202032,43,43,43,43,23.1431878306878,28.6662239917328,33.301917989418,46.4978005109127,67.7814653728505,91.1179700548942,8690745,0.0379190736812552,0.352364498095388,0
2020-08-09,202033,38,38,38,38,23.8237103174603,29.4603436882937,34.1044642857143,45.699556044246,67.6304977936508,91.8563121349206,8690745,0.0245751083480185,0.0942904204415157,0
2020-08-16,202034,42,42,42,42,24.2843253968254,29.5846873063492,34.3434523809524,45.733572525,67.996237506746,91.6120761988095,8690745,0.0245751083480185,0.25956083166633,0
2020-08-23,202035,42,42,42,42,24.1997354497355,28.6683496335979,33.1517857142857,53.3094512088294,76.0354242008929,95.8156217749669,8690745,0.0245751083480185,0.299059286631929,0
2020-08-30,202036,33,33,33,33,24.3730158730159,29.489827014881,34.1746031746032,45.4014837251984,68.026190780754,91.2298842777778,8690745,0.0245751083480185,0.202867418155751,0
2020-09-06,202037,42,42,42,42,24.8323412698413,29.8471076069444,34.5507936507937,46.4470460525793,67.8727138289683,89.0698457154762,8690745,0.0245751083480185,0.0350880160446544,0
2020-09-13,202038,27,27,27,27,24.6974206349206,29.645579175721,34.3563044936284,48.253644427877,68.2698645155936,NA,8690745,0.0245751083480185,0.192394783186021,0
2020-09-20,202039,32,32,32,32,24.8357804232804,29.1608184460094,33.2705902079141,52.7288552047288,71.5122325793762,NA,8690745,0.0245751083480185,0.19962235688655,0
2020-09-27,202040,25,25,25,25,24.9823412698413,28.7981162486111,32.8491071428571,55.6910062863095,73.238249152877,90.7843531071428,8690745,0,0.225150202888245,0
2020-10-04,202041,26,26,26,26,25.2701388888889,29.2835858213279,33.4699195171026,52.3555639780754,70.892547174497,NA,8690745,0.0572008498696027,0.202296926212885,0
2020-10-11,202042,25,25,25,25,24.8072420634921,28.6379918279678,32.8868209255533,53.3534437354167,72.6245861944165,NA,8690745,0.0245751083480185,0.224004961599955,0
2020-10-18,202043,33,33,33,33,25.2953042328042,29.2212143648558,33.307209926224,53.181549571627,71.4370051479879,NA,8690745,0.0245751083480185,0.240054563791712,0
2020-10-25,202044,27,27,27,27,25.4416666666667,29.225750667002,33.2525150905433,54.67208645,73.1119840171026,NA,8690745,0,0.224850113540324,0
