"ew_start","ew","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max","mintemp_mean","meantemp_mean","maxtemp_mean","minumid_mean","meanumid_mean","maxumid_mean","pop","inc_level","receptive","transmission"
2019-03-03,201910,743,743,743,743,23.1878881987578,24.2996941009317,25.5341614906832,79.5069390520186,86.3883985551242,91.8218703680124,9609816,0.526722259822665,0.397844870286798,0.0376724174531542
2019-03-10,201911,959,959,959,959,23.0908385093168,24.237460060559,25.5900621118012,79.3816520854037,86.2424752631988,91.7140671940994,9609816,0.674204792266574,0.394430965171446,0.298441926463524
2019-03-17,201912,1112,1112,1112,1112,23.4130434782609,24.686008492236,26.2600931677019,76.7353997686336,85.8118326079193,91.910290996118,9609816,0.663905739714475,0.406025672083628,0.220446884727033
2019-03-24,201913,1176,1176,1176,1176,23.25,24.2712424767081,25.6141304347826,82.4159482034162,88.6339546731367,94.0081448517081,9609816,0.806201596367714,0.410744596982918,0.368434005396149
2019-03-31,201914,1430,1430,1430,1430,23.3361801242236,24.2074628012422,25.4340062111801,83.4190566902174,89.5301682686335,93.3334089704969,9609816,0.86677341168655,0.488934231415045,0.271608530277791
2019-04-07,201915,1654,1654,1654,1654,23.2965838509317,24.6092439596273,26.4285714285714,78.3517346708075,87.2143850923913,93.8862171024845,9609816,0.851439403210218,0.499175842700838,0.278939680010523
2019-04-14,201916,1779,1779,1779,1779,22.569099378882,24.2678614914596,26.3796583850932,76.3127877414596,86.835995548913,94.676865814441,9609816,0.833683288004682,0.33234580141805,0.248990927609852
2019-04-21,201917,2413,2413,2413,2413,22.763198757764,24.370387185559,26.4464285714286,75.2779230706522,85.0620313781056,92.5656873408385,9609816,0.987192886939771,0.335500284292644,0.187494744956615
2019-04-28,201918,2909,2909,2909,2909,22.8400621118012,24.4098991102484,26.4301242236025,74.2671912934783,84.1557363641305,91.8329780349379,9609816,1.16894204842216,0.375461819456273,0.398480990687023
2019-05-05,201919,3160,3160,3160,3160,22.4277950310559,23.8149204557454,25.389751552795,75.5936804821429,83.9551380427019,91.027333572205,9609816,1.05108006230296,0.333753528683588,0.384888014505168
2019-05-12,201920,3615,3615,3615,3615,22.6451863354037,23.7619518447205,25.2476708074534,80.1531035349379,87.6088936350932,92.469761617236,9609816,1.28168416544084,0.346674795854572,0.406222450044829
2019-05-19,201921,3627,3627,3627,3627,22.5947204968944,23.7425186071428,25.1420807453416,80.7332291218944,87.3017872119565,92.5367232818323,9609816,1.24645924542156,0.317277458798379,0.401879911124209
2019-05-26,201922,3307,3307,3307,3307,21.9658385093168,23.224755326087,24.8121118012423,77.9478566343168,85.9765487748447,92.6207916770186,9609816,1.25474275469999,0.289957476813292,0.132648429480856
2019-06-02,201923,2757,2757,2757,2757,21.0791925465839,22.2996423695652,23.9541925465838,76.5140137507764,85.7498682057453,91.8473347888199,9609816,1.24918989083662,0.00687921600163832,0.0549679619255977
2019-06-09,201924,2176,2176,2176,2176,21.7686335403727,22.9906971886646,24.6187888198757,76.1567644572981,84.7127275326087,92.1280190714286,9609816,0.98484403863716,0.284268710243776,0.0105930228008528
2019-06-16,201925,1710,1710,1710,1710,21.1762422360248,22.1581664068323,23.4914596273292,78.3885767600932,87.1985352406832,92.7030034689441,9609816,0.867411925472871,0.00303928816118852,0.00227007468197102
2019-06-23,201926,1783,1783,1783,1783,20.4961180124224,21.6541382888199,22.9883540372671,80.5178383781056,87.7013368850932,94.1337226257764,9609816,0.957023318656674,0.00458458309711653,0.0056242492051877
2019-06-30,201927,1820,1820,1820,1820,21.2453416149068,22.3234520186335,23.6731366459627,80.2973248237577,87.9037626591615,93.7722566568323,9609816,1.11684968786083,0.00303928816118852,0.262456221846495
2019-07-07,201928,1708,1708,1708,1708,21.0031055900621,21.894252265528,23.166149068323,80.678789109472,88.1915721482919,93.5170760597826,9609816,0.989639031590199,0.00271659727928193,0.113828818366554
