"ew_start","ew","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max","dengue","sintomas.dengue","uf","lwr","upr","prediction"
2020-04-05,202015,92,92,92,92,0,0,"AC",4,359,120.481719884056
2020-04-12,202016,105,105,105,105,0,0,"AC",4,359,120.481719884056
2020-04-19,202017,92,92,92,92,8,0,"AC",56.6315789473684,631.941176470588,293.699080730963
2020-04-26,202018,183,183,183,183,10,9,"AC",96.9617224880383,834.64705882353,482.520830952749
2020-05-03,202019,224,224,224,224,9,0,"AC",63.2105263157895,666.058823529412,315.351250836827
2020-05-10,202020,441,441,441,441,17,6,"AC",133.956937799043,1028.64705882353,585.580218357107
2020-05-17,202021,312,312,312,312,8,0,"AC",56.6315789473684,631.941176470588,293.699080730963
2020-05-24,202022,302,302,302,302,8,0,"AC",56.6315789473684,631.941176470588,293.699080730963
2020-05-31,202023,257,257,257,257,11,0,"AC",76.3684210526316,734.294117647059,358.655591048553
2020-06-07,202024,283,283,283,283,13,7,"AC",110.66028708134,907.117647058824,515.140139045882
2020-06-14,202025,224,224,224,224,13,0,"AC",89.5263157894737,802.529411764706,401.95993126028
2020-06-21,202026,123,123,123,123,8,0,"AC",56.6315789473684,631.941176470588,293.699080730963
2020-06-28,202027,129,129,129,129,7,0,"AC",50.0526315789474,597.823529411765,272.0469106251
2020-07-05,202028,110,110,110,110,10,0,"AC",69.7894736842105,700.176470588235,337.00342094269
2020-07-12,202029,106,106,106,106,0,0,"AC",4,359,120.481719884056
2020-07-19,202030,84,84,84,84,14,0,"AC",96.1052631578947,836.64705882353,423.612101366144
2020-07-26,202031,92,92,92,92,9,9,"AC",90.3827751196172,800.529411764706,460.868660846886
2020-08-02,202032,74,74,74,74,0,0,"AC",4,359,120.481719884056
2020-08-09,202033,72,72,72,72,8,0,"AC",56.6315789473684,631.941176470588,293.699080730963
2020-08-16,202034,73,73,73,73,0,0,"AC",4,359,120.481719884056
2020-08-23,202035,50,50,50,50,0,0,"AC",4,359,120.481719884056
2020-08-30,202036,78,78,78,78,0,0,"AC",4,359,120.481719884056
2020-09-06,202037,59,59,59,59,7,0,"AC",50.0526315789474,597.823529411765,272.0469106251
2020-09-13,202038,64,64,64,64,0,0,"AC",4,359,120.481719884056
2020-09-20,202039,70,70,70,70,11,0,"AC",76.3684210526316,734.294117647059,358.655591048553
2020-09-27,202040,75,75,75,75,0,0,"AC",4,359,120.481719884056
2020-10-04,202041,64,64,64,64,7,0,"AC",50.0526315789474,597.823529411765,272.0469106251
2020-10-11,202042,79,79,79,79,0,0,"AC",4,359,120.481719884056
2020-10-18,202043,115,115,115,115,8,0,"AC",56.6315789473684,631.941176470588,293.699080730963
2020-10-25,202044,114,114,114,114,0,7,"AC",25.133971291866,463.588235294118,233.661927669658
2020-11-01,202045,156,156,156,156,0,0,"AC",4,359,120.481719884056
2020-11-08,202046,236,236,236,236,0,0,"AC",4,359,120.481719884056
2020-11-15,202047,348,348,348,348,8,0,"AC",56.6315789473684,631.941176470588,293.699080730963
2020-11-22,202048,386,386,386,386,13,0,"AC",89.5263157894737,802.529411764706,401.95993126028
2020-11-29,202049,514,514,514,514,18,0,"AC",122.421052631579,973.117647058824,510.220781789597
2020-12-06,202050,469,469,469,469,14,0,"AC",96.1052631578947,836.64705882353,423.612101366144
2020-12-13,202051,575,575,575,575,15,0,"AC",102.684210526316,870.764705882353,445.264271472007
2020-12-20,202052,641,641,641,641,27,9,"AC",208.803827751196,1414.64705882353,850.607722752427
2020-12-27,202053,649,649,649,649,31,9,"AC",235.11961722488,1551.11764705882,937.21640317588
2021-01-03,202101,1813,1813,1813,1813,43,14,"AC",329.162679425837,2035.23529411765,1277.88545000739
2021-01-10,202102,1816,1816,1816,1816,51,20,"AC",399.909090909091,2397.82352941176,1548.11441752767
2021-01-17,202103,2209,2209,2209,2209,51,22,"AC",405.947368421053,2427.70588235294,1580.45161975212
2021-01-24,202104,1998,1998,1998,1998,57,14,"AC",421.267942583732,2512.88235294118,1581.01583148947
2021-01-31,202105,1996,1996,1996,1996,62,17,"AC",463.22009569378,2728.29411764706,1737.78248535548
2021-02-07,202106,1767,1767,1767,1767,57,8,"AC",403.153110047847,2423.23529411765,1484.0042248161
2021-02-14,202107,2060,2060,2060,2060,68,20,"AC",511.751196172249,2977.82352941176,1916.20130932734
2021-02-21,202108,2066,2066,2066,2066,61,19,"AC",462.679425837321,2724.05882352941,1748.46751747407
2021-02-28,202109,2160,2160,2160,2160,56,18,"AC",426.765550239234,2538.52941176471,1624.03806583252
2021-03-07,202110,1686,1686,1686,1686,44,12,"AC",329.703349282297,2039.47058823529,1267.20041788879
2021-03-14,202111,1200,1200,1200,1200,36,14,"AC",283.11004784689,1796.41176470588,1126.32025926634
2021-03-21,202112,753,753,753,753,34,10,"AC",257.875598086124,1668.41176470588,1018.3415146057
2021-03-28,202113,683,683,683,683,32,11,"AC",247.736842105263,1615.11764705882,991.205775506201
2021-04-04,202114,566,566,566,566,26,0,"AC",175.052631578947,1246.05882352941,683.438142636504
2021-04-11,202115,539,539,539,539,13,0,"AC",89.5263157894737,802.529411764706,401.95993126028
2021-04-18,202116,432,432,432,432,13,0,"AC",89.5263157894737,802.529411764706,401.95993126028
2021-04-25,202117,368,368,368,368,10,0,"AC",69.7894736842105,700.176470588235,337.00342094269
2021-05-02,202118,269,269,269,269,0,0,"AC",4,359,120.481719884056
2021-05-09,202119,279,279,279,279,9,0,"AC",63.2105263157895,666.058823529412,315.351250836827
2021-05-16,202120,217,217,217,217,9,0,"AC",63.2105263157895,666.058823529412,315.351250836827
2021-05-23,202121,181,181,181,181,0,0,"AC",4,359,120.481719884056
2021-05-30,202122,163,163,163,163,0,0,"AC",4,359,120.481719884056
2021-06-06,202123,146,146,146,146,9,0,"AC",63.2105263157895,666.058823529412,315.351250836827
2021-06-13,202124,143,143,143,143,0,0,"AC",4,359,120.481719884056
2021-06-20,202125,96,96,96,96,10,0,"AC",69.7894736842105,700.176470588235,337.00342094269
2021-06-27,202126,116,116,116,116,0,0,"AC",4,359,120.481719884056
2021-07-04,202127,122,122,122,122,0,0,"AC",4,359,120.481719884056
2021-07-11,202128,86,86,86,86,0,0,"AC",4,359,120.481719884056
2021-07-18,202129,99,99,99,99,0,0,"AC",4,359,120.481719884056
2021-07-25,202130,74,74,74,74,0,0,"AC",4,359,120.481719884056
2021-08-01,202131,115,115,115,115,0,0,"AC",4,359,120.481719884056
2021-08-08,202132,110,110,110,110,0,0,"AC",4,359,120.481719884056
2021-08-15,202133,94,94,94,94,0,0,"AC",4,359,120.481719884056
2021-08-22,202134,67,67,67,67,0,0,"AC",4,359,120.481719884056
2021-08-29,202135,77,77,77,77,8,0,"AC",56.6315789473684,631.941176470588,293.699080730963
2021-09-05,202136,95,95,95,95,0,0,"AC",4,359,120.481719884056
2021-09-12,202137,80,80,80,80,8,0,"AC",56.6315789473684,631.941176470588,293.699080730963
2021-09-19,202138,100,100,100,100,0,0,"AC",4,359,120.481719884056
2021-09-26,202139,99,99,99,99,0,0,"AC",4,359,120.481719884056
2021-10-03,202140,125,125,125,125,0,0,"AC",4,359,120.481719884056
2021-10-10,202141,142,142,142,142,0,0,"AC",4,359,120.481719884056
2021-10-17,202142,180,180,180,180,0,0,"AC",4,359,120.481719884056
2021-10-24,202143,151,151,151,151,7,0,"AC",50.0526315789474,597.823529411765,272.0469106251
2021-10-31,202144,163,163,163,163,0,0,"AC",4,359,120.481719884056
2021-11-07,202145,171,171,171,171,0,0,"AC",4,359,120.481719884056
2021-11-14,202146,194,194,194,194,0,0,"AC",4,359,120.481719884056
2021-11-21,202147,180,180,180,180,7,0,"AC",50.0526315789474,597.823529411765,272.0469106251
2021-11-28,202148,279,279,279,279,0,0,"AC",4,359,120.481719884056
2021-12-05,202149,270,270,270,270,0,0,"AC",4,359,120.481719884056
2021-12-12,202150,270,270,270,270,14,0,"AC",96.1052631578947,836.64705882353,423.612101366144
2021-12-19,202151,121,121,121,121,11,0,"AC",76.3684210526316,734.294117647059,358.655591048553
2021-12-26,202152,4,4,4,4,0,0,"AC",4,359,120.481719884056
2022-01-02,202201,271,271,271,271,12,0,"AC",82.9473684210526,768.411764705882,380.307761154417
2022-01-09,202202,283,283,283,283,13,0,"AC",89.5263157894737,802.529411764706,401.95993126028
2022-01-16,202203,406,406,406,406,16,0,"AC",109.263157894737,904.882352941177,466.91644157787
2022-01-23,202204,335,335,335,335,15,0,"AC",102.684210526316,870.764705882353,445.264271472007
2022-01-30,202205,251,251,251,251,9,0,"AC",63.2105263157895,666.058823529412,315.351250836827
2022-02-06,202206,254,254,254,254,0,0,"AC",4,359,120.481719884056
2022-02-13,202207,207,207,207,207,7,0,"AC",50.0526315789474,597.823529411765,272.0469106251
2022-02-20,202208,177,177,177,177,7,0,"AC",50.0526315789474,597.823529411765,272.0469106251
2022-02-27,202209,271,271,271,271,8,0,"AC",56.6315789473684,631.941176470588,293.699080730963
2022-03-06,202210,214,214,214,214,6,0,"AC",43.4736842105263,563.705882352941,250.394740519236
2022-03-13,202211,196,196,196,196,8,0,"AC",56.6315789473684,631.941176470588,293.699080730963
2022-03-20,202212,207,207,207,207,9,0,"AC",63.2105263157895,666.058823529412,315.351250836827
2022-03-27,202213,157,157,157,157,9,0,"AC",63.2105263157895,666.058823529412,315.351250836827
2022-04-03,202214,167,167,167,167,7,0,"AC",50.0526315789474,597.823529411765,272.0469106251
2022-04-10,202215,164,164,164,164,10,0,"AC",69.7894736842105,700.176470588235,337.00342094269
2022-04-17,202216,178,178,178,178,11,5,"AC",91.4641148325359,809,439.498596609697
2022-04-24,202217,188,188,188,188,7,0,"AC",50.0526315789474,597.823529411765,272.0469106251
2022-05-01,202218,200,200,200,200,8,0,"AC",56.6315789473684,631.941176470588,293.699080730963
2022-05-08,202219,165,165,165,165,9,0,"AC",63.2105263157895,666.058823529412,315.351250836827
2022-05-15,202220,160,160,160,160,0,0,"AC",4,359,120.481719884056
2022-05-22,202221,157,157,157,157,9,0,"AC",63.2105263157895,666.058823529412,315.351250836827
2022-05-29,202222,146,146,146,146,0,0,"AC",4,359,120.481719884056
2022-06-05,202223,116,116,116,116,7,0,"AC",50.0526315789474,597.823529411765,272.0469106251
2022-06-12,202224,116,116,116,116,0,0,"AC",4,359,120.481719884056
2022-06-19,202225,110,110,110,110,5,0,"AC",36.8947368421053,529.588235294118,228.742570413373
2022-06-26,202226,119,119,119,119,10,0,"AC",69.7894736842105,700.176470588235,337.00342094269
2022-07-03,202227,129,129,129,129,0,0,"AC",4,359,120.481719884056
2022-07-10,202228,166,166,166,166,8,0,"AC",56.6315789473684,631.941176470588,293.699080730963
2022-07-17,202229,138,138,138,138,0,0,"AC",4,359,120.481719884056
2022-07-24,202230,127,127,127,127,8,0,"AC",56.6315789473684,631.941176470588,293.699080730963
2022-07-31,202231,135,135,135,135,6,0,"AC",43.4736842105263,563.705882352941,250.394740519236
2022-08-07,202232,61,61,61,61,6,0,"AC",43.4736842105263,563.705882352941,250.394740519236
2022-08-14,202233,85,85,85,85,0,0,"AC",4,359,120.481719884056
2022-08-21,202234,63,63,63,63,0,0,"AC",4,359,120.481719884056
2022-08-28,202235,45,45,45,45,6,0,"AC",43.4736842105263,563.705882352941,250.394740519236
2022-09-04,202236,51,51,51,51,0,0,"AC",4,359,120.481719884056
2022-09-11,202237,60,60,60,60,0,0,"AC",4,359,120.481719884056
2022-09-18,202238,75,75,75,75,0,0,"AC",4,359,120.481719884056
2022-09-25,202239,97,97,97,97,0,0,"AC",4,359,120.481719884056
2022-10-02,202240,91,91,91,91,0,0,"AC",4,359,120.481719884056
2022-10-09,202241,97,97,97,97,0,0,"AC",4,359,120.481719884056
2022-10-16,202242,119,119,119,119,0,0,"AC",4,359,120.481719884056
2022-10-23,202243,121,121,121,121,6,0,"AC",43.4736842105263,563.705882352941,250.394740519236
2022-10-30,202244,126,126,126,126,0,0,"AC",4,359,120.481719884056
2022-11-06,202245,141,141,141,141,0,0,"AC",4,359,120.481719884056
2022-11-13,202246,166,166,166,166,9,0,"AC",63.2105263157895,666.058823529412,315.351250836827
2022-11-20,202247,183,183,183,183,7,0,"AC",50.0526315789474,597.823529411765,272.0469106251
2022-11-27,202248,243,243,243,243,0,0,"AC",4,359,120.481719884056
2022-12-04,202249,200,200,200,200,9,0,"AC",63.2105263157895,666.058823529412,315.351250836827
2022-12-11,202250,200,200,200,200,0,0,"AC",4,359,120.481719884056
2022-12-18,202251,213,213,213,213,7,0,"AC",50.0526315789474,597.823529411765,272.0469106251
2022-12-25,202252,272,272,272,272,11,0,"AC",76.3684210526316,734.294117647059,358.655591048553
2023-01-01,202301,390,390,390,390,11,0,"AC",76.3684210526316,734.294117647059,358.655591048553
2023-01-08,202302,329,329,329,329,8,0,"AC",56.6315789473684,631.941176470588,293.699080730963
2023-01-15,202303,400,400,400,400,7,0,"AC",50.0526315789474,597.823529411765,272.0469106251
2023-01-22,202304,447,447,447,447,0,0,"AC",4,359,120.481719884056
2023-01-29,202305,528,528,528,528,8,0,"AC",56.6315789473684,631.941176470588,293.699080730963
2023-02-05,202306,549,549,549,549,18,0,"AC",122.421052631579,973.117647058824,510.220781789597
2023-02-12,202307,501,501,501,501,20,0,"AC",135.578947368421,1041.35294117647,553.525122001324
2023-02-19,202308,506,506,506,506,9,0,"AC",63.2105263157895,666.058823529412,315.351250836827
2023-02-26,202309,809,809,809,809,11,5,"AC",91.4641148325359,809,439.498596609697
2023-03-05,202310,762,762,762,762,18,0,"AC",122.421052631579,973.117647058824,510.220781789597
2023-03-12,202311,835,835,835,835,15,7,"AC",123.818181818182,975.352941176471,558.444479257609
2023-03-19,202312,800,800,800,800,15,0,"AC",102.684210526316,870.764705882353,445.264271472007
2023-03-26,202313,882,882,882,882,17,5,"AC",130.937799043062,1013.70588235294,569.411617244878
2023-04-02,202314,774,774,774,774,18,6,"AC",140.535885167464,1062.76470588235,607.23238846297
2023-04-09,202315,1117,1117,1117,1117,20,7,"AC",156.712918660287,1145.94117647059,666.705329786926
2023-04-16,202316,904,904,904,904,22,0,"AC",148.736842105263,1109.58823529412,596.829462213051
2023-04-23,202317,697,697,697,697,21,8,"AC",166.311004784689,1195,704.526101005018
2023-04-30,202318,684,684,684,684,8,5,"AC",71.7272727272727,706.64705882353,374.542086292107
2023-05-07,202319,530,530,530,530,11,0,"AC",76.3684210526316,734.294117647059,358.655591048553
2023-05-14,202320,369,369,369,369,18,6,"AC",140.535885167464,1062.76470588235,607.23238846297
2023-05-21,202321,254,254,254,254,8,0,"AC",56.6315789473684,631.941176470588,293.699080730963
2023-05-28,202322,227,227,227,227,9,0,"AC",63.2105263157895,666.058823529412,315.351250836827
2023-06-04,202323,205,205,205,205,6,6,"AC",61.5885167464115,653.352941176471,347.406347192609
2023-06-11,202324,153,153,153,153,0,0,"AC",4,359,120.481719884056
2023-06-18,202325,176,176,176,176,7,0,"AC",50.0526315789474,597.823529411765,272.0469106251
2023-06-25,202326,146,146,146,146,6,0,"AC",43.4736842105263,563.705882352941,250.394740519236
2023-07-02,202327,133,133,133,133,9,0,"AC",63.2105263157895,666.058823529412,315.351250836827
2023-07-09,202328,149,149,149,149,0,0,"AC",4,359,120.481719884056
2023-07-16,202329,138,138,138,138,5,0,"AC",36.8947368421053,529.588235294118,228.742570413373
2023-07-23,202330,93,93,93,93,6,0,"AC",43.4736842105263,563.705882352941,250.394740519236
2023-07-30,202331,131,131,131,131,0,0,"AC",4,359,120.481719884056
2023-08-06,202332,133,133,133,133,5,0,"AC",36.8947368421053,529.588235294118,228.742570413373
2023-08-13,202333,131,131,131,131,0,0,"AC",4,359,120.481719884056
2023-08-20,202334,131,131,131,131,7,0,"AC",50.0526315789474,597.823529411765,272.0469106251
2023-08-27,202335,133,133,133,133,0,0,"AC",4,359,120.481719884056
2023-09-03,202336,94,94,94,94,0,0,"AC",4,359,120.481719884056
2023-09-10,202337,182,182,182,182,0,0,"AC",4,359,120.481719884056
2023-09-17,202338,178,178,178,178,0,0,"AC",4,359,120.481719884056
2023-09-24,202339,192,192,192,192,0,0,"AC",4,359,120.481719884056
2023-10-01,202340,240,240,240,240,0,0,"AC",4,359,120.481719884056
2023-10-08,202341,240,240,240,240,0,0,"AC",4,359,120.481719884056
2023-10-15,202342,359,359,359,359,0,0,"AC",4,359,120.481719884056
2023-10-22,202343,459,459,459,459,8,0,"AC",56.6315789473684,631.941176470588,293.699080730963
2023-10-29,202344,533,533,533,533,6,0,"AC",43.4736842105263,563.705882352941,250.394740519236
2023-11-05,202345,674,674,674,674,14,0,"AC",96.1052631578947,836.64705882353,423.612101366144
2023-11-12,202346,745,745,745,745,10,0,"AC",69.7894736842105,700.176470588235,337.00342094269
2023-11-19,202347,951,951,951,951,18,0,"AC",122.421052631579,973.117647058824,510.220781789597
2023-11-26,202348,1179,1179,1179,1179,22,8,"AC",172.88995215311,1229.11764705882,726.178271110881
2023-12-03,202349,1253,1253,1253,1253,36,13,"AC",280.090909090909,1781.47058823529,1110.15165815411
2023-12-10,202350,1309,1309,1309,1309,82,20,"AC",603.856459330144,3455.47058823529,2219.33169080943
2023-12-17,202351,758,758,758,758,93,21,"AC",679.244019138756,3845.70588235294,2473.67416308616
2023-12-24,202352,1380,1380,1380,1380,93,13,"AC",655.090909090909,3726.17647058824,2344.32535418833
2023-12-31,202401,2786,2786,2786,2786,91,19,"AC",660.047846889952,3747.58823529412,2398.03262064997
2024-01-07,202402,2564,2570,2564,2668,100,16,"AC",710.200956937799,4009.82352941177,2544.39634826606
2024-01-14,202403,2379,2406,2379,2562,61,8,"AC",429.468899521531,2559.70588235294,1570.61290523955
2024-01-21,202404,1953,2003,1956,2197,36,11,"AC",274.052631578947,1751.58823529412,1077.81445592965
2024-01-28,202405,1476,1543.5,1483,1785,34,0,"AC",227.684210526316,1519,856.655503483412
2024-02-04,202406,1060,1148,1073,1415,28,0,"AC",188.210526315789,1314.29411764706,726.742482848231
2024-02-11,202407,909,1026.5,927,1400,32,10,"AC",244.717703349282,1600.17647058824,975.037174393973
2024-02-18,202408,681,836,710,1322,25,0,"AC",168.473684210526,1211.94117647059,661.785972530641
2024-02-25,202409,510,735,553,1459,20,0,"AC",135.578947368421,1041.35294117647,553.525122001324
2024-03-03,202410,196,702.5,293,2477,27,2,"AC",187.66985645933,1310.05882352941,737.427514966825
2024-03-10,202411,7,940.5,183,4569,17,2,"AC",121.88038277512,968.882352941177,520.905813908191
2019-03-17,201912,264,264,264,264,11,0,"AL",26.7777777777778,485.166666666667,181.706455352651
2019-03-24,201913,294,294,294,294,15,0,"AL",47.6666666666667,644.5,292.099595832332
2019-03-31,201914,412,412,412,412,11,0,"AL",26.7777777777778,485.166666666667,181.706455352651
2019-04-07,201915,517,517,517,517,14,0,"AL",42.4444444444444,604.666666666667,264.501310712412
2019-04-14,201916,493,493,493,493,16,0,"AL",52.8888888888889,684.333333333333,319.697880952252
2019-04-21,201917,694,694,694,694,19,5,"AL",89.1111111111111,792.5,414.733919442263
2019-04-28,201918,893,893,893,893,13,0,"AL",37.2222222222222,564.833333333333,236.903025592491
2019-05-05,201919,1097,1097,1097,1097,26,8,"AL",138,1064.53333333333,615.266625159855
2019-05-12,201920,1199,1199,1199,1199,42,10,"AL",229.777777777778,1697.33333333333,1061.73566033068
2019-05-19,201921,1273,1273,1273,1273,58,13,"AL",325.666666666667,2327.86666666667,1510.65293212756
2019-05-26,201922,1365,1365,1365,1365,52,9,"AL",277.888888888889,2097.93333333333,1335.27027490383
2019-06-02,201923,1228,1228,1228,1228,49,12,"AL",274.555555555556,1971.63333333333,1259.82012942222
2019-06-09,201924,1144,1144,1144,1144,32,8,"AL",169.333333333333,1303.53333333333,780.856335879377
2019-06-16,201925,1083,1083,1083,1083,32,8,"AL",169.333333333333,1303.53333333333,780.856335879377
2019-06-23,201926,1195,1195,1195,1195,37,12,"AL",211.888888888889,1493.63333333333,928.640707983178
2019-06-30,201927,1060,1060,1060,1060,26,10,"AL",146.222222222222,1060,620.163098411955
2019-07-07,201928,1172,1172,1172,1172,28,7,"AL",144.333333333333,1146.46666666667,668.014958773646
2019-07-14,201929,1214,1214,1214,1214,34,7,"AL",175.666666666667,1385.46666666667,833.604669493168
2019-07-21,201930,1128,1128,1128,1128,35,8,"AL",185,1423.03333333333,863.651191239138
2019-07-28,201931,826,826,826,826,29,5,"AL",141.333333333333,1190.83333333333,690.716770641466
2019-08-04,201932,843,843,843,843,24,7,"AL",123.444444444444,987.133333333333,557.621818293964
2019-08-11,201933,783,783,783,783,31,6,"AL",155.888888888889,1268.23333333333,748.361577507357
2019-08-18,201934,710,710,710,710,28,6,"AL",140.222222222222,1148.73333333333,665.566722147596
2019-08-25,201935,564,564,564,564,23,4,"AL",105.888888888889,954.1,522.678823295894
2019-09-01,201936,512,512,512,512,31,8,"AL",164.111111111111,1263.7,753.258050759457
2019-09-08,201937,462,462,462,462,24,8,"AL",127.555555555556,984.866666666667,560.070054920014
2019-09-15,201938,441,441,441,441,17,7,"AL",86.8888888888889,708.3,364.433822454522
2019-09-22,201939,445,445,445,445,13,4,"AL",53.6666666666667,555.766666666667,246.695972096691
2019-09-29,201940,469,469,469,469,10,0,"AL",21.5555555555556,445.333333333333,154.10817023273
2019-10-06,201941,342,342,342,342,10,0,"AL",21.5555555555556,445.333333333333,154.10817023273
2019-10-13,201942,261,261,261,261,11,0,"AL",26.7777777777778,485.166666666667,181.706455352651
2019-10-20,201943,219,219,219,219,8,0,"AL",11.1111111111111,365.666666666667,98.9115999928896
2019-10-27,201944,255,255,255,255,10,7,"AL",50.3333333333333,429.466666666667,171.245826615079
2019-11-03,201945,122,122,122,122,11,0,"AL",26.7777777777778,485.166666666667,181.706455352651
2019-11-10,201946,181,181,181,181,7,0,"AL",5.88888888888889,325.833333333333,71.3133148729692
2019-11-17,201947,236,236,236,236,7,0,"AL",5.88888888888889,325.833333333333,71.3133148729692
2019-11-24,201948,227,227,227,227,10,0,"AL",21.5555555555556,445.333333333333,154.10817023273
2019-12-01,201949,64,64,64,64,7,0,"AL",5.88888888888889,325.833333333333,71.3133148729692
2019-12-08,201950,51,51,51,51,6,0,"AL",0.666666666666664,286,43.7150297530489
2019-12-15,201951,44,44,44,44,0,0,"AL",0,47,0
2019-12-22,201952,34,34,34,34,9,0,"AL",16.3333333333333,405.5,126.50988511281
2019-12-29,202001,38,38,38,38,5,5,"AL",16,234.833333333333,28.3579277633779
2020-01-05,202002,60,60,60,60,7,5,"AL",26.4444444444444,314.5,83.5544980032186
2020-01-12,202003,61,61,61,61,6,0,"AL",0.666666666666664,286,43.7150297530489
2020-01-19,202004,47,47,47,47,0,0,"AL",0,47,0
2020-01-26,202005,40,40,40,40,7,0,"AL",5.88888888888889,325.833333333333,71.3133148729692
2020-02-02,202006,63,63,63,63,9,0,"AL",16.3333333333333,405.5,126.50988511281
2020-02-09,202007,58,58,58,58,10,0,"AL",21.5555555555556,445.333333333333,154.10817023273
