"ew_start","ew","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max","dengue","sintomas.dengue","uf","lwr","upr","prediction"
2020-04-12,202016,38155,38155,38155,38155,12,3,"BR",28518.875,82702.2307692308,50637.3474052895
2020-04-19,202017,35118,35118,35118,35118,11,3,"BR",25917.5,75932.6923076923,48976.3674204443
2020-04-26,202018,31975,31975,31975,31975,11,3,"BR",25917.5,75932.6923076923,48976.3674204443
2020-05-03,202019,29311,29311,29311,29311,10,3,"BR",23316.125,69163.1538461538,47315.3874355991
2020-05-10,202020,25413,25413,25413,25413,9,2,"BR",19466.5,59397.1538461538,33329.7148737868
2020-05-17,202021,20281,20281,20281,20281,10,2,"BR",22067.875,66166.6923076923,34990.694858632
2020-05-24,202022,15823,15823,15823,15823,7,2,"BR",14263.75,45858.0769230769,30007.7549040964
2020-05-31,202023,14763,14763,14763,14763,7,2,"BR",14263.75,45858.0769230769,30007.7549040964
2020-06-07,202024,14154,14154,14154,14154,7,2,"BR",14263.75,45858.0769230769,30007.7549040964
2020-06-14,202025,15464,15464,15464,15464,6,2,"BR",11662.375,39088.5384615385,28346.7749192512
2020-06-21,202026,12842,12842,12842,12842,6,2,"BR",11662.375,39088.5384615385,28346.7749192512
2020-06-28,202027,11300,11300,11300,11300,5,1,"BR",7812.75,29322.5384615385,14361.102357439
2020-07-05,202028,10590,10590,10590,10590,5,1,"BR",7812.75,29322.5384615385,14361.102357439
2020-07-12,202029,8860,8860,8860,8860,5,1,"BR",7812.75,29322.5384615385,14361.102357439
2020-07-19,202030,8053,8053,8053,8053,4,1,"BR",5211.375,22553,12700.1223725938
2020-07-26,202031,6765,6765,6765,6765,4,1,"BR",5211.375,22553,12700.1223725938
2020-08-02,202032,5936,5936,5936,5936,3,1,"BR",2610,15783.4615384615,11039.1423877486
2020-08-09,202033,6074,6074,6074,6074,3,1,"BR",2610,15783.4615384615,11039.1423877486
2020-08-16,202034,4656,4656,4656,4656,3,1,"BR",2610,15783.4615384615,11039.1423877486
2020-08-23,202035,4695,4695,4695,4695,3,1,"BR",2610,15783.4615384615,11039.1423877486
2020-08-30,202036,4840,4840,4840,4840,2,1,"BR",8.62500000000005,9013.92307692307,9378.16240290336
2020-09-06,202037,5077,5077,5077,5077,3,1,"BR",2610,15783.4615384615,11039.1423877486
2020-09-13,202038,4878,4878,4878,4878,3,1,"BR",2610,15783.4615384615,11039.1423877486
2020-09-20,202039,4995,4995,4995,4995,3,0,"BR",1361.75,12787,0
2020-09-27,202040,4861,4861,4861,4861,3,0,"BR",1361.75,12787,0
2020-10-04,202041,4525,4525,4525,4525,3,1,"BR",2610,15783.4615384615,11039.1423877486
2020-10-11,202042,4314,4314,4314,4314,2,0,"BR",0,6017.46153846153,0
2020-10-18,202043,4579,4579,4579,4579,2,1,"BR",8.62500000000005,9013.92307692307,9378.16240290336
2020-10-25,202044,3839,3839,3839,3839,2,1,"BR",8.62500000000005,9013.92307692307,9378.16240290336
2020-11-01,202045,4691,4691,4691,4691,2,1,"BR",8.62500000000005,9013.92307692307,9378.16240290336
2020-11-08,202046,5075,5075,5075,5075,3,1,"BR",2610,15783.4615384615,11039.1423877486
2020-11-15,202047,5679,5679,5679,5679,3,1,"BR",2610,15783.4615384615,11039.1423877486
2020-11-22,202048,5782,5782,5782,5782,3,1,"BR",2610,15783.4615384615,11039.1423877486
2020-11-29,202049,6118,6118,6118,6118,3,1,"BR",2610,15783.4615384615,11039.1423877486
2020-12-06,202050,6047,6047,6047,6047,3,1,"BR",2610,15783.4615384615,11039.1423877486
2020-12-13,202051,5518,5518,5518,5518,3,1,"BR",2610,15783.4615384615,11039.1423877486
2020-12-20,202052,4900,4900,4900,4900,3,1,"BR",2610,15783.4615384615,11039.1423877486
2020-12-27,202053,4161,4161,4161,4161,3,1,"BR",2610,15783.4615384615,11039.1423877486
2021-01-03,202101,8869,8869,8869,8869,4,1,"BR",5211.375,22553,12700.1223725938
2021-01-10,202102,9243,9243,9243,9243,4,1,"BR",5211.375,22553,12700.1223725938
2021-01-17,202103,10653,10653,10653,10653,4,1,"BR",5211.375,22553,12700.1223725938
2021-01-24,202104,11483,11483,11483,11483,4,1,"BR",5211.375,22553,12700.1223725938
2021-01-31,202105,14411,14411,14411,14411,4,1,"BR",5211.375,22553,12700.1223725938
2021-02-07,202106,15951,15951,15951,15951,4,1,"BR",5211.375,22553,12700.1223725938
2021-02-14,202107,19594,19594,19594,19594,5,1,"BR",7812.75,29322.5384615385,14361.102357439
2021-02-21,202108,20857,20857,20857,20857,6,2,"BR",11662.375,39088.5384615385,28346.7749192512
2021-02-28,202109,24517,24517,24517,24517,6,2,"BR",11662.375,39088.5384615385,28346.7749192512
2021-03-07,202110,25787,25787,25787,25787,6,2,"BR",11662.375,39088.5384615385,28346.7749192512
2021-03-14,202111,27947,27947,27947,27947,7,2,"BR",14263.75,45858.0769230769,30007.7549040964
2021-03-21,202112,27320,27320,27320,27320,8,2,"BR",16865.125,52627.6153846154,31668.7348889416
2021-03-28,202113,31535,31535,31535,31535,8,2,"BR",16865.125,52627.6153846154,31668.7348889416
2021-04-04,202114,35946,35946,35946,35946,8,2,"BR",16865.125,52627.6153846154,31668.7348889416
2021-04-11,202115,33283,33283,33283,33283,8,2,"BR",16865.125,52627.6153846154,31668.7348889416
2021-04-18,202116,34783,34783,34783,34783,7,2,"BR",14263.75,45858.0769230769,30007.7549040964
2021-04-25,202117,32561,32561,32561,32561,8,2,"BR",16865.125,52627.6153846154,31668.7348889416
2021-05-02,202118,29256,29256,29256,29256,7,2,"BR",14263.75,45858.0769230769,30007.7549040964
2021-05-09,202119,27062,27062,27062,27062,7,2,"BR",14263.75,45858.0769230769,30007.7549040964
2021-05-16,202120,23309,23309,23309,23309,6,2,"BR",11662.375,39088.5384615385,28346.7749192512
2021-05-23,202121,19978,19978,19978,19978,7,2,"BR",14263.75,45858.0769230769,30007.7549040964
2021-05-30,202122,18198,18198,18198,18198,6,2,"BR",11662.375,39088.5384615385,28346.7749192512
2021-06-06,202123,15965,15965,15965,15965,6,2,"BR",11662.375,39088.5384615385,28346.7749192512
2021-06-13,202124,12806,12806,12806,12806,5,1,"BR",7812.75,29322.5384615385,14361.102357439
2021-06-20,202125,10936,10936,10936,10936,4,1,"BR",5211.375,22553,12700.1223725938
2021-06-27,202126,9141,9141,9141,9141,4,1,"BR",5211.375,22553,12700.1223725938
2021-07-04,202127,8782,8782,8782,8782,4,1,"BR",5211.375,22553,12700.1223725938
2021-07-11,202128,8213,8213,8213,8213,3,1,"BR",2610,15783.4615384615,11039.1423877486
2021-07-18,202129,7123,7123,7123,7123,3,1,"BR",2610,15783.4615384615,11039.1423877486
2021-07-25,202130,5988,5988,5988,5988,2,1,"BR",8.62500000000005,9013.92307692307,9378.16240290336
2021-08-01,202131,6289,6289,6289,6289,2,1,"BR",8.62500000000005,9013.92307692307,9378.16240290336
2021-08-08,202132,6279,6279,6279,6279,2,1,"BR",8.62500000000005,9013.92307692307,9378.16240290336
2021-08-15,202133,6379,6379,6379,6379,2,1,"BR",8.62500000000005,9013.92307692307,9378.16240290336
2021-08-22,202134,5689,5689,5689,5689,3,1,"BR",2610,15783.4615384615,11039.1423877486
2021-08-29,202135,5112,5112,5112,5112,2,1,"BR",8.62500000000005,9013.92307692307,9378.16240290336
2021-09-05,202136,5716,5716,5716,5716,2,0,"BR",0,6017.46153846153,0
2021-09-12,202137,5591,5591,5591,5591,2,0,"BR",0,6017.46153846153,0
2021-09-19,202138,5585,5585,5585,5585,2,1,"BR",8.62500000000005,9013.92307692307,9378.16240290336
2021-09-26,202139,5245,5245,5245,5245,2,0,"BR",0,6017.46153846153,0
2021-10-03,202140,4413,4413,4413,4413,2,0,"BR",0,6017.46153846153,0
2021-10-10,202141,4812,4812,4812,4812,2,0,"BR",0,6017.46153846153,0
2021-10-17,202142,4832,4832,4832,4832,2,0,"BR",0,6017.46153846153,0
2021-10-24,202143,4618,4618,4618,4618,2,0,"BR",0,6017.46153846153,0
2021-10-31,202144,5332,5332,5332,5332,2,0,"BR",0,6017.46153846153,0
2021-11-07,202145,5259,5259,5259,5259,3,0,"BR",1361.75,12787,0
2021-11-14,202146,6324,6324,6324,6324,2,0,"BR",0,6017.46153846153,0
2021-11-21,202147,6970,6970,6970,6970,3,1,"BR",2610,15783.4615384615,11039.1423877486
2021-11-28,202148,8074,8074,8074,8074,3,1,"BR",2610,15783.4615384615,11039.1423877486
2021-12-05,202149,8544,8544,8544,8544,3,1,"BR",2610,15783.4615384615,11039.1423877486
2021-12-12,202150,7878,7878,7878,7878,3,1,"BR",2610,15783.4615384615,11039.1423877486
2021-12-19,202151,5382,5382,5382,5382,3,1,"BR",2610,15783.4615384615,11039.1423877486
2021-12-26,202152,2354,2354,2354,2354,4,1,"BR",5211.375,22553,12700.1223725938
2022-01-02,202201,14876,14876,14876,14876,6,2,"BR",11662.375,39088.5384615385,28346.7749192512
2022-01-09,202202,15342,15342,15342,15342,6,2,"BR",11662.375,39088.5384615385,28346.7749192512
2022-01-16,202203,15512,15512,15512,15512,7,3,"BR",15512,48854.5384615385,42332.4474810635
2022-01-23,202204,14122,14122,14122,14122,6,2,"BR",11662.375,39088.5384615385,28346.7749192512
2022-01-30,202205,15597,15597,15597,15597,5,2,"BR",9061,32319,26685.794934406
2022-02-06,202206,17039,17039,17039,17039,5,2,"BR",9061,32319,26685.794934406
2022-02-13,202207,19315,19315,19315,19315,6,2,"BR",11662.375,39088.5384615385,28346.7749192512
2022-02-20,202208,20561,20561,20561,20561,6,2,"BR",11662.375,39088.5384615385,28346.7749192512
2022-02-27,202209,32469,32469,32469,32469,7,2,"BR",14263.75,45858.0769230769,30007.7549040964
2022-03-06,202210,45384,45384,45384,45384,9,2,"BR",19466.5,59397.1538461538,33329.7148737868
2022-03-13,202211,57754,57754,57754,57754,11,3,"BR",25917.5,75932.6923076923,48976.3674204443
2022-03-20,202212,76088,76088,76088,76088,14,3,"BR",33721.625,96241.3076923077,53959.3073749799
2022-03-27,202213,87193,87193,87193,87193,16,4,"BR",40172.625,112776.846153846,69605.9599216373
2022-04-03,202214,95710,95710,95710,95710,18,4,"BR",45375.375,126315.923076923,72927.9198913278
2022-04-10,202215,104722,104722,104722,104722,18,5,"BR",46623.625,129312.384615385,85252.6124682948
2022-04-17,202216,116042,116042,116042,116042,24,7,"BR",64728.375,175922.538461538,119867.8775313
2022-04-24,202217,122079,122079,122079,122079,24,7,"BR",64728.375,175922.538461538,119867.8775313
2022-05-01,202218,127612,127612,127612,127612,23,7,"BR",62127,169153,118206.897546455
2022-05-08,202219,108685,108685,108685,108685,24,7,"BR",64728.375,175922.538461538,119867.8775313
2022-05-15,202220,80388,80388,80388,80388,19,5,"BR",49225,136081.923076923,86913.59245314
2022-05-22,202221,64681,64681,64681,64681,17,5,"BR",44022.25,122542.846153846,83591.6324834496
2022-05-29,202222,56517,56517,56517,56517,14,4,"BR",34969.875,99237.7692307692,66283.999951947
2022-06-05,202223,45195,45195,45195,45195,13,4,"BR",32368.5,92468.2307692308,64623.0199671018
2022-06-12,202224,34480,34480,34480,34480,11,4,"BR",27165.75,78929.1538461538,61301.0599974114
2022-06-19,202225,33244,33244,33244,33244,10,3,"BR",23316.125,69163.1538461538,47315.3874355991
2022-06-26,202226,27942,27942,27942,27942,9,3,"BR",20714.75,62393.6153846154,45654.4074507539
2022-07-03,202227,24209,24209,24209,24209,8,3,"BR",18113.375,55624.0769230769,43993.4274659087
2022-07-10,202228,21528,21528,21528,21528,6,2,"BR",11662.375,39088.5384615385,28346.7749192512
2022-07-17,202229,18801,18801,18801,18801,5,2,"BR",9061,32319,26685.794934406
2022-07-24,202230,16885,16885,16885,16885,5,1,"BR",7812.75,29322.5384615385,14361.102357439
2022-07-31,202231,16124,16124,16124,16124,4,1,"BR",5211.375,22553,12700.1223725938
2022-08-07,202232,13627,13627,13627,13627,4,1,"BR",5211.375,22553,12700.1223725938
2022-08-14,202233,12647,12647,12647,12647,4,1,"BR",5211.375,22553,12700.1223725938
2022-08-21,202234,11656,11656,11656,11656,4,1,"BR",5211.375,22553,12700.1223725938
2022-08-28,202235,10429,10429,10429,10429,4,1,"BR",5211.375,22553,12700.1223725938
2022-09-04,202236,10181,10181,10181,10181,3,1,"BR",2610,15783.4615384615,11039.1423877486
2022-09-11,202237,9764,9764,9764,9764,3,1,"BR",2610,15783.4615384615,11039.1423877486
2022-09-18,202238,9336,9336,9336,9336,3,1,"BR",2610,15783.4615384615,11039.1423877486
2022-09-25,202239,9206,9206,9206,9206,3,1,"BR",2610,15783.4615384615,11039.1423877486
2022-10-02,202240,9826,9826,9826,9826,3,1,"BR",2610,15783.4615384615,11039.1423877486
2022-10-09,202241,9845,9845,9845,9845,3,1,"BR",2610,15783.4615384615,11039.1423877486
2022-10-16,202242,10945,10945,10945,10945,4,1,"BR",5211.375,22553,12700.1223725938
2022-10-23,202243,10526,10526,10526,10526,4,1,"BR",5211.375,22553,12700.1223725938
2022-10-30,202244,9722,9722,9722,9722,3,1,"BR",2610,15783.4615384615,11039.1423877486
2022-11-06,202245,11191,11191,11191,11191,4,1,"BR",5211.375,22553,12700.1223725938
2022-11-13,202246,12140,12140,12140,12140,3,1,"BR",2610,15783.4615384615,11039.1423877486
2022-11-20,202247,12110,12110,12110,12110,4,1,"BR",5211.375,22553,12700.1223725938
2022-11-27,202248,11266,11266,11266,11266,4,1,"BR",5211.375,22553,12700.1223725938
2022-12-04,202249,10172,10172,10172,10172,3,1,"BR",2610,15783.4615384615,11039.1423877486
2022-12-11,202250,6891,6891,6891,6891,4,1,"BR",5211.375,22553,12700.1223725938
2022-12-18,202251,4914,4914,4914,4914,4,1,"BR",5211.375,22553,12700.1223725938
2022-12-25,202252,9061,9061,9061,9061,5,2,"BR",9061,32319,26685.794934406
2023-01-01,202301,20462,20462,20462,20462,5,2,"BR",9061,32319,26685.794934406
2023-01-08,202302,22553,22553,22553,22553,4,1,"BR",5211.375,22553,12700.1223725938
2023-01-15,202303,27023,27023,27023,27023,5,2,"BR",9061,32319,26685.794934406
2023-01-22,202304,32319,32319,32319,32319,5,2,"BR",9061,32319,26685.794934406
2023-01-29,202305,39961,39961,39961,39961,5,2,"BR",9061,32319,26685.794934406
2023-02-05,202306,50663,50663,50663,50663,7,2,"BR",14263.75,45858.0769230769,30007.7549040964
2023-02-12,202307,53482,53482,53482,53482,8,3,"BR",18113.375,55624.0769230769,43993.4274659087
2023-02-19,202308,62093,62093,62093,62093,10,3,"BR",23316.125,69163.1538461538,47315.3874355991
2023-02-26,202309,81199,81199,81199,81199,12,3,"BR",28518.875,82702.2307692308,50637.3474052895
2023-03-05,202310,96971,96971,96971,96971,14,4,"BR",34969.875,99237.7692307692,66283.999951947
2023-03-12,202311,113283,113283,113283,113283,17,5,"BR",44022.25,122542.846153846,83591.6324834496
2023-03-19,202312,140472,140472,140472,140472,19,5,"BR",49225,136081.923076923,86913.59245314
2023-03-26,202313,152173,152173,152173,152173,25,7,"BR",67329.75,182692.076923077,121528.857516145
2023-04-02,202314,145641,145641,145641,145641,22,6,"BR",58277.375,159387,104221.224984643
2023-04-09,202315,169153,169153,169153,169153,23,7,"BR",62127,169153,118206.897546455
2023-04-16,202316,149362,149362,149362,149362,22,6,"BR",58277.375,159387,104221.224984643
2023-04-23,202317,133276,133276,133276,133276,22,6,"BR",58277.375,159387,104221.224984643
2023-04-30,202318,142408,142408,142408,142408,20,6,"BR",53074.625,145847.923076923,100899.265014952
2023-05-07,202319,130285,130285,130285,130285,19,5,"BR",49225,136081.923076923,86913.59245314
2023-05-14,202320,108632,108632,108632,108632,18,5,"BR",46623.625,129312.384615385,85252.6124682948
2023-05-21,202321,79910,79910,79910,79910,15,5,"BR",38819.5,109003.769230769,80269.6725137592
2023-05-28,202322,61446,61446,61446,61446,11,3,"BR",25917.5,75932.6923076923,48976.3674204443
2023-06-04,202323,46171,46171,46171,46171,9,3,"BR",20714.75,62393.6153846154,45654.4074507539
2023-06-11,202324,37850,37850,37850,37850,8,2,"BR",16865.125,52627.6153846154,31668.7348889416
2023-06-18,202325,30119,30119,30119,30119,7,2,"BR",14263.75,45858.0769230769,30007.7549040964
2023-06-25,202326,25349,25349,25349,25349,6,2,"BR",11662.375,39088.5384615385,28346.7749192512
2023-07-02,202327,20367,20367,20367,20367,8,2,"BR",16865.125,52627.6153846154,31668.7348889416
2023-07-09,202328,16777,16777,16777,16777,5,1,"BR",7812.75,29322.5384615385,14361.102357439
2023-07-16,202329,14278,14278,14278,14278,4,1,"BR",5211.375,22553,12700.1223725938
2023-07-23,202330,12924,12924,12924,12924,4,1,"BR",5211.375,22553,12700.1223725938
2023-07-30,202331,13481,13481,13481,13481,4,1,"BR",5211.375,22553,12700.1223725938
2023-08-06,202332,12613,12613,12613,12613,4,1,"BR",5211.375,22553,12700.1223725938
2023-08-13,202333,12791,12791,12791,12791,4,1,"BR",5211.375,22553,12700.1223725938
2023-08-20,202334,12266,12266,12266,12266,4,1,"BR",5211.375,22553,12700.1223725938
2023-08-27,202335,11254,11254,11254,11254,4,1,"BR",5211.375,22553,12700.1223725938
2023-09-03,202336,10534,10534,10534,10534,3,1,"BR",2610,15783.4615384615,11039.1423877486
2023-09-10,202337,12850,12850,12850,12850,4,1,"BR",5211.375,22553,12700.1223725938
2023-09-17,202338,14003,14003,14003,14003,4,1,"BR",5211.375,22553,12700.1223725938
2023-09-24,202339,13181,13181,13181,13181,4,1,"BR",5211.375,22553,12700.1223725938
2023-10-01,202340,14305,14305,14305,14305,4,1,"BR",5211.375,22553,12700.1223725938
2023-10-08,202341,12963,12963,12963,12963,3,1,"BR",2610,15783.4615384615,11039.1423877486
2023-10-15,202342,15789,15789,15789,15789,4,1,"BR",5211.375,22553,12700.1223725938
2023-10-22,202343,14866,14866,14866,14866,4,1,"BR",5211.375,22553,12700.1223725938
2023-10-29,202344,13817,13817,13817,13817,4,1,"BR",5211.375,22553,12700.1223725938
2023-11-05,202345,18018,18018,18018,18018,4,1,"BR",5211.375,22553,12700.1223725938
2023-11-12,202346,15935,15935,15935,15935,4,1,"BR",5211.375,22553,12700.1223725938
2023-11-19,202347,19877,19877,19877,19877,5,1,"BR",7812.75,29322.5384615385,14361.102357439
2023-11-26,202348,21066,21066,21066,21066,5,1,"BR",7812.75,29322.5384615385,14361.102357439
2023-12-03,202349,22163,22163,22163,22163,5,1,"BR",7812.75,29322.5384615385,14361.102357439
2023-12-10,202350,23650,23650,23650,23650,6,2,"BR",11662.375,39088.5384615385,28346.7749192512
2023-12-17,202351,17606,17606,17606,17606,7,2,"BR",14263.75,45858.0769230769,30007.7549040964
2023-12-24,202352,20158,20158,20158,20158,8,2,"BR",16865.125,52627.6153846154,31668.7348889416
2023-12-31,202401,60491,60491,60491,60491,11,3,"BR",25917.5,75932.6923076923,48976.3674204443
2024-01-07,202402,76895,76895,76895,76895,14,4,"BR",34969.875,99237.7692307692,66283.999951947
2024-01-14,202403,109119,109420.5,109130,NA,17,5,"BR",44022.25,122542.846153846,83591.6324834496
2024-01-21,202404,148918,150416.5,149079,NA,25,6,"BR",66081.5,179695.615384615,109204.164939178
2024-01-28,202405,196923,201088.5,197586,NA,40,7,"BR",106350.375,284235.153846154,146443.557288823
2024-02-04,202406,234026,243047,235913,NA,62,14,"BR",172318.375,454140.230769231,269257.964994187
2024-02-11,202407,280456,297316.5,284519,NA,73,18,"BR",205926.5,540591,336827.515135353
2024-02-18,202408,329627,358215.5,337009,NA,90,19,"BR",251398.125,658669.615384615,377388.867454688
2024-02-25,202409,324392,371875,336992,NA,100,21,"BR",279908.375,732357.923076923,418648.052457074
2024-03-03,202410,290118,375266.5,311810,NA,91,19,"BR",253999.5,665439.153846154,379049.847439533
2024-03-10,202411,221553,400331.5,262138,NA,84,17,"BR",233293.375,612059.461538462,342773.602391683
2024-03-17,202412,75194,486195.5,158762,NA,85,18,"BR",237143,621825.461538462,356759.274953495
