"ew_start","ew","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max","sintomas.dengue","dengue","uf","lwr","upr","prediction"
2019-04-21,201917,160,160,160,160,0,0,"AC",51,400,150.378017366179
2019-04-28,201918,196,196,196,196,0,0,"AC",51,400,150.378017366179
2019-05-05,201919,152,152,152,152,0,0,"AC",51,400,150.378017366179
2019-05-12,201920,155,155,155,155,0,0,"AC",51,400,150.378017366179
2019-05-19,201921,137,137,137,137,0,0,"AC",51,400,150.378017366179
2019-05-26,201922,112,112,112,112,0,0,"AC",51,400,150.378017366179
2019-06-02,201923,93,93,93,93,0,0,"AC",51,400,150.378017366179
2019-06-09,201924,106,106,106,106,0,0,"AC",51,400,150.378017366179
2019-06-16,201925,87,87,87,87,0,0,"AC",51,400,150.378017366179
2019-06-23,201926,93,93,93,93,0,0,"AC",51,400,150.378017366179
2019-06-30,201927,74,74,74,74,0,0,"AC",51,400,150.378017366179
2019-07-07,201928,86,86,86,86,0,0,"AC",51,400,150.378017366179
2019-07-14,201929,84,84,84,84,0,0,"AC",51,400,150.378017366179
2019-07-21,201930,68,68,68,68,0,0,"AC",51,400,150.378017366179
2019-07-28,201931,102,102,102,102,0,0,"AC",51,400,150.378017366179
2019-08-04,201932,67,67,67,67,0,0,"AC",51,400,150.378017366179
2019-08-11,201933,52,52,52,52,0,0,"AC",51,400,150.378017366179
2019-08-18,201934,84,84,84,84,0,0,"AC",51,400,150.378017366179
2019-08-25,201935,91,91,91,91,0,0,"AC",51,400,150.378017366179
2019-09-01,201936,73,73,73,73,0,0,"AC",51,400,150.378017366179
2019-09-08,201937,119,119,119,119,0,0,"AC",51,400,150.378017366179
2019-09-15,201938,103,103,103,103,0,0,"AC",51,400,150.378017366179
2019-09-22,201939,79,79,79,79,0,0,"AC",51,400,150.378017366179
2019-09-29,201940,203,203,203,203,0,0,"AC",51,400,150.378017366179
2019-10-06,201941,285,285,285,285,0,0,"AC",51,400,150.378017366179
2019-10-13,201942,278,278,278,278,0,12,"AC",91.8,873.6,389.644914800958
2019-10-20,201943,352,352,352,352,0,13,"AC",95.2,913.066666666667,409.583822920523
2019-10-27,201944,420,420,420,420,0,0,"AC",51,400,150.378017366179
2019-11-03,201945,630,630,630,630,0,0,"AC",51,400,150.378017366179
2019-11-10,201946,809,809,809,809,0,13,"AC",95.2,913.066666666667,409.583822920523
2019-11-17,201947,919,919,919,919,0,22,"AC",125.8,1268.26666666667,589.033995996608
2019-11-24,201948,866,866,866,866,0,16,"AC",105.4,1031.46666666667,469.400547279218
2019-12-01,201949,1015,1015,1015,1015,0,20,"AC",119,1189.33333333333,549.156179757478
2019-12-08,201950,947,947,947,947,0,32,"AC",159.8,1662.93333333333,788.423077192257
2019-12-15,201951,787,787,787,787,0,16,"AC",105.4,1031.46666666667,469.400547279218
2019-12-22,201952,491,491,491,491,0,20,"AC",119,1189.33333333333,549.156179757478
2019-12-29,202001,642,642,642,642,0,22,"AC",125.8,1268.26666666667,589.033995996608
2020-01-05,202002,975,975,975,975,13,17,"AC",344.409523809524,975,773.463832753089
2020-01-12,202003,939,939,939,939,0,15,"AC",102,992,449.461639159653
2020-01-19,202004,753,753,753,753,0,15,"AC",102,992,449.461639159653
2020-01-26,202005,718,718,718,718,0,15,"AC",102,992,449.461639159653
2020-02-02,202006,542,542,542,542,0,12,"AC",91.8,873.6,389.644914800958
2020-02-09,202007,546,546,546,546,0,20,"AC",119,1189.33333333333,549.156179757478
2020-02-16,202008,386,386,386,386,0,13,"AC",95.2,913.066666666667,409.583822920523
2020-02-23,202009,331,331,331,331,0,11,"AC",88.4,834.133333333333,369.706006681393
2020-03-01,202010,304,304,304,304,0,17,"AC",108.8,1070.93333333333,489.339455398783
2020-03-08,202011,267,267,267,267,0,18,"AC",112.2,1110.4,509.278363518348
2020-03-15,202012,129,129,129,129,0,18,"AC",112.2,1110.4,509.278363518348
2020-03-22,202013,84,84,84,84,0,14,"AC",98.6,952.533333333333,429.522731040088
2020-03-29,202014,85,85,85,85,0,10,"AC",85,794.666666666667,349.767098561828
2020-04-05,202015,92,92,92,92,0,0,"AC",51,400,150.378017366179
2020-04-12,202016,105,105,105,105,0,0,"AC",51,400,150.378017366179
2020-04-19,202017,92,92,92,92,0,10,"AC",85,794.666666666667,349.767098561828
2020-04-26,202018,183,183,183,183,0,12,"AC",91.8,873.6,389.644914800958
2020-05-03,202019,224,224,224,224,0,13,"AC",95.2,913.066666666667,409.583822920523
2020-05-10,202020,441,441,441,441,0,13,"AC",95.2,913.066666666667,409.583822920523
2020-05-17,202021,312,312,312,312,0,12,"AC",91.8,873.6,389.644914800958
2020-05-24,202022,302,302,302,302,0,10,"AC",85,794.666666666667,349.767098561828
2020-05-31,202023,257,257,257,257,0,12,"AC",91.8,873.6,389.644914800958
2020-06-07,202024,283,283,283,283,0,14,"AC",98.6,952.533333333333,429.522731040088
2020-06-14,202025,224,224,224,224,0,13,"AC",95.2,913.066666666667,409.583822920523
2020-06-21,202026,123,123,123,123,0,17,"AC",108.8,1070.93333333333,489.339455398783
2020-06-28,202027,129,129,129,129,0,0,"AC",51,400,150.378017366179
2020-07-05,202028,110,110,110,110,0,0,"AC",51,400,150.378017366179
2020-07-12,202029,106,106,106,106,0,0,"AC",51,400,150.378017366179
2020-07-19,202030,84,84,84,84,0,0,"AC",51,400,150.378017366179
2020-07-26,202031,92,92,92,92,0,0,"AC",51,400,150.378017366179
2020-08-02,202032,74,74,74,74,0,0,"AC",51,400,150.378017366179
2020-08-09,202033,72,72,72,72,0,0,"AC",51,400,150.378017366179
2020-08-16,202034,73,73,73,73,0,0,"AC",51,400,150.378017366179
2020-08-23,202035,50,50,50,50,0,0,"AC",51,400,150.378017366179
2020-08-30,202036,78,78,78,78,0,0,"AC",51,400,150.378017366179
2020-09-06,202037,59,59,59,59,0,0,"AC",51,400,150.378017366179
2020-09-13,202038,64,64,64,64,0,0,"AC",51,400,150.378017366179
2020-09-20,202039,70,70,70,70,0,0,"AC",51,400,150.378017366179
2020-09-27,202040,75,75,75,75,0,9,"AC",81.6,755.2,329.828190442263
2020-10-04,202041,64,64,64,64,0,0,"AC",51,400,150.378017366179
2020-10-11,202042,79,79,79,79,0,0,"AC",51,400,150.378017366179
2020-10-18,202043,115,115,115,115,0,0,"AC",51,400,150.378017366179
2020-10-25,202044,114,114,114,114,0,0,"AC",51,400,150.378017366179
2020-11-01,202045,156,156,156,156,0,0,"AC",51,400,150.378017366179
2020-11-08,202046,236,236,236,236,0,0,"AC",51,400,150.378017366179
2020-11-15,202047,348,348,348,348,0,0,"AC",51,400,150.378017366179
2020-11-22,202048,386,386,386,386,0,8,"AC",78.2,715.733333333333,309.889282322698
2020-11-29,202049,514,514,514,514,0,14,"AC",98.6,952.533333333333,429.522731040088
2020-12-06,202050,469,469,469,469,0,17,"AC",108.8,1070.93333333333,489.339455398783
2020-12-13,202051,575,575,575,575,0,17,"AC",108.8,1070.93333333333,489.339455398783
2020-12-20,202052,641,641,641,641,0,26,"AC",139.4,1426.13333333333,668.789628474867
2020-12-27,202053,649,649,649,649,10,30,"AC",334.238095238095,1510.20512820513,967.102474302594
2021-01-03,202101,1813,1813,1813,1813,15,43,"AC",469.057142857143,1986.37435897436,1335.58688653167
2021-01-10,202102,1816,1816,1816,1816,22,49,"AC",616.32380952381,2171.51794871795,1608.21038459369
2021-01-17,202103,2209,2209,2209,2209,16,54,"AC",524.580952380952,2413.12820512821,1576.77059718183
2021-01-24,202104,1998,1998,1998,1998,15,55,"AC",509.857142857143,2459.97435897436,1574.85378396645
2021-01-31,202105,1996,1996,1996,1996,19,63,"AC",609.552380952381,2746.18974358974,1821.78793426276
2021-02-07,202106,1767,1767,1767,1767,18,61,"AC",584.628571428571,2674.6358974359,1760.05439668868
2021-02-14,202107,2060,2060,2060,2060,15,68,"AC",554.057142857143,2973.04102564103,1834.05958952079
2021-02-21,202108,2066,2066,2066,2066,18,64,"AC",594.828571428571,2793.0358974359,1819.87112104737
2021-02-28,202109,2160,2160,2160,2160,24,52,"AC",662.771428571428,2275.15897435897,1711.73855162228
2021-03-07,202110,1686,1686,1686,1686,14,50,"AC",474.733333333333,2270.02051282051,1453.30352203368
2021-03-14,202111,1200,1200,1200,1200,0,35,"AC",170,1781.33333333333,848.239801550952
2021-03-21,202112,753,753,753,753,14,28,"AC",399.933333333333,1401.75384615385,1014.64754340325
2021-03-28,202113,683,683,683,683,0,26,"AC",139.4,1426.13333333333,668.789628474867
2021-04-04,202114,566,566,566,566,0,19,"AC",115.6,1149.86666666667,529.217271637913
2021-04-11,202115,539,539,539,539,0,14,"AC",98.6,952.533333333333,429.522731040088
2021-04-18,202116,432,432,432,432,0,11,"AC",88.4,834.133333333333,369.706006681393
2021-04-25,202117,368,368,368,368,0,11,"AC",88.4,834.133333333333,369.706006681393
2021-05-02,202118,269,269,269,269,0,0,"AC",51,400,150.378017366179
2021-05-09,202119,279,279,279,279,0,9,"AC",81.6,755.2,329.828190442263
2021-05-16,202120,217,217,217,217,0,11,"AC",88.4,834.133333333333,369.706006681393
2021-05-23,202121,181,181,181,181,0,0,"AC",51,400,150.378017366179
2021-05-30,202122,163,163,163,163,0,0,"AC",51,400,150.378017366179
2021-06-06,202123,146,146,146,146,0,14,"AC",98.6,952.533333333333,429.522731040088
2021-06-13,202124,143,143,143,143,0,0,"AC",51,400,150.378017366179
2021-06-20,202125,96,96,96,96,0,0,"AC",51,400,150.378017366179
2021-06-27,202126,116,116,116,116,0,0,"AC",51,400,150.378017366179
2021-07-04,202127,122,122,122,122,0,0,"AC",51,400,150.378017366179
2021-07-11,202128,86,86,86,86,0,0,"AC",51,400,150.378017366179
2021-07-18,202129,99,99,99,99,0,0,"AC",51,400,150.378017366179
2021-07-25,202130,74,74,74,74,0,0,"AC",51,400,150.378017366179
2021-08-01,202131,115,115,115,115,0,0,"AC",51,400,150.378017366179
2021-08-08,202132,110,110,110,110,0,0,"AC",51,400,150.378017366179
2021-08-15,202133,94,94,94,94,0,0,"AC",51,400,150.378017366179
2021-08-22,202134,67,67,67,67,0,0,"AC",51,400,150.378017366179
2021-08-29,202135,77,77,77,77,0,0,"AC",51,400,150.378017366179
2021-09-05,202136,95,95,95,95,0,0,"AC",51,400,150.378017366179
2021-09-12,202137,80,80,80,80,0,0,"AC",51,400,150.378017366179
2021-09-19,202138,100,100,100,100,0,0,"AC",51,400,150.378017366179
2021-09-26,202139,99,99,99,99,0,0,"AC",51,400,150.378017366179
2021-10-03,202140,125,125,125,125,0,0,"AC",51,400,150.378017366179
2021-10-10,202141,142,142,142,142,0,0,"AC",51,400,150.378017366179
2021-10-17,202142,180,180,180,180,0,0,"AC",51,400,150.378017366179
2021-10-24,202143,151,151,151,151,0,0,"AC",51,400,150.378017366179
2021-10-31,202144,163,163,163,163,0,0,"AC",51,400,150.378017366179
2021-11-07,202145,171,171,171,171,0,0,"AC",51,400,150.378017366179
2021-11-14,202146,194,194,194,194,0,0,"AC",51,400,150.378017366179
2021-11-21,202147,180,180,180,180,0,0,"AC",51,400,150.378017366179
2021-11-28,202148,279,279,279,279,0,11,"AC",88.4,834.133333333333,369.706006681393
2021-12-05,202149,270,270,270,270,0,0,"AC",51,400,150.378017366179
2021-12-12,202150,270,270,270,270,0,14,"AC",98.6,952.533333333333,429.522731040088
2021-12-19,202151,121,121,121,121,0,0,"AC",51,400,150.378017366179
2021-12-26,202152,4,4,4,4,0,0,"AC",51,400,150.378017366179
2022-01-02,202201,271,271,271,271,0,10,"AC",85,794.666666666667,349.767098561828
2022-01-09,202202,283,283,283,283,0,11,"AC",88.4,834.133333333333,369.706006681393
2022-01-16,202203,406,406,406,406,0,16,"AC",105.4,1031.46666666667,469.400547279218
2022-01-23,202204,335,335,335,335,0,16,"AC",105.4,1031.46666666667,469.400547279218
2022-01-30,202205,251,251,251,251,0,17,"AC",108.8,1070.93333333333,489.339455398783
2022-02-06,202206,254,254,254,254,0,0,"AC",51,400,150.378017366179
2022-02-13,202207,207,207,207,207,0,9,"AC",81.6,755.2,329.828190442263
2022-02-20,202208,177,177,177,177,0,8,"AC",78.2,715.733333333333,309.889282322698
2022-02-27,202209,271,271,271,271,0,8,"AC",78.2,715.733333333333,309.889282322698
2022-03-06,202210,214,214,214,214,0,8,"AC",78.2,715.733333333333,309.889282322698
2022-03-13,202211,196,196,196,196,0,11,"AC",88.4,834.133333333333,369.706006681393
2022-03-20,202212,207,207,207,207,0,8,"AC",78.2,715.733333333333,309.889282322698
2022-03-27,202213,157,157,157,157,0,8,"AC",78.2,715.733333333333,309.889282322698
2022-04-03,202214,167,167,167,167,0,6,"AC",71.4,636.8,270.011466083569
2022-04-10,202215,164,164,164,164,0,7,"AC",74.8,676.266666666667,289.950374203134
2022-04-17,202216,178,178,178,178,0,14,"AC",98.6,952.533333333333,429.522731040088
2022-04-24,202217,188,188,188,188,0,0,"AC",51,400,150.378017366179
2022-05-01,202218,200,200,200,200,0,9,"AC",81.6,755.2,329.828190442263
2022-05-08,202219,165,165,165,165,0,8,"AC",78.2,715.733333333333,309.889282322698
2022-05-15,202220,160,160,160,160,0,7,"AC",74.8,676.266666666667,289.950374203134
2022-05-22,202221,157,157,157,157,0,9,"AC",81.6,755.2,329.828190442263
2022-05-29,202222,146,146,146,146,0,0,"AC",51,400,150.378017366179
2022-06-05,202223,116,116,116,116,0,0,"AC",51,400,150.378017366179
2022-06-12,202224,116,116,116,116,0,0,"AC",51,400,150.378017366179
2022-06-19,202225,110,110,110,110,0,7,"AC",74.8,676.266666666667,289.950374203134
2022-06-26,202226,119,119,119,119,0,7,"AC",74.8,676.266666666667,289.950374203134
2022-07-03,202227,129,129,129,129,0,0,"AC",51,400,150.378017366179
2022-07-10,202228,166,166,166,166,0,8,"AC",78.2,715.733333333333,309.889282322698
2022-07-17,202229,138,138,138,138,0,0,"AC",51,400,150.378017366179
2022-07-24,202230,127,127,127,127,0,11,"AC",88.4,834.133333333333,369.706006681393
2022-07-31,202231,135,135,135,135,0,0,"AC",51,400,150.378017366179
2022-08-07,202232,61,61,61,61,0,0,"AC",51,400,150.378017366179
2022-08-14,202233,85,85,85,85,0,0,"AC",51,400,150.378017366179
2022-08-21,202234,63,63,63,63,0,0,"AC",51,400,150.378017366179
2022-08-28,202235,45,45,45,45,0,0,"AC",51,400,150.378017366179
2022-09-04,202236,51,51,51,51,0,0,"AC",51,400,150.378017366179
2022-09-11,202237,60,60,60,60,0,0,"AC",51,400,150.378017366179
2022-09-18,202238,75,75,75,75,0,0,"AC",51,400,150.378017366179
2022-09-25,202239,97,97,97,97,0,0,"AC",51,400,150.378017366179
2022-10-02,202240,91,91,91,91,0,0,"AC",51,400,150.378017366179
2022-10-09,202241,97,97,97,97,0,0,"AC",51,400,150.378017366179
2022-10-16,202242,119,119,119,119,0,7,"AC",74.8,676.266666666667,289.950374203134
2022-10-23,202243,121,121,121,121,0,0,"AC",51,400,150.378017366179
2022-10-30,202244,126,126,126,126,0,0,"AC",51,400,150.378017366179
2022-11-06,202245,141,141,141,141,0,0,"AC",51,400,150.378017366179
2022-11-13,202246,166,166,166,166,0,11,"AC",88.4,834.133333333333,369.706006681393
2022-11-20,202247,183,183,183,183,0,7,"AC",74.8,676.266666666667,289.950374203134
2022-11-27,202248,243,243,243,243,0,0,"AC",51,400,150.378017366179
2022-12-04,202249,200,200,200,200,0,0,"AC",51,400,150.378017366179
2022-12-11,202250,200,200,200,200,0,0,"AC",51,400,150.378017366179
2022-12-18,202251,213,213,213,213,0,0,"AC",51,400,150.378017366179
2022-12-25,202252,272,272,272,272,0,0,"AC",51,400,150.378017366179
2023-01-01,202301,390,390,390,390,0,9,"AC",81.6,755.2,329.828190442263
2023-01-08,202302,329,329,329,329,0,8,"AC",78.2,715.733333333333,309.889282322698
2023-01-15,202303,400,400,400,400,0,0,"AC",51,400,150.378017366179
2023-01-22,202304,447,447,447,447,0,9,"AC",81.6,755.2,329.828190442263
2023-01-29,202305,528,528,528,528,0,15,"AC",102,992,449.461639159653
2023-02-05,202306,549,549,549,549,0,16,"AC",105.4,1031.46666666667,469.400547279218
2023-02-12,202307,501,501,501,501,0,20,"AC",119,1189.33333333333,549.156179757478
2023-02-19,202308,506,506,506,506,0,13,"AC",95.2,913.066666666667,409.583822920523
2023-02-26,202309,809,809,809,809,7,17,"AC",235.666666666667,1019.27692307692,642.329504743409
2023-03-05,202310,762,762,762,762,0,19,"AC",115.6,1149.86666666667,529.217271637913
2023-03-12,202311,835,835,835,835,0,17,"AC",108.8,1070.93333333333,489.339455398783
2023-03-19,202312,800,800,800,800,0,18,"AC",112.2,1110.4,509.278363518348
2023-03-26,202313,882,882,882,882,10,16,"AC",286.638095238095,957.671794871795,687.957760628684
2023-04-02,202314,774,774,774,774,8,20,"AC",263.990476190476,1130.29743589744,724.001950437051
2023-04-09,202315,1117,1117,1117,1117,7,19,"AC",242.466666666667,1098.21025641026,682.207320982539
2023-04-16,202316,904,904,904,904,11,27,"AC",342.161904761905,1384.42564102564,929.141471278845
2023-04-23,202317,697,697,697,697,0,18,"AC",112.2,1110.4,509.278363518348
2023-04-30,202318,684,684,684,684,0,13,"AC",95.2,913.066666666667,409.583822920523
2023-05-07,202319,530,530,530,530,0,12,"AC",91.8,873.6,389.644914800958
2023-05-14,202320,369,369,369,369,0,17,"AC",108.8,1070.93333333333,489.339455398783
2023-05-21,202321,254,254,254,254,0,8,"AC",78.2,715.733333333333,309.889282322698
2023-05-28,202322,227,227,227,227,0,9,"AC",81.6,755.2,329.828190442263
2023-06-04,202323,206,206,206,206,0,11,"AC",88.4,834.133333333333,369.706006681393
2023-06-11,202324,153,153,153,153,0,0,"AC",51,400,150.378017366179
2023-06-18,202325,176,176,176,176,0,6,"AC",71.4,636.8,270.011466083569
2023-06-25,202326,146,146,146,146,0,0,"AC",51,400,150.378017366179
2023-07-02,202327,133,133,133,133,0,8,"AC",78.2,715.733333333333,309.889282322698
2023-07-09,202328,149,149,149,149,0,0,"AC",51,400,150.378017366179
2023-07-16,202329,138,138,138,138,0,0,"AC",51,400,150.378017366179
2023-07-23,202330,93,93,93,93,0,9,"AC",81.6,755.2,329.828190442263
2023-07-30,202331,131,131,131,131,0,0,"AC",51,400,150.378017366179
2023-08-06,202332,133,133,133,133,0,0,"AC",51,400,150.378017366179
2023-08-13,202333,131,131,131,131,0,0,"AC",51,400,150.378017366179
2023-08-20,202334,131,131,131,131,0,0,"AC",51,400,150.378017366179
2023-08-27,202335,133,133,133,133,0,9,"AC",81.6,755.2,329.828190442263
2023-09-03,202336,94,94,94,94,0,0,"AC",51,400,150.378017366179
2023-09-10,202337,182,182,182,182,0,0,"AC",51,400,150.378017366179
2023-09-17,202338,178,178,178,178,0,8,"AC",78.2,715.733333333333,309.889282322698
2023-09-24,202339,192,192,192,192,0,0,"AC",51,400,150.378017366179
2023-10-01,202340,240,240,240,240,0,8,"AC",78.2,715.733333333333,309.889282322698
2023-10-08,202341,240,240,240,240,0,10,"AC",85,794.666666666667,349.767098561828
2023-10-15,202342,359,359,359,359,0,0,"AC",51,400,150.378017366179
2023-10-22,202343,459,459,459,459,0,0,"AC",51,400,150.378017366179
2023-10-29,202344,533,533,533,533,0,9,"AC",81.6,755.2,329.828190442263
2023-11-05,202345,674,674,674,674,0,12,"AC",91.8,873.6,389.644914800958
2023-11-12,202346,745,745,745,745,0,13,"AC",95.2,913.066666666667,409.583822920523
2023-11-19,202347,951,951,951,951,0,25,"AC",136,1386.66666666667,648.850720355302
2023-11-26,202348,1179,1179,1179,1179,9,30,"AC",316.114285714286,1517.58461538462,945.246752967647
2023-12-03,202349,1253,1253,1253,1253,14,41,"AC",444.133333333333,1914.82051282051,1273.85334895759
2023-12-10,202350,1309,1309,1309,1309,17,85,"AC",648.104761904762,3629.21538461539,2216.73247022329
2023-12-17,202351,758,758,758,758,21,96,"AC",758,4033.83076923077,2523.48334487829
2023-12-24,202352,1383,1383,1383,1383,20,100,"AC",753.47619047619,4199.07692307692,2581.38325602161
2023-12-31,202401,2805,2805,2805,2805,17,94,"AC",678.704761904762,3984.41538461539,2396.18264329938
2024-01-07,202402,2592,2592,2592,2592,17,97,"AC",688.904761904762,4102.81538461539,2455.99936765807
2024-01-14,202403,2415,2415,2415,2415,13,55,"AC",473.609523809524,2474.73333333333,1531.14234129656
2024-01-21,202404,1990,1990,1990,1990,0,40,"AC",187,1978.66666666667,947.934342148777
2024-01-28,202405,1584,1584,1584,1584,0,30,"AC",153,1584,748.545260953127
2024-02-04,202406,1092,1092,1092,1092,0,28,"AC",146.2,1505.06666666667,708.667444713997
2024-02-11,202407,986,988,986,1018,10,39,"AC",364.838095238095,1865.40512820513,1146.55264737868
2024-02-18,202408,962,968,962,1021,0,31,"AC",156.4,1623.46666666667,768.484169072692
2024-02-25,202409,894,903,894,961,0,19,"AC",115.6,1149.86666666667,529.217271637913
2024-03-03,202410,695,712,695,791,0,29,"AC",149.6,1544.53333333333,728.606352833562
2024-03-10,202411,503,526,504,618,0,18,"AC",112.2,1110.4,509.278363518348
2024-03-17,202412,380,419,384,569,0,17,"AC",108.8,1070.93333333333,489.339455398783
2024-03-24,202413,371,437,379,676,0,14,"AC",98.6,952.533333333333,429.522731040088
2024-03-31,202414,398,517,416,906,0,11,"AC",88.4,834.133333333333,369.706006681393
2024-04-07,202415,323,569.5,368,1582,2,17,"AC",145.047619047619,1056.17435897436,533.050898068676
2024-04-14,202416,25,482,96,2793,2,18,"AC",148.447619047619,1095.64102564103,552.989806188241
2024-04-21,202417,NA,NA,NA,NA,4,29,"AC",222.095238095238,1515.01538461538,816.029238173349
2019-04-21,201917,694,694,694,694,0,22,"AL",64.8,824.963855421687,217.053454976129
2019-04-28,201918,893,893,893,893,0,13,"AL",30.6,521.024096385542,153.565641411327
2019-05-05,201919,1097,1097,1097,1097,7,24,"AL",123.8,935.602409638554,586.27794339199
2019-05-12,201920,1199,1199,1199,1199,11,42,"AL",221.571428571429,1568.10843373494,916.177047893857
2019-05-19,201921,1273,1273,1273,1273,10,55,"AL",263.628571428571,2000.97590361446,957.150798144394
2019-05-26,201922,1365,1365,1365,1365,10,49,"AL",240.828571428571,1798.34939759036,914.825589101193
2019-06-02,201923,1228,1228,1228,1228,11,44,"AL",229.171428571429,1635.65060240964,930.285450908258
2019-06-09,201924,1144,1144,1144,1144,7,31,"AL",150.4,1172,635.657353942391
2019-06-16,201925,1083,1083,1083,1083,9,28,"AL",153.685714285714,1083,715.956488106922
2019-06-23,201926,1195,1195,1195,1195,12,41,"AL",225.114285714286,1540.49397590361,959.853715729722
2019-06-30,201927,1060,1060,1060,1060,0,26,"AL",80,960.048192771084,245.27026100493
2019-07-07,201928,1172,1172,1172,1172,9,25,"AL",142.285714285714,981.686746987952,694.793883585322
2019-07-14,201929,1214,1214,1214,1214,10,36,"AL",191.428571428571,1359.32530120482,823.12096950759
2019-07-21,201930,1128,1128,1128,1128,7,34,"AL",161.8,1273.31325301205,656.819958463992
2019-07-28,201931,826,826,826,826,7,32,"AL",154.2,1205.77108433735,642.711555449592
2019-08-04,201932,843,843,843,843,10,30,"AL",168.628571428571,1156.69879518072,780.795760464389
2019-08-11,201933,783,783,783,783,7,33,"AL",158,1239.5421686747,649.765756956792
2019-08-18,201934,710,710,710,710,0,25,"AL",76.2,926.277108433735,238.21605949773
2019-08-25,201935,564,564,564,564,7,25,"AL",127.6,969.373493975904,593.33214489919
2019-09-01,201936,512,512,512,512,9,26,"AL",146.085714285714,1015.4578313253,701.848085092522
2019-09-08,201937,462,462,462,462,8,24,"AL",131.142857142857,941.759036144578,637.008812735056
2019-09-15,201938,441,441,441,441,0,18,"AL",49.6,689.879518072289,188.836648947328
2019-09-22,201939,445,445,445,445,0,17,"AL",45.8,656.10843373494,181.782447440128
2019-09-29,201940,469,469,469,469,0,7,"AL",7.8,318.397590361446,111.240432368126
2019-10-06,201941,342,342,342,342,0,10,"AL",19.2,419.710843373494,132.403036889726
2019-10-13,201942,261,261,261,261,0,15,"AL",38.2,588.566265060241,167.674044425727
2019-10-20,201943,219,219,219,219,0,14,"AL",34.4,554.795180722891,160.619842918527
2019-10-27,201944,255,255,255,255,7,11,"AL",74.4,496.578313253012,494.573323798387
2019-11-03,201945,122,122,122,122,0,11,"AL",23,453.481927710843,139.457238396926
2019-11-10,201946,181,181,181,181,0,9,"AL",15.4,385.939759036145,125.348835382526
2019-11-17,201947,236,236,236,236,0,8,"AL",11.6,352.168674698795,118.294633875326
2019-11-24,201948,227,227,227,227,0,13,"AL",30.6,521.024096385542,153.565641411327
2019-12-01,201949,64,64,64,64,0,6,"AL",4,284.626506024096,104.186230860925
2019-12-08,201950,51,51,51,51,0,7,"AL",7.8,318.397590361446,111.240432368126
2019-12-15,201951,44,44,44,44,0,0,"AL",0,82,61.8610218177239
2019-12-22,201952,34,34,34,34,0,0,"AL",0,82,61.8610218177239
2019-12-29,202001,38,38,38,38,0,0,"AL",0,82,61.8610218177239
2020-01-05,202002,60,60,60,60,0,6,"AL",4,284.626506024096,104.186230860925
2020-01-12,202003,61,61,61,61,0,5,"AL",0.2,250.855421686747,97.1320293537251
2020-01-19,202004,47,47,47,47,0,0,"AL",0,82,61.8610218177239
2020-01-26,202005,40,40,40,40,0,8,"AL",11.6,352.168674698795,118.294633875326
2020-02-02,202006,63,63,63,63,0,6,"AL",4,284.626506024096,104.186230860925
2020-02-09,202007,58,58,58,58,7,8,"AL",63,395.265060240964,473.410719276786
2020-02-16,202008,56,56,56,56,0,13,"AL",30.6,521.024096385542,153.565641411327
2020-02-23,202009,69,69,69,69,0,8,"AL",11.6,352.168674698795,118.294633875326
2020-03-01,202010,57,57,57,57,0,7,"AL",7.8,318.397590361446,111.240432368126
2020-03-08,202011,63,63,63,63,0,13,"AL",30.6,521.024096385542,153.565641411327
2020-03-15,202012,31,31,31,31,0,19,"AL",53.4,723.650602409639,195.890850454528
2020-03-22,202013,32,32,32,32,0,15,"AL",38.2,588.566265060241,167.674044425727
2020-03-29,202014,42,42,42,42,0,16,"AL",42,622.33734939759,174.728245932928
2020-04-05,202015,78,78,78,78,0,15,"AL",38.2,588.566265060241,167.674044425727
2020-04-12,202016,159,159,159,159,0,16,"AL",42,622.33734939759,174.728245932928
2020-04-19,202017,135,135,135,135,0,15,"AL",38.2,588.566265060241,167.674044425727
2020-04-26,202018,120,120,120,120,7,23,"AL",120,901.831325301205,579.22374188479
2020-05-03,202019,147,147,147,147,8,20,"AL",115.942857142857,806.674698795181,608.792006706255
2020-05-10,202020,141,141,141,141,8,25,"AL",134.942857142857,975.530120481928,644.063014242256
2020-05-17,202021,133,133,133,133,6,22,"AL",108.857142857143,861.903614457831,521.438671034524
2020-05-24,202022,129,129,129,129,8,24,"AL",131.142857142857,941.759036144578,637.008812735056
2020-05-31,202023,128,128,128,128,6,29,"AL",135.457142857143,1098.30120481928,570.818081584925
2020-06-07,202024,133,133,133,133,0,20,"AL",57.2,757.421686746988,202.945051961729
2020-06-14,202025,138,138,138,138,0,15,"AL",38.2,588.566265060241,167.674044425727
2020-06-21,202026,112,112,112,112,5,13,"AL",67.3142857142857,551.807228915663,407.219988126656
2020-06-28,202027,121,121,121,121,0,12,"AL",26.8,487.253012048193,146.511439904127
2020-07-05,202028,142,142,142,142,0,17,"AL",45.8,656.10843373494,181.782447440128
2020-07-12,202029,109,109,109,109,0,12,"AL",26.8,487.253012048193,146.511439904127
2020-07-19,202030,95,95,95,95,0,12,"AL",26.8,487.253012048193,146.511439904127
2020-07-26,202031,69,69,69,69,0,10,"AL",19.2,419.710843373494,132.403036889726
2020-08-02,202032,71,71,71,71,0,11,"AL",23,453.481927710843,139.457238396926
2020-08-09,202033,78,78,78,78,0,7,"AL",7.8,318.397590361446,111.240432368126
