"ew_start","ew","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max","dengue","sintomas.dengue","uf","lwr","upr","prediction"
2019-12-22,201952,10961,10961,10961,10961,4,1,"BR",6102.4,31373,18235.5920282984
2019-12-29,202001,14880,14880,14880,14880,4,1,"BR",6102.4,31373,18235.5920282984
2020-01-05,202002,30642,30642,30642,30642,5,1,"BR",9336,37359,22529.0738728445
2020-01-12,202003,40088,40088,40088,40088,6,2,"BR",20835.4,53864,34861.9826247763
2020-01-19,202004,50585,50585,50585,50585,6,2,"BR",20835.4,53864,34861.9826247763
2020-01-26,202005,56645,56645,56645,56645,8,2,"BR",27302.6,65836,43448.9463138685
2020-02-02,202006,71822,71822,71822,71822,9,2,"BR",30536.2,71822,47742.4281584146
2020-02-09,202007,84189,84189,84189,84189,12,3,"BR",48502.8,100299,68662.3005994387
2020-02-16,202008,76283,76283,76283,76283,15,4,"BR",66469.4,128776,89582.1730404627
2020-02-23,202009,79002,79002,79002,79002,14,4,"BR",63235.8,122790,85288.6911959166
2020-03-01,202010,88943,88943,88943,88943,15,4,"BR",66469.4,128776,89582.1730404627
2020-03-08,202011,84163,84163,84163,84163,18,4,"BR",76170.2,146734,102462.618574101
2020-03-15,202012,59688,59688,59688,59688,20,4,"BR",82637.4,158706,111049.582263193
2020-03-22,202013,53239,53239,53239,53239,16,4,"BR",69703,134762,93875.6548850088
2020-03-29,202014,54970,54970,54970,54970,14,3,"BR",54970,112271,77249.2642885309
2020-04-05,202015,54864,54864,54864,54864,12,3,"BR",48502.8,100299,68662.3005994387
2020-04-12,202016,54737,54737,54737,54737,12,3,"BR",48502.8,100299,68662.3005994387
2020-04-19,202017,51300,51300,51300,51300,11,3,"BR",45269.2,94313,64368.8187548926
2020-04-26,202018,47885,47885,47885,47885,11,3,"BR",45269.2,94313,64368.8187548926
2020-05-03,202019,44996,44996,44996,44996,10,3,"BR",42035.6,88327,60075.3369103465
2020-05-10,202020,40124,40124,40124,40124,10,2,"BR",33769.8,77808,52035.9100029607
2020-05-17,202021,33405,33405,33405,33405,9,2,"BR",30536.2,71822,47742.4281584146
2020-05-24,202022,27896,27896,27896,27896,8,2,"BR",27302.6,65836,43448.9463138685
2020-05-31,202023,26101,26101,26101,26101,7,2,"BR",24069,59850,39155.4644693224
2020-06-07,202024,24069,24069,24069,24069,7,2,"BR",24069,59850,39155.4644693224
2020-06-14,202025,24640,24640,24640,24640,6,2,"BR",20835.4,53864,34861.9826247763
2020-06-21,202026,20311,20311,20311,20311,6,2,"BR",20835.4,53864,34861.9826247763
2020-06-28,202027,18872,18872,18872,18872,5,1,"BR",9336,37359,22529.0738728445
2020-07-05,202028,16895,16895,16895,16895,5,1,"BR",9336,37359,22529.0738728445
2020-07-12,202029,14082,14082,14082,14082,4,1,"BR",6102.4,31373,18235.5920282984
2020-07-19,202030,12421,12421,12421,12421,4,1,"BR",6102.4,31373,18235.5920282984
2020-07-26,202031,10349,10349,10349,10349,4,1,"BR",6102.4,31373,18235.5920282984
2020-08-02,202032,8932,8932,8932,8932,3,1,"BR",2868.8,25387,13942.1101837523
2020-08-09,202033,9150,9150,9150,9150,3,1,"BR",2868.8,25387,13942.1101837523
2020-08-16,202034,7164,7164,7164,7164,3,1,"BR",2868.8,25387,13942.1101837523
2020-08-23,202035,6869,6869,6869,6869,3,1,"BR",2868.8,25387,13942.1101837523
2020-08-30,202036,6896,6896,6896,6896,2,1,"BR",0,19401,9648.62833920615
2020-09-06,202037,7055,7055,7055,7055,2,1,"BR",0,19401,9648.62833920615
2020-09-13,202038,6753,6753,6753,6753,3,1,"BR",2868.8,25387,13942.1101837523
2020-09-20,202039,6780,6780,6780,6780,3,1,"BR",2868.8,25387,13942.1101837523
2020-09-27,202040,6624,6624,6624,6624,3,0,"BR",0,14868,5902.68327636649
2020-10-04,202041,6111,6111,6111,6111,2,0,"BR",0,8882,1609.20143182039
2020-10-11,202042,5780,5780,5780,5780,2,0,"BR",0,8882,1609.20143182039
2020-10-18,202043,6030,6030,6030,6030,2,1,"BR",0,19401,9648.62833920615
2020-10-25,202044,5223,5223,5223,5223,2,0,"BR",0,8882,1609.20143182039
2020-11-01,202045,6376,6376,6376,6376,2,1,"BR",0,19401,9648.62833920615
2020-11-08,202046,6814,6814,6814,6814,3,1,"BR",2868.8,25387,13942.1101837523
2020-11-15,202047,7665,7665,7665,7665,3,1,"BR",2868.8,25387,13942.1101837523
2020-11-22,202048,7795,7795,7795,7795,3,1,"BR",2868.8,25387,13942.1101837523
2020-11-29,202049,8635,8635,8635,8635,3,1,"BR",2868.8,25387,13942.1101837523
2020-12-06,202050,8398,8398,8398,8398,3,1,"BR",2868.8,25387,13942.1101837523
2020-12-13,202051,7821,7821,7821,7821,3,1,"BR",2868.8,25387,13942.1101837523
2020-12-20,202052,7040,7040,7040,7040,3,1,"BR",2868.8,25387,13942.1101837523
2020-12-27,202053,6018,6018,6018,6018,3,1,"BR",2868.8,25387,13942.1101837523
2021-01-03,202101,12892,12892,12892,12892,4,1,"BR",6102.4,31373,18235.5920282984
2021-01-10,202102,13487,13487,13487,13487,3,1,"BR",2868.8,25387,13942.1101837523
2021-01-17,202103,15713,15713,15713,15713,4,1,"BR",6102.4,31373,18235.5920282984
2021-01-24,202104,16482,16482,16482,16482,4,1,"BR",6102.4,31373,18235.5920282984
2021-01-31,202105,20143,20143,20143,20143,4,1,"BR",6102.4,31373,18235.5920282984
2021-02-07,202106,22137,22137,22137,22137,4,1,"BR",6102.4,31373,18235.5920282984
2021-02-14,202107,26795,26795,26795,26795,5,1,"BR",9336,37359,22529.0738728445
2021-02-21,202108,27877,27877,27877,27877,5,2,"BR",17601.8,47878,30568.5007802302
2021-02-28,202109,32446,32446,32446,32446,6,2,"BR",20835.4,53864,34861.9826247763
2021-03-07,202110,33129,33129,33129,33129,7,2,"BR",24069,59850,39155.4644693224
2021-03-14,202111,35131,35131,35131,35131,8,2,"BR",27302.6,65836,43448.9463138685
2021-03-21,202112,33500,33500,33500,33500,8,2,"BR",27302.6,65836,43448.9463138685
2021-03-28,202113,38268,38268,38268,38268,8,2,"BR",27302.6,65836,43448.9463138685
2021-04-04,202114,43759,43759,43759,43759,8,2,"BR",27302.6,65836,43448.9463138685
2021-04-11,202115,40579,40579,40579,40579,8,2,"BR",27302.6,65836,43448.9463138685
2021-04-18,202116,42152,42152,42152,42152,7,2,"BR",24069,59850,39155.4644693224
2021-04-25,202117,40269,40269,40269,40269,8,2,"BR",27302.6,65836,43448.9463138685
2021-05-02,202118,37276,37276,37276,37276,7,2,"BR",24069,59850,39155.4644693224
2021-05-09,202119,35557,35557,35557,35557,7,2,"BR",24069,59850,39155.4644693224
2021-05-16,202120,31306,31306,31306,31306,7,2,"BR",24069,59850,39155.4644693224
2021-05-23,202121,27414,27414,27414,27414,7,2,"BR",24069,59850,39155.4644693224
2021-05-30,202122,26442,26442,26442,26442,6,2,"BR",20835.4,53864,34861.9826247763
2021-06-06,202123,24086,24086,24086,24086,5,2,"BR",17601.8,47878,30568.5007802302
2021-06-13,202124,20010,20010,20010,20010,5,1,"BR",9336,37359,22529.0738728445
2021-06-20,202125,17493,17493,17493,17493,4,1,"BR",6102.4,31373,18235.5920282984
2021-06-27,202126,15245,15245,15245,15245,4,1,"BR",6102.4,31373,18235.5920282984
2021-07-04,202127,14432,14432,14432,14432,3,1,"BR",2868.8,25387,13942.1101837523
2021-07-11,202128,13437,13437,13437,13437,3,1,"BR",2868.8,25387,13942.1101837523
2021-07-18,202129,11820,11820,11820,11820,3,1,"BR",2868.8,25387,13942.1101837523
2021-07-25,202130,10094,10094,10094,10094,2,1,"BR",0,19401,9648.62833920615
2021-08-01,202131,10388,10388,10388,10388,2,1,"BR",0,19401,9648.62833920615
2021-08-08,202132,9738,9738,9738,9738,2,1,"BR",0,19401,9648.62833920615
2021-08-15,202133,9707,9707,9707,9707,3,1,"BR",2868.8,25387,13942.1101837523
2021-08-22,202134,8285,8285,8285,8285,3,1,"BR",2868.8,25387,13942.1101837523
2021-08-29,202135,7585,7585,7585,7585,2,1,"BR",0,19401,9648.62833920615
2021-09-05,202136,8102,8102,8102,8102,2,0,"BR",0,8882,1609.20143182039
2021-09-12,202137,7911,7911,7911,7911,2,0,"BR",0,8882,1609.20143182039
2021-09-19,202138,7805,7805,7805,7805,2,1,"BR",0,19401,9648.62833920615
2021-09-26,202139,7483,7483,7483,7483,2,0,"BR",0,8882,1609.20143182039
2021-10-03,202140,6203,6203,6203,6203,2,0,"BR",0,8882,1609.20143182039
2021-10-10,202141,6666,6666,6666,6666,2,0,"BR",0,8882,1609.20143182039
2021-10-17,202142,6873,6873,6873,6873,2,0,"BR",0,8882,1609.20143182039
2021-10-24,202143,6481,6481,6481,6481,2,0,"BR",0,8882,1609.20143182039
2021-10-31,202144,7468,7468,7468,7468,2,0,"BR",0,8882,1609.20143182039
2021-11-07,202145,7542,7542,7542,7542,3,0,"BR",0,14868,5902.68327636649
2021-11-14,202146,9115,9115,9115,9115,2,0,"BR",0,8882,1609.20143182039
2021-11-21,202147,10170,10170,10170,10170,3,1,"BR",2868.8,25387,13942.1101837523
2021-11-28,202148,11997,11997,11997,11997,3,1,"BR",2868.8,25387,13942.1101837523
2021-12-05,202149,13114,13114,13114,13114,3,1,"BR",2868.8,25387,13942.1101837523
2021-12-12,202150,11946,11946,11946,11946,3,1,"BR",2868.8,25387,13942.1101837523
2021-12-19,202151,7723,7723,7723,7723,3,1,"BR",2868.8,25387,13942.1101837523
2021-12-26,202152,3162,3162,3162,3162,4,1,"BR",6102.4,31373,18235.5920282984
2022-01-02,202201,23571,23571,23571,23571,6,2,"BR",20835.4,53864,34861.9826247763
2022-01-09,202202,24182,24182,24182,24182,6,2,"BR",20835.4,53864,34861.9826247763
2022-01-16,202203,25193,25193,25193,25193,6,2,"BR",20835.4,53864,34861.9826247763
2022-01-23,202204,24189,24189,24189,24189,6,2,"BR",20835.4,53864,34861.9826247763
2022-01-30,202205,27811,27811,27811,27811,5,2,"BR",17601.8,47878,30568.5007802302
2022-02-06,202206,30384,30384,30384,30384,5,2,"BR",17601.8,47878,30568.5007802302
2022-02-13,202207,32836,32836,32836,32836,6,2,"BR",20835.4,53864,34861.9826247763
2022-02-20,202208,33441,33441,33441,33441,7,2,"BR",24069,59850,39155.4644693224
2022-02-27,202209,49312,49312,49312,49312,7,2,"BR",24069,59850,39155.4644693224
2022-03-06,202210,64158,64158,64158,64158,9,2,"BR",30536.2,71822,47742.4281584146
2022-03-13,202211,78850,78850,78850,78850,11,3,"BR",45269.2,94313,64368.8187548926
2022-03-20,202212,99982,99982,99982,99982,13,3,"BR",51736.4,106285,72955.7824439848
2022-03-27,202213,112349,112349,112349,112349,16,4,"BR",69703,134762,93875.6548850088
2022-04-03,202214,122182,122182,122182,122182,17,4,"BR",72936.6,140748,98169.1367295549
2022-04-10,202215,130090,130090,130090,130090,17,5,"BR",81202.4,151267,106208.563636941
2022-04-17,202216,143225,143225,143225,143225,23,7,"BR",117135.6,208221,148048.308518989
2022-04-24,202217,150461,150461,150461,150461,25,7,"BR",123602.8,220193,156635.272208081
2022-05-01,202218,155883,155883,155883,155883,22,7,"BR",113902,202235,143754.826674443
2022-05-08,202219,135349,135349,135349,135349,23,7,"BR",117135.6,208221,148048.308518989
2022-05-15,202220,104715,104715,104715,104715,18,5,"BR",84436,157253,110502.045481487
2022-05-22,202221,84740,84740,84740,84740,17,5,"BR",81202.4,151267,106208.563636941
2022-05-29,202222,76457,76457,76457,76457,14,4,"BR",63235.8,122790,85288.6911959166
2022-06-05,202223,62542,62542,62542,62542,13,4,"BR",60002.2,116804,80995.2093513705
2022-06-12,202224,49524,49524,49524,49524,10,3,"BR",42035.6,88327,60075.3369103465
2022-06-19,202225,47521,47521,47521,47521,10,3,"BR",42035.6,88327,60075.3369103465
2022-06-26,202226,40023,40023,40023,40023,8,3,"BR",35568.4,76355,51488.3732212543
2022-07-03,202227,34377,34377,34377,34377,7,3,"BR",32334.8,70369,47194.8913767082
2022-07-10,202228,30708,30708,30708,30708,5,2,"BR",17601.8,47878,30568.5007802302
2022-07-17,202229,26983,26983,26983,26983,5,2,"BR",17601.8,47878,30568.5007802302
2022-07-24,202230,24060,24060,24060,24060,5,1,"BR",9336,37359,22529.0738728445
2022-07-31,202231,23713,23713,23713,23713,4,1,"BR",6102.4,31373,18235.5920282984
2022-08-07,202232,20534,20534,20534,20534,4,1,"BR",6102.4,31373,18235.5920282984
2022-08-14,202233,19222,19222,19222,19222,3,1,"BR",2868.8,25387,13942.1101837523
2022-08-21,202234,17247,17247,17247,17247,3,1,"BR",2868.8,25387,13942.1101837523
2022-08-28,202235,15574,15574,15574,15574,4,1,"BR",6102.4,31373,18235.5920282984
2022-09-04,202236,15217,15217,15217,15217,3,1,"BR",2868.8,25387,13942.1101837523
2022-09-11,202237,14480,14480,14480,14480,3,1,"BR",2868.8,25387,13942.1101837523
2022-09-18,202238,14011,14011,14011,14011,3,1,"BR",2868.8,25387,13942.1101837523
2022-09-25,202239,13770,13770,13770,13770,3,1,"BR",2868.8,25387,13942.1101837523
2022-10-02,202240,14064,14064,14064,14064,3,1,"BR",2868.8,25387,13942.1101837523
2022-10-09,202241,13881,13881,13881,13881,3,1,"BR",2868.8,25387,13942.1101837523
2022-10-16,202242,14848,14848,14848,14848,3,1,"BR",2868.8,25387,13942.1101837523
2022-10-23,202243,13859,13859,13859,13859,3,1,"BR",2868.8,25387,13942.1101837523
2022-10-30,202244,13230,13230,13230,13230,3,1,"BR",2868.8,25387,13942.1101837523
2022-11-06,202245,15357,15357,15357,15357,3,1,"BR",2868.8,25387,13942.1101837523
2022-11-13,202246,16713,16713,16713,16713,4,1,"BR",6102.4,31373,18235.5920282984
2022-11-20,202247,16708,16708,16708,16708,3,1,"BR",2868.8,25387,13942.1101837523
2022-11-27,202248,16309,16309,16309,16309,3,1,"BR",2868.8,25387,13942.1101837523
2022-12-04,202249,15343,15343,15343,15343,4,1,"BR",6102.4,31373,18235.5920282984
2022-12-11,202250,11888,11888,11888,11888,4,1,"BR",6102.4,31373,18235.5920282984
2022-12-18,202251,9555,9555,9555,9555,4,1,"BR",6102.4,31373,18235.5920282984
2022-12-25,202252,14603,14603,14603,14603,5,2,"BR",17601.8,47878,30568.5007802302
2023-01-01,202301,29111,29111,29111,29111,4,2,"BR",14368.2,41892,26275.0189356841
2023-01-08,202302,31373,31373,31373,31373,4,1,"BR",6102.4,31373,18235.5920282984
2023-01-15,202303,37806,37806,37806,37806,5,2,"BR",17601.8,47878,30568.5007802302
2023-01-22,202304,43451,43451,43451,43451,5,2,"BR",17601.8,47878,30568.5007802302
2023-01-29,202305,53747,53747,53747,53747,6,2,"BR",20835.4,53864,34861.9826247763
2023-02-05,202306,66173,66173,66173,66173,7,2,"BR",24069,59850,39155.4644693224
2023-02-12,202307,67725,67725,67725,67725,8,2,"BR",27302.6,65836,43448.9463138685
2023-02-19,202308,78297,78297,78297,78297,9,3,"BR",38802,82341,55781.8550658004
2023-02-26,202309,100225,100225,100225,100225,12,3,"BR",48502.8,100299,68662.3005994387
2023-03-05,202310,117484,117484,117484,117484,13,4,"BR",60002.2,116804,80995.2093513705
2023-03-12,202311,134500,134500,134500,134500,16,5,"BR",77968.8,145281,101915.081792395
2023-03-19,202312,163239,163239,163239,163239,19,5,"BR",87669.6,163239,114795.527326033
2023-03-26,202313,174426,174426,174426,174426,24,7,"BR",120369.2,214207,152341.790363535
2023-04-02,202314,164689,164689,164689,164689,22,6,"BR",105636.2,191716,135715.399767057
2023-04-09,202315,190540,190540,190540,190540,23,7,"BR",117135.6,208221,148048.308518989
2023-04-16,202316,168692,168692,168692,168692,21,6,"BR",102402.6,185730,131421.917922511
2023-04-23,202317,150742,150742,150742,150742,21,6,"BR",102402.6,185730,131421.917922511
2023-04-30,202318,161378,161378,161378,161378,20,6,"BR",99169,179744,127128.436077965
2023-05-07,202319,147395,147395,147395,147395,19,5,"BR",87669.6,163239,114795.527326033
2023-05-14,202320,124377,124377,124377,124377,17,5,"BR",81202.4,151267,106208.563636941
2023-05-21,202321,92310,92310,92310,92310,15,4,"BR",66469.4,128776,89582.1730404627
2023-05-28,202322,73576,73576,73576,73576,11,4,"BR",53535,104832,72408.2456622784
2023-06-04,202323,56742,56742,56742,56742,9,3,"BR",38802,82341,55781.8550658004
2023-06-11,202324,48635,48635,48635,48635,8,2,"BR",27302.6,65836,43448.9463138685
2023-06-18,202325,39796,39796,39796,39796,7,2,"BR",24069,59850,39155.4644693224
2023-06-25,202326,33965,33965,33965,33965,7,2,"BR",24069,59850,39155.4644693224
2023-07-02,202327,28288,28288,28288,28288,8,2,"BR",27302.6,65836,43448.9463138685
2023-07-09,202328,24571,24571,24571,24571,5,1,"BR",9336,37359,22529.0738728445
2023-07-16,202329,20776,20776,20776,20776,4,1,"BR",6102.4,31373,18235.5920282984
2023-07-23,202330,18618,18618,18618,18618,4,1,"BR",6102.4,31373,18235.5920282984
2023-07-30,202331,19417,19417,19417,19417,4,1,"BR",6102.4,31373,18235.5920282984
2023-08-06,202332,17979,17979,17979,17979,4,1,"BR",6102.4,31373,18235.5920282984
2023-08-13,202333,18045,18045,18045,18045,3,1,"BR",2868.8,25387,13942.1101837523
2023-08-20,202334,17387,17387,17387,17387,4,1,"BR",6102.4,31373,18235.5920282984
2023-08-27,202335,16169,16169,16169,16169,4,1,"BR",6102.4,31373,18235.5920282984
2023-09-03,202336,14992,14992,14992,14992,3,1,"BR",2868.8,25387,13942.1101837523
2023-09-10,202337,17885,17885,17885,17885,3,1,"BR",2868.8,25387,13942.1101837523
2023-09-17,202338,18994,18994,18994,18994,4,1,"BR",6102.4,31373,18235.5920282984
2023-09-24,202339,17812,17812,17812,17812,3,1,"BR",2868.8,25387,13942.1101837523
2023-10-01,202340,19302,19302,19302,19302,4,1,"BR",6102.4,31373,18235.5920282984
2023-10-08,202341,17291,17291,17291,17291,3,1,"BR",2868.8,25387,13942.1101837523
2023-10-15,202342,20942,20942,20942,20942,4,1,"BR",6102.4,31373,18235.5920282984
2023-10-22,202343,19542,19542,19542,19542,4,1,"BR",6102.4,31373,18235.5920282984
2023-10-29,202344,18603,18603,18603,18603,3,1,"BR",2868.8,25387,13942.1101837523
2023-11-05,202345,23852,23852,23852,23852,4,1,"BR",6102.4,31373,18235.5920282984
2023-11-12,202346,21272,21272,21272,21272,4,1,"BR",6102.4,31373,18235.5920282984
2023-11-19,202347,26381,26381,26381,26381,4,1,"BR",6102.4,31373,18235.5920282984
2023-11-26,202348,28079,28079,28079,28079,5,1,"BR",9336,37359,22529.0738728445
2023-12-03,202349,29368,29368,29368,29368,5,1,"BR",9336,37359,22529.0738728445
2023-12-10,202350,31157,31157,31157,31157,6,2,"BR",20835.4,53864,34861.9826247763
2023-12-17,202351,24033,24033,24033,24033,6,2,"BR",20835.4,53864,34861.9826247763
2023-12-24,202352,29142,29142,29142,29142,8,2,"BR",27302.6,65836,43448.9463138685
2023-12-31,202401,82695,82695,82695,82695,11,3,"BR",45269.2,94313,64368.8187548926
2024-01-07,202402,102479,102479,102479,102479,14,4,"BR",63235.8,122790,85288.6911959166
2024-01-14,202403,143568,143568,143568,NA,17,4,"BR",72936.6,140748,98169.1367295549
2024-01-21,202404,195199,195199,195199,NA,25,5,"BR",107071.2,199155,140556.41839331
2024-01-28,202405,262568,262568,262568,NA,39,8,"BR",177139,314516,224783.444939112
2024-02-04,202406,307011,307011,307011,NA,60,13,"BR",286373.6,492817,355143.698211509
2024-02-11,202407,375389,375389,375389,NA,68,17,"BR",345305.6,582781,421649.260597421
2024-02-18,202408,463437,463437,463437,NA,90,19,"BR",432976.4,735511,532184.714992207
2024-02-25,202409,506775,506775,506775,NA,100,21,"BR",481844,816409,591198.387252439
2024-03-03,202410,512684,512684,512684,NA,91,19,"BR",436210,741497,536478.196836753
2024-03-10,202411,537409,539599,537539,NA,84,17,"BR",397043.2,678557,490344.970110159
2024-03-17,202412,545020,551267.5,545806,NA,83,17,"BR",393809.6,672571,486051.488265612
2024-03-24,202413,450003,460781.5,451944,NA,71,15,"BR",338474.8,579701,418450.852316288
2024-03-31,202414,497537,513407.5,501151,NA,77,16,"BR",366142.2,626136,452251.17029095
2024-04-07,202415,464600,486383.5,470284,NA,78,15,"BR",361110,621603,448505.22522811
2024-04-14,202416,410164,439068,418099,NA,69,14,"BR",323741.8,557210,401824.46171981
2024-04-21,202417,330031,368935,340799,NA,70,13,"BR",318709.6,552677,398078.51665697
2024-04-28,202418,262298,320318,277701,NA,58,12,"BR",271640.6,470326,338517.307615031
2024-05-05,202419,192893,297258,217517,NA,54,11,"BR",250440.4,435863,313303.953329461
2024-05-12,202420,58509,281854,107875,NA,48,9,"BR",214507.2,378909,271464.208447413
2024-05-19,202421,NA,NA,NA,NA,44,9,"BR",201572.8,354965,254290.281069228
