"ew_start","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max","dengue","sintomas.dengue","uf","lwr","upr","prediction"
2019-03-03,319,319,319,319,17,0,"AC",137.171171171171,876.571428571429,428.886412015305
2019-03-10,359,359,359,359,24,0,"AC",180.810810810811,1117.07142857143,557.194719850133
2019-03-17,350,350,350,350,11,0,"AC",99.7657657657658,670.428571428571,318.907862442595
2019-03-24,307,307,307,307,21,0,"AC",162.108108108108,1014,502.205445063778
2019-03-31,287,287,287,287,0,0,"AC",31.1891891891892,292.5,117.280521559294
2019-04-07,217,217,217,217,0,0,"AC",31.1891891891892,292.5,117.280521559294
2019-04-14,184,184,184,184,21,0,"AC",162.108108108108,1014,502.205445063778
2019-04-21,160,160,160,160,0,0,"AC",31.1891891891892,292.5,117.280521559294
2019-04-28,196,196,196,196,0,0,"AC",31.1891891891892,292.5,117.280521559294
2019-05-05,152,152,152,152,0,0,"AC",31.1891891891892,292.5,117.280521559294
2019-05-12,155,155,155,155,0,0,"AC",31.1891891891892,292.5,117.280521559294
2019-05-19,137,137,137,137,0,0,"AC",31.1891891891892,292.5,117.280521559294
2019-05-26,112,112,112,112,0,0,"AC",31.1891891891892,292.5,117.280521559294
2019-06-02,93,93,93,93,0,0,"AC",31.1891891891892,292.5,117.280521559294
2019-06-09,106,106,106,106,12,0,"AC",106,704.785714285714,337.237620704714
2019-06-16,87,87,87,87,0,0,"AC",31.1891891891892,292.5,117.280521559294
2019-06-23,93,93,93,93,0,0,"AC",31.1891891891892,292.5,117.280521559294
2019-06-30,74,74,74,74,0,0,"AC",31.1891891891892,292.5,117.280521559294
2019-07-07,86,86,86,86,0,0,"AC",31.1891891891892,292.5,117.280521559294
2019-07-14,84,84,84,84,0,0,"AC",31.1891891891892,292.5,117.280521559294
2019-07-21,68,68,68,68,0,0,"AC",31.1891891891892,292.5,117.280521559294
2019-07-28,102,102,102,102,0,0,"AC",31.1891891891892,292.5,117.280521559294
2019-08-04,67,67,67,67,0,0,"AC",31.1891891891892,292.5,117.280521559294
2019-08-11,52,52,52,52,0,0,"AC",31.1891891891892,292.5,117.280521559294
2019-08-18,84,84,84,84,0,0,"AC",31.1891891891892,292.5,117.280521559294
2019-08-25,91,91,91,91,0,0,"AC",31.1891891891892,292.5,117.280521559294
2019-09-01,73,73,73,73,0,0,"AC",31.1891891891892,292.5,117.280521559294
2019-09-08,119,119,119,119,0,0,"AC",31.1891891891892,292.5,117.280521559294
2019-09-15,103,103,103,103,10,0,"AC",93.5315315315315,636.071428571429,300.578104180477
2019-09-22,79,79,79,79,0,0,"AC",31.1891891891892,292.5,117.280521559294
2019-09-29,203,203,203,203,0,13,"AC",95.965601965602,348.585714285714,395.087601482268
2019-10-06,285,285,285,285,0,0,"AC",31.1891891891892,292.5,117.280521559294
2019-10-13,278,278,278,278,11,0,"AC",99.7657657657658,670.428571428571,318.907862442595
2019-10-20,352,352,352,352,0,0,"AC",31.1891891891892,292.5,117.280521559294
2019-10-27,420,420,420,420,12,0,"AC",106,704.785714285714,337.237620704714
2019-11-03,630,630,630,630,0,0,"AC",31.1891891891892,292.5,117.280521559294
2019-11-10,809,809,809,809,19,0,"AC",149.63963963964,945.285714285714,465.545928539541
2019-11-17,919,919,919,919,18,0,"AC",143.405405405405,910.928571428571,447.216170277423
2019-11-24,866,866,866,866,20,8,"AC",195.736281736282,1014.15714285714,654.833889831182
2019-12-01,1015,1015,1015,1015,21,0,"AC",162.108108108108,1014,502.205445063778
2019-12-08,947,947,947,947,36,13,"AC",320.398034398034,1585.44285714286,1054.95889891853
2019-12-15,787,787,787,787,20,0,"AC",155.873873873874,979.642857142857,483.87568680166
2019-12-22,491,491,491,491,22,0,"AC",168.342342342342,1048.35714285714,520.535203325896
2019-12-29,642,642,642,642,30,0,"AC",218.216216216216,1323.21428571429,667.173269422843
2020-01-05,975,975,975,975,21,0,"AC",162.108108108108,1014,502.205445063778
2020-01-12,939,939,939,939,15,11,"AC",179.513513513514,855.314285714286,627.294424656661
2020-01-19,753,753,753,753,18,0,"AC",143.405405405405,910.928571428571,447.216170277423
2020-01-26,718,718,718,718,14,0,"AC",118.468468468468,773.5,373.89713722895
2020-02-02,542,542,542,542,10,0,"AC",93.5315315315315,636.071428571429,300.578104180477
2020-02-09,546,546,546,546,17,9,"AC",182.01638001638,915.4,621.214390423517
2020-02-16,386,386,386,386,17,0,"AC",137.171171171171,876.571428571429,428.886412015305
2020-02-23,331,331,331,331,11,14,"AC",169.52497952498,730.828571428571,618.084717744259
2020-03-01,304,304,304,304,16,0,"AC",130.936936936937,842.214285714286,410.556653753187
2020-03-08,267,267,267,267,26,0,"AC",193.279279279279,1185.78571428571,593.854236374369
2020-03-15,129,129,129,129,21,0,"AC",162.108108108108,1014,502.205445063778
2020-03-22,84,84,84,84,15,0,"AC",124.702702702703,807.857142857143,392.226895491068
2020-03-29,85,85,85,85,10,0,"AC",93.5315315315315,636.071428571429,300.578104180477
2020-04-05,92,92,92,92,8,0,"AC",81.0630630630631,567.357142857143,263.91858765624
2020-04-12,105,105,105,105,0,0,"AC",31.1891891891892,292.5,117.280521559294
2020-04-19,92,92,92,92,9,0,"AC",87.2972972972973,601.714285714286,282.248345918359
2020-04-26,183,183,183,183,9,0,"AC",87.2972972972973,601.714285714286,282.248345918359
2020-05-03,224,224,224,224,14,0,"AC",118.468468468468,773.5,373.89713722895
2020-05-10,441,441,441,441,11,0,"AC",99.7657657657658,670.428571428571,318.907862442595
2020-05-17,312,312,312,312,15,0,"AC",124.702702702703,807.857142857143,392.226895491068
2020-05-24,302,302,302,302,0,0,"AC",31.1891891891892,292.5,117.280521559294
2020-05-31,257,257,257,257,16,0,"AC",130.936936936937,842.214285714286,410.556653753187
2020-06-07,283,283,283,283,15,0,"AC",124.702702702703,807.857142857143,392.226895491068
2020-06-14,224,224,224,224,14,0,"AC",118.468468468468,773.5,373.89713722895
2020-06-21,123,123,123,123,12,0,"AC",106,704.785714285714,337.237620704714
2020-06-28,129,129,129,129,10,0,"AC",93.5315315315315,636.071428571429,300.578104180477
2020-07-05,110,110,110,110,14,0,"AC",118.468468468468,773.5,373.89713722895
2020-07-12,106,106,106,106,12,0,"AC",106,704.785714285714,337.237620704714
2020-07-19,84,84,84,84,0,0,"AC",31.1891891891892,292.5,117.280521559294
2020-07-26,92,92,92,92,10,0,"AC",93.5315315315315,636.071428571429,300.578104180477
2020-08-02,74,74,74,74,0,0,"AC",31.1891891891892,292.5,117.280521559294
2020-08-09,72,72,72,72,0,0,"AC",31.1891891891892,292.5,117.280521559294
2020-08-16,73,73,73,73,0,0,"AC",31.1891891891892,292.5,117.280521559294
2020-08-23,50,50,50,50,0,0,"AC",31.1891891891892,292.5,117.280521559294
2020-08-30,78,78,78,78,0,0,"AC",31.1891891891892,292.5,117.280521559294
2020-09-06,59,59,59,59,14,0,"AC",118.468468468468,773.5,373.89713722895
2020-09-13,64,64,64,64,0,0,"AC",31.1891891891892,292.5,117.280521559294
2020-09-20,70,70,70,70,0,0,"AC",31.1891891891892,292.5,117.280521559294
2020-09-27,75,75,75,75,7,0,"AC",74.8288288288288,533,245.588829394122
2020-10-04,64,64,64,64,0,10,"AC",81.017199017199,335.642857142857,330.978275346197
2020-10-11,79,79,79,79,0,0,"AC",31.1891891891892,292.5,117.280521559294
2020-10-18,115,115,115,115,0,0,"AC",31.1891891891892,292.5,117.280521559294
2020-10-25,114,114,114,114,0,0,"AC",31.1891891891892,292.5,117.280521559294
2020-11-01,156,156,156,156,0,0,"AC",31.1891891891892,292.5,117.280521559294
2020-11-08,236,236,236,236,0,0,"AC",31.1891891891892,292.5,117.280521559294
2020-11-15,348,348,348,348,7,0,"AC",74.8288288288288,533,245.588829394122
2020-11-22,386,386,386,386,18,0,"AC",143.405405405405,910.928571428571,447.216170277423
2020-11-29,514,514,514,514,18,0,"AC",143.405405405405,910.928571428571,447.216170277423
2020-12-06,469,469,469,469,13,0,"AC",112.234234234234,739.142857142857,355.567378966832
2020-12-13,575,575,575,575,15,0,"AC",124.702702702703,807.857142857143,392.226895491068
2020-12-20,641,641,641,641,29,10,"AC",261.809991809992,1332,862.541264947627
2020-12-27,649,649,649,649,32,13,"AC",295.461097461097,1448.01428571429,981.639865870053
2021-01-03,1813,1813,1813,1813,43,10,"AC",349.089271089271,1813,1119.15788061728
2021-01-10,1816,1816,1816,1816,52,23,"AC",469.973791973792,2178.3,1561.93278489932
2021-01-17,2209,2209,2209,2209,59,26,"AC",528.561834561835,2431.74285714286,1754.35041887022
2021-01-24,1998,1998,1998,1998,55,15,"AC",448.814086814087,2246.85714285714,1445.96385665615
2021-01-31,1996,1996,1996,1996,62,12,"AC",477.505323505323,2474.41428571429,1510.16283835491
2021-02-07,1767,1767,1767,1767,60,15,"AC",479.985257985258,2418.64285714286,1537.61264796674
2021-02-14,2060,2060,2060,2060,66,21,"AC",547.287469287469,2650.67142857143,1775.8098498116
2021-02-21,2066,2066,2066,2066,69,21,"AC",565.990171990172,2753.74285714286,1830.79912459795
2021-02-28,2160,2160,2160,2160,56,14,"AC",450.06552006552,2276.9,1442.92383953958
2021-03-07,1686,1686,1686,1686,52,12,"AC",415.162981162981,2130.84285714286,1326.86525573373
2021-03-14,1200,1200,1200,1200,37,16,"AC",341.580671580672,1632.74285714286,1137.39798331671
2021-03-21,753,753,753,753,35,11,"AC",304.198198198198,1542.45714285714,993.889589899027
2021-03-28,683,683,683,683,28,0,"AC",205.747747747748,1254.5,630.513752898606
2021-04-04,566,566,566,566,24,0,"AC",180.810810810811,1117.07142857143,557.194719850133
2021-04-11,539,539,539,539,15,0,"AC",124.702702702703,807.857142857143,392.226895491068
2021-04-18,432,432,432,432,10,0,"AC",93.5315315315315,636.071428571429,300.578104180477
2021-04-25,368,368,368,368,0,0,"AC",31.1891891891892,292.5,117.280521559294
2021-05-02,269,269,269,269,0,0,"AC",31.1891891891892,292.5,117.280521559294
2021-05-09,279,279,279,279,8,0,"AC",81.0630630630631,567.357142857143,263.91858765624
2021-05-16,217,217,217,217,11,0,"AC",99.7657657657658,670.428571428571,318.907862442595
2021-05-23,181,181,181,181,0,0,"AC",31.1891891891892,292.5,117.280521559294
2021-05-30,163,163,163,163,8,0,"AC",81.0630630630631,567.357142857143,263.91858765624
2021-06-06,146,146,146,146,9,0,"AC",87.2972972972973,601.714285714286,282.248345918359
2021-06-13,143,143,143,143,0,0,"AC",31.1891891891892,292.5,117.280521559294
2021-06-20,96,96,96,96,7,0,"AC",74.8288288288288,533,245.588829394122
2021-06-27,116,116,116,116,0,0,"AC",31.1891891891892,292.5,117.280521559294
2021-07-04,122,122,122,122,0,0,"AC",31.1891891891892,292.5,117.280521559294
2021-07-11,86,86,86,86,0,11,"AC",86,339.957142857143,352.348050724887
2021-07-18,99,99,99,99,0,0,"AC",31.1891891891892,292.5,117.280521559294
2021-07-25,74,74,74,74,0,0,"AC",31.1891891891892,292.5,117.280521559294
2021-08-01,115,115,115,115,0,0,"AC",31.1891891891892,292.5,117.280521559294
2021-08-08,110,110,110,110,9,0,"AC",87.2972972972973,601.714285714286,282.248345918359
2021-08-15,94,94,94,94,0,0,"AC",31.1891891891892,292.5,117.280521559294
2021-08-22,67,67,67,67,0,0,"AC",31.1891891891892,292.5,117.280521559294
2021-08-29,77,77,77,77,0,0,"AC",31.1891891891892,292.5,117.280521559294
2021-09-05,95,95,95,95,0,0,"AC",31.1891891891892,292.5,117.280521559294
2021-09-12,80,80,80,80,9,0,"AC",87.2972972972973,601.714285714286,282.248345918359
2021-09-19,100,100,100,100,0,0,"AC",31.1891891891892,292.5,117.280521559294
2021-09-26,99,99,99,99,0,0,"AC",31.1891891891892,292.5,117.280521559294
2021-10-03,125,125,125,125,0,0,"AC",31.1891891891892,292.5,117.280521559294
2021-10-10,142,142,142,142,0,0,"AC",31.1891891891892,292.5,117.280521559294
2021-10-17,180,180,180,180,0,0,"AC",31.1891891891892,292.5,117.280521559294
2021-10-24,151,151,151,151,0,0,"AC",31.1891891891892,292.5,117.280521559294
2021-10-31,163,163,163,163,0,0,"AC",31.1891891891892,292.5,117.280521559294
2021-11-07,171,171,171,171,0,0,"AC",31.1891891891892,292.5,117.280521559294
2021-11-14,194,194,194,194,7,7,"AC",109.708435708436,563.2,395.177257044954
2021-11-21,180,180,180,180,0,0,"AC",31.1891891891892,292.5,117.280521559294
2021-11-28,279,279,279,279,9,0,"AC",87.2972972972973,601.714285714286,282.248345918359
2021-12-05,270,270,270,270,13,0,"AC",112.234234234234,739.142857142857,355.567378966832
2021-12-12,270,270,270,270,14,0,"AC",118.468468468468,773.5,373.89713722895
2021-12-19,121,121,121,121,11,0,"AC",99.7657657657658,670.428571428571,318.907862442595
2021-12-26,4,4,4,4,10,0,"AC",93.5315315315315,636.071428571429,300.578104180477
2022-01-02,271,271,271,271,9,0,"AC",87.2972972972973,601.714285714286,282.248345918359
2022-01-09,283,283,283,283,16,0,"AC",130.936936936937,842.214285714286,410.556653753187
2022-01-16,406,406,406,406,25,0,"AC",187.045045045045,1151.42857142857,575.524478112251
2022-01-23,335,335,335,335,16,7,"AC",165.816543816544,872.414285714286,560.145081404019
2022-01-30,251,251,251,251,8,0,"AC",81.0630630630631,567.357142857143,263.91858765624
2022-02-06,254,254,254,254,0,0,"AC",31.1891891891892,292.5,117.280521559294
2022-02-13,207,207,207,207,8,0,"AC",81.0630630630631,567.357142857143,263.91858765624
2022-02-20,177,177,177,177,8,0,"AC",81.0630630630631,567.357142857143,263.91858765624
2022-02-27,271,271,271,271,7,0,"AC",74.8288288288288,533,245.588829394122
2022-03-06,214,214,214,214,5,0,"AC",62.3603603603604,464.285714285714,208.929312869886
2022-03-13,196,196,196,196,11,0,"AC",99.7657657657658,670.428571428571,318.907862442595
2022-03-20,207,207,207,207,14,0,"AC",118.468468468468,773.5,373.89713722895
2022-03-27,157,157,157,157,9,0,"AC",87.2972972972973,601.714285714286,282.248345918359
2022-04-03,167,167,167,167,6,0,"AC",68.5945945945946,498.642857142857,227.259071132004
2022-04-10,164,164,164,164,10,0,"AC",93.5315315315315,636.071428571429,300.578104180477
2022-04-17,178,178,178,178,0,0,"AC",31.1891891891892,292.5,117.280521559294
2022-04-24,188,188,188,188,10,0,"AC",93.5315315315315,636.071428571429,300.578104180477
2022-05-01,200,200,200,200,10,0,"AC",93.5315315315315,636.071428571429,300.578104180477
2022-05-08,165,165,165,165,8,0,"AC",81.0630630630631,567.357142857143,263.91858765624
2022-05-15,160,160,160,160,6,0,"AC",68.5945945945946,498.642857142857,227.259071132004
2022-05-22,157,157,157,157,7,0,"AC",74.8288288288288,533,245.588829394122
2022-05-29,146,146,146,146,0,0,"AC",31.1891891891892,292.5,117.280521559294
2022-06-05,116,116,116,116,11,0,"AC",99.7657657657658,670.428571428571,318.907862442595
2022-06-12,116,116,116,116,6,6,"AC",98.4914004914005,524.528571428571,355.477723404146
2022-06-19,110,110,110,110,8,0,"AC",81.0630630630631,567.357142857143,263.91858765624
2022-06-26,119,119,119,119,9,0,"AC",87.2972972972973,601.714285714286,282.248345918359
2022-07-03,129,129,129,129,0,0,"AC",31.1891891891892,292.5,117.280521559294
2022-07-10,166,166,166,166,10,0,"AC",93.5315315315315,636.071428571429,300.578104180477
2022-07-17,138,138,138,138,0,0,"AC",31.1891891891892,292.5,117.280521559294
2022-07-24,127,127,127,127,9,0,"AC",87.2972972972973,601.714285714286,282.248345918359
2022-07-31,135,135,135,135,7,0,"AC",74.8288288288288,533,245.588829394122
2022-08-07,61,61,61,61,0,0,"AC",31.1891891891892,292.5,117.280521559294
2022-08-14,85,85,85,85,0,0,"AC",31.1891891891892,292.5,117.280521559294
2022-08-21,63,63,63,63,0,0,"AC",31.1891891891892,292.5,117.280521559294
2022-08-28,45,45,45,45,5,0,"AC",62.3603603603604,464.285714285714,208.929312869886
2022-09-04,51,51,51,51,0,0,"AC",31.1891891891892,292.5,117.280521559294
2022-09-11,60,60,60,60,7,0,"AC",74.8288288288288,533,245.588829394122
2022-09-18,75,75,75,75,0,7,"AC",66.0687960687961,322.7,266.868949210126
2022-09-25,97,97,97,97,0,0,"AC",31.1891891891892,292.5,117.280521559294
2022-10-02,91,91,91,91,0,0,"AC",31.1891891891892,292.5,117.280521559294
2022-10-09,97,97,97,97,0,0,"AC",31.1891891891892,292.5,117.280521559294
2022-10-16,119,119,119,119,6,0,"AC",68.5945945945946,498.642857142857,227.259071132004
2022-10-23,121,121,121,121,7,0,"AC",74.8288288288288,533,245.588829394122
2022-10-30,126,126,126,126,7,0,"AC",74.8288288288288,533,245.588829394122
2022-11-06,141,141,141,141,0,0,"AC",31.1891891891892,292.5,117.280521559294
2022-11-13,166,166,166,166,8,0,"AC",81.0630630630631,567.357142857143,263.91858765624
2022-11-20,183,183,183,183,10,0,"AC",93.5315315315315,636.071428571429,300.578104180477
2022-11-27,243,243,243,243,0,0,"AC",31.1891891891892,292.5,117.280521559294
2022-12-04,200,200,200,200,7,0,"AC",74.8288288288288,533,245.588829394122
2022-12-11,200,200,200,200,7,0,"AC",74.8288288288288,533,245.588829394122
2022-12-18,213,213,213,213,7,0,"AC",74.8288288288288,533,245.588829394122
2022-12-25,272,272,272,272,11,0,"AC",99.7657657657658,670.428571428571,318.907862442595
2023-01-01,390,390,390,390,12,0,"AC",106,704.785714285714,337.237620704714
2023-01-08,329,329,329,329,8,0,"AC",81.0630630630631,567.357142857143,263.91858765624
2023-01-15,400,400,400,400,0,0,"AC",31.1891891891892,292.5,117.280521559294
2023-01-22,447,447,447,447,0,0,"AC",31.1891891891892,292.5,117.280521559294
2023-01-29,528,528,528,528,15,0,"AC",124.702702702703,807.857142857143,392.226895491068
2023-02-05,549,549,549,549,13,7,"AC",147.113841113841,769.342857142857,505.155806617664
2023-02-12,501,501,501,501,21,6,"AC",192.004914004914,1039.88571428571,630.42409733592
2023-02-19,506,506,506,506,13,0,"AC",112.234234234234,739.142857142857,355.567378966832
2023-02-26,809,809,809,809,16,5,"AC",155.850941850942,863.785714285714,517.405530646638
2023-03-05,762,762,762,762,19,0,"AC",149.63963963964,945.285714285714,465.545928539541
2023-03-12,835,835,835,835,16,5,"AC",155.850941850942,863.785714285714,517.405530646638
2023-03-19,800,800,800,800,14,8,"AC",158.330876330876,808.014285714286,544.855340258472
2023-03-26,882,882,882,882,19,0,"AC",149.63963963964,945.285714285714,465.545928539541
2023-04-02,774,774,774,774,21,5,"AC",187.022113022113,1035.57142857143,609.054321957229
2023-04-09,1117,1117,1117,1117,26,6,"AC",223.176085176085,1211.67142857143,722.072888646511
2023-04-16,904,904,904,904,29,6,"AC",241.878787878788,1314.74285714286,777.062163432866
2023-04-23,697,697,697,697,23,9,"AC",219.421785421785,1121.54285714286,731.192939996227
2023-04-30,684,684,684,684,8,0,"AC",81.0630630630631,567.357142857143,263.91858765624
2023-05-07,530,530,530,530,15,5,"AC",149.616707616708,829.428571428571,499.07577238452
2023-05-14,369,369,369,369,18,6,"AC",173.302211302211,936.814285714286,575.434822549565
2023-05-21,254,254,254,254,11,0,"AC",99.7657657657658,670.428571428571,318.907862442595
2023-05-28,227,227,227,227,9,0,"AC",87.2972972972973,601.714285714286,282.248345918359
2023-06-04,205,205,205,205,0,0,"AC",31.1891891891892,292.5,117.280521559294
2023-06-11,153,153,153,153,6,0,"AC",68.5945945945946,498.642857142857,227.259071132004
2023-06-18,176,176,176,176,7,0,"AC",74.8288288288288,533,245.588829394122
2023-06-25,146,146,146,146,0,0,"AC",31.1891891891892,292.5,117.280521559294
2023-07-02,133,133,133,133,9,7,"AC",122.176904176904,631.914285714286,431.836773569191
2023-07-09,149,149,149,149,0,0,"AC",31.1891891891892,292.5,117.280521559294
2023-07-16,138,138,138,138,0,0,"AC",31.1891891891892,292.5,117.280521559294
2023-07-23,93,93,93,93,0,0,"AC",31.1891891891892,292.5,117.280521559294
2023-07-30,131,131,131,131,7,0,"AC",74.8288288288288,533,245.588829394122
2023-08-06,133,133,133,133,0,0,"AC",31.1891891891892,292.5,117.280521559294
2023-08-13,131,131,131,131,0,0,"AC",31.1891891891892,292.5,117.280521559294
2023-08-20,131,131,131,131,7,0,"AC",74.8288288288288,533,245.588829394122
2023-08-27,133,133,133,133,0,0,"AC",31.1891891891892,292.5,117.280521559294
2023-09-03,94,94,94,94,0,0,"AC",31.1891891891892,292.5,117.280521559294
2023-09-10,182,182,182,182,0,0,"AC",31.1891891891892,292.5,117.280521559294
2023-09-17,178,178,178,178,0,0,"AC",31.1891891891892,292.5,117.280521559294
2023-09-24,192,192,192,192,0,0,"AC",31.1891891891892,292.5,117.280521559294
2023-10-01,240,240,240,240,6,0,"AC",68.5945945945946,498.642857142857,227.259071132004
2023-10-08,240,240,240,240,8,0,"AC",81.0630630630631,567.357142857143,263.91858765624
2023-10-15,359,359,359,359,13,0,"AC",112.234234234234,739.142857142857,355.567378966832
2023-10-22,459,459,459,459,9,0,"AC",87.2972972972973,601.714285714286,282.248345918359
2023-10-29,533,533,533,533,7,0,"AC",74.8288288288288,533,245.588829394122
2023-11-05,674,674,674,674,14,0,"AC",118.468468468468,773.5,373.89713722895
2023-11-12,745,745,745,745,13,0,"AC",112.234234234234,739.142857142857,355.567378966832
2023-11-19,951,951,951,951,28,0,"AC",205.747747747748,1254.5,630.513752898606
2023-11-26,1179,1179,1179,1179,26,9,"AC",238.124488124488,1224.61428571429,786.182214782582
2023-12-03,1253,1253,1253,1253,44,12,"AC",365.289107289107,1855.98571428571,1180.22718963678
2023-12-10,1309,1309,1309,1309,85,19,"AC",655.772317772318,3294.82857142857,2081.33570603446
2023-12-17,758,758,758,758,99,22,"AC",758,3788.77142857143,2402.06164784019
2023-12-24,1376,1378,1376,1423,100,24,"AC",774.199836199836,3831.75714285714,2463.13095685969
2023-12-31,2758,2770,2758,2876,94,22,"AC",726.828828828829,3616.98571428571,2310.4128565296
2024-01-07,2522,2562,2524,2766,98,18,"AC",731.834561834562,3737.15714285714,2298.25278806331
2024-01-14,2294,2375,2303,2696,57,10,"AC",436.36855036855,2294,1375.77449628694
2024-01-21,1823,1945,1843,2364,38,8,"AC",307.952497952498,1632.58571428571,984.769538549311
2024-01-28,1176,1341,1202,1874,42,0,"AC",293.027027027027,1735.5,887.130368568262
2024-02-04,801,1016.5,841,1747,30,0,"AC",218.216216216216,1323.21428571429,667.173269422843
2024-02-11,537,868,609,2088,40,9,"AC",325.403767403767,1705.61428571429,1042.79883045224
2024-02-18,265,1007,412,4152,30,0,"AC",218.216216216216,1323.21428571429,667.173269422843
2024-02-25,9,1201.5,223,6650,24,0,"AC",180.810810810811,1117.07142857143,557.194719850133
2019-03-03,242,242,242,242,8,5,"AL",23.9014084507042,308.375,111.740122229111
2019-03-10,225,225,225,225,8,0,"AL",20.3098591549296,329,100.742545441691
2019-03-17,264,264,264,264,13,0,"AL",55.556338028169,511.5,241.059220885875
2019-03-24,294,294,294,294,17,0,"AL",83.7535211267606,657.5,353.312561241221
2019-03-31,412,412,412,412,10,0,"AL",34.4084507042254,402,156.869215619365
2019-04-07,517,517,517,517,16,0,"AL",76.7042253521127,621,325.249226152385
2019-04-14,493,493,493,493,13,0,"AL",55.556338028169,511.5,241.059220885875
2019-04-21,694,694,694,694,18,0,"AL",90.8028169014084,694,381.375896330058
2019-04-28,893,893,893,893,16,7,"AL",81.7323943661972,592.125,340.645833654773
2019-05-05,1097,1097,1097,1097,26,6,"AL",151.507042253521,961.25,619.079669185656
2019-05-12,1199,1199,1199,1199,40,10,"AL",253.070422535211,1455.75,1020.76442185931
2019-05-19,1273,1273,1273,1273,58,13,"AL",382.112676056338,2100.375,1532.50299953082
2019-05-26,1365,1365,1365,1365,47,10,"AL",302.415492957746,1711.25,1217.20776748116
2019-06-02,1228,1228,1228,1228,48,12,"AL",310.901408450704,1739.5,1249.67013328497
2019-06-09,1144,1144,1144,1144,34,5,"AL",207.183098591549,1257.375,841.386834538865
2019-06-16,1083,1083,1083,1083,28,8,"AL",167.042253521127,1026,679.605370078297
2019-06-23,1195,1195,1195,1195,38,11,"AL",239.69014084507,1378.625,966.837267039116
2019-06-30,1060,1060,1060,1060,27,0,"AL",154.246478873239,1022.5,633.945912129589
2019-07-07,1172,1172,1172,1172,26,9,"AL",153.661971830986,948.875,625.678215258108
2019-07-14,1214,1214,1214,1214,34,15,"AL",214.366197183099,1216.125,863.381988113705
2019-07-21,1128,1128,1128,1128,34,6,"AL",207.901408450704,1253.25,843.586349896349
2019-07-28,826,826,826,826,37,6,"AL",229.049295774648,1362.75,927.776355162859
2019-08-04,843,843,843,843,27,8,"AL",159.992957746479,989.5,651.54203498946
2019-08-11,783,783,783,783,32,6,"AL",193.802816901408,1180.25,787.459679718676
2019-08-18,710,710,710,710,28,8,"AL",167.042253521127,1026,679.605370078297
2019-08-25,564,564,564,564,27,0,"AL",154.246478873239,1022.5,633.945912129589
2019-09-01,512,512,512,512,24,0,"AL",133.098591549296,913,549.755906863078
2019-09-08,462,462,462,462,24,12,"AL",141.718309859155,863.5,576.150091152886
2019-09-15,441,441,441,441,18,0,"AL",90.8028169014084,694,381.375896330058
2019-09-22,445,445,445,445,16,4,"AL",79.5774647887324,604.5,334.047287582321
2019-09-29,469,469,469,469,8,0,"AL",20.3098591549296,329,100.742545441691
2019-10-06,342,342,342,342,10,0,"AL",34.4084507042254,402,156.869215619365
2019-10-13,261,261,261,261,12,0,"AL",48.5070422535211,475,212.995885797038
2019-10-20,219,219,219,219,9,0,"AL",27.3591549295775,365.5,128.805880530528
2019-10-27,255,255,255,255,13,0,"AL",55.556338028169,511.5,241.059220885875
2019-11-03,122,122,122,122,8,0,"AL",20.3098591549296,329,100.742545441691
2019-11-10,181,181,181,181,9,0,"AL",27.3591549295775,365.5,128.805880530528
2019-11-17,236,236,236,236,5,0,"AL",0,219.5,16.552540175181
2019-11-24,227,227,227,227,10,0,"AL",34.4084507042254,402,156.869215619365
2019-12-01,64,64,64,64,7,0,"AL",13.2605633802817,292.5,72.6792103528544
2019-12-08,51,51,51,51,6,0,"AL",6.2112676056338,256,44.6158752640177
2019-12-15,44,44,44,44,0,0,"AL",0,37,0
2019-12-22,34,34,34,34,11,7,"AL",46.4859154929577,409.625,200.329158210589
2019-12-29,38,38,38,38,8,0,"AL",20.3098591549296,329,100.742545441691
2020-01-05,60,60,60,60,5,0,"AL",0,219.5,16.552540175181
2020-01-12,61,61,61,61,4,0,"AL",0,183,0
2020-01-19,47,47,47,47,4,0,"AL",0,183,0
2020-01-26,40,40,40,40,8,0,"AL",20.3098591549296,329,100.742545441691
2020-02-02,63,63,63,63,8,0,"AL",20.3098591549296,329,100.742545441691
2020-02-09,58,58,58,58,11,0,"AL",41.4577464788732,438.5,184.932550708201
2020-02-16,56,56,56,56,16,0,"AL",76.7042253521127,621,325.249226152385
2020-02-23,69,69,69,69,10,0,"AL",34.4084507042254,402,156.869215619365
2020-03-01,57,57,57,57,8,0,"AL",20.3098591549296,329,100.742545441691
2020-03-08,63,63,63,63,14,0,"AL",62.6056338028169,548,269.122555974711
2020-03-15,31,31,31,31,20,0,"AL",104.901408450704,767,437.502566507732
2020-03-22,32,32,32,32,12,0,"AL",48.5070422535211,475,212.995885797038
2020-03-29,42,42,42,42,15,0,"AL",69.6549295774648,584.5,297.185891063548
2020-04-05,78,78,78,78,16,0,"AL",76.7042253521127,621,325.249226152385
2020-04-12,159,159,159,159,16,3,"AL",78.8591549295775,608.625,331.847772224837
2020-04-19,135,135,135,135,15,0,"AL",69.6549295774648,584.5,297.185891063548
2020-04-26,120,120,120,120,23,8,"AL",131.795774647887,843.5,539.288694634114
2020-05-03,147,147,147,147,20,6,"AL",109.211267605634,742.25,450.699658652635
2020-05-10,141,141,141,141,24,11,"AL",141,867.625,573.950575795402
