"ew_start","ew","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max","dengue","sintomas.dengue","uf","lwr","upr","prediction"
2019-11-03,201945,10645,10645,10645,10645,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2019-11-10,201946,10552,10552,10552,10552,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2019-11-17,201947,11844,11844,11844,11844,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2019-11-24,201948,12007,12007,12007,12007,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2019-12-01,201949,13488,13488,13488,13488,3,1,"BR",6018,23634.2,15926.303379133
2019-12-08,201950,14688,14688,14688,14688,3,1,"BR",6018,23634.2,15926.303379133
2019-12-15,201951,13930,13930,13930,13930,3,1,"BR",6018,23634.2,15926.303379133
2019-12-22,201952,10961,10961,10961,10961,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2019-12-29,202001,14880,14880,14880,14880,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2020-01-05,202002,30642,30642,30642,30642,5,1,"BR",11908.8888888889,35433.4,19309.5130930896
2020-01-12,202003,40088,40088,40088,40088,6,2,"BR",20023.6666666667,50965.6,36213.2398681305
2020-01-19,202004,50585,50585,50585,50585,7,2,"BR",22969.1111111111,56865.2,37904.8447251087
2020-01-26,202005,56645,56645,56645,56645,8,2,"BR",25914.5555555556,62764.8,39596.449582087
2020-02-02,202006,71822,71822,71822,71822,10,2,"BR",31805.4444444444,74564,42979.6592960435
2020-02-09,202007,84189,84189,84189,84189,13,3,"BR",45811.1111111111,101895.4,63266.5957850409
2020-02-16,202008,76283,76283,76283,76283,15,4,"BR",56871.3333333333,123327.2,81861.9274170601
2020-02-23,202009,79002,79002,79002,79002,14,4,"BR",53925.8888888889,117427.6,80170.3225600819
2020-03-01,202010,88943,88943,88943,88943,16,4,"BR",59816.7777777778,129226.8,83553.5322740384
2020-03-08,202011,84163,84163,84163,84163,19,4,"BR",68653.1111111111,146925.6,88628.3468449731
2020-03-15,202012,59688,59688,59688,59688,21,5,"BR",79713.3333333333,168357.4,107223.678476992
2020-03-22,202013,53239,53239,53239,53239,17,4,"BR",62762.2222222222,135126.4,85245.1371310166
2020-03-29,202014,54970,54970,54970,54970,14,3,"BR",48756.5555555556,107795,64958.2006420192
2020-04-05,202015,54864,54864,54864,54864,13,3,"BR",45811.1111111111,101895.4,63266.5957850409
2020-04-12,202016,54737,54737,54737,54737,13,3,"BR",45811.1111111111,101895.4,63266.5957850409
2020-04-19,202017,51300,51300,51300,51300,11,3,"BR",39920.2222222222,90096.2,59883.3860710844
2020-04-26,202018,47885,47885,47885,47885,12,3,"BR",42865.6666666667,95995.8,61574.9909280627
2020-05-03,202019,44996,44996,44996,44996,10,3,"BR",36974.7777777778,84196.6,58191.7812141062
2020-05-10,202020,40124,40124,40124,40124,10,2,"BR",31805.4444444444,74564,42979.6592960435
2020-05-17,202021,33405,33405,33405,33405,9,2,"BR",28860,68664.4,41288.0544390653
2020-05-24,202022,27896,27896,27896,27896,8,2,"BR",25914.5555555556,62764.8,39596.449582087
2020-05-31,202023,26101,26101,26101,26101,8,2,"BR",25914.5555555556,62764.8,39596.449582087
2020-06-07,202024,24069,24069,24069,24069,7,2,"BR",22969.1111111111,56865.2,37904.8447251087
2020-06-14,202025,24640,24640,24640,24640,7,2,"BR",22969.1111111111,56865.2,37904.8447251087
2020-06-21,202026,20311,20311,20311,20311,6,2,"BR",20023.6666666667,50965.6,36213.2398681305
2020-06-28,202027,18872,18872,18872,18872,5,1,"BR",11908.8888888889,35433.4,19309.5130930896
2020-07-05,202028,16895,16895,16895,16895,5,1,"BR",11908.8888888889,35433.4,19309.5130930896
2020-07-12,202029,14082,14082,14082,14082,5,1,"BR",11908.8888888889,35433.4,19309.5130930896
2020-07-19,202030,12421,12421,12421,12421,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2020-07-26,202031,10349,10349,10349,10349,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2020-08-02,202032,8932,8932,8932,8932,3,1,"BR",6018,23634.2,15926.303379133
2020-08-09,202033,9150,9150,9150,9150,3,1,"BR",6018,23634.2,15926.303379133
2020-08-16,202034,7164,7164,7164,7164,3,1,"BR",6018,23634.2,15926.303379133
2020-08-23,202035,6869,6869,6869,6869,3,1,"BR",6018,23634.2,15926.303379133
2020-08-30,202036,6896,6896,6896,6896,3,1,"BR",6018,23634.2,15926.303379133
2020-09-06,202037,7055,7055,7055,7055,3,1,"BR",6018,23634.2,15926.303379133
2020-09-13,202038,6753,6753,6753,6753,3,1,"BR",6018,23634.2,15926.303379133
2020-09-20,202039,6780,6780,6780,6780,3,1,"BR",6018,23634.2,15926.303379133
2020-09-27,202040,6624,6624,6624,6624,3,1,"BR",6018,23634.2,15926.303379133
2020-10-04,202041,6111,6111,6111,6111,3,1,"BR",6018,23634.2,15926.303379133
2020-10-11,202042,5780,5780,5780,5780,2,0,"BR",0,8102,0
2020-10-18,202043,6030,6030,6030,6030,3,1,"BR",6018,23634.2,15926.303379133
2020-10-25,202044,5223,5223,5223,5223,2,1,"BR",3072.55555555555,17734.6,14234.6985221548
2020-11-01,202045,6376,6376,6376,6376,2,1,"BR",3072.55555555555,17734.6,14234.6985221548
2020-11-08,202046,6814,6814,6814,6814,3,1,"BR",6018,23634.2,15926.303379133
2020-11-15,202047,7665,7665,7665,7665,3,1,"BR",6018,23634.2,15926.303379133
2020-11-22,202048,7795,7795,7795,7795,3,1,"BR",6018,23634.2,15926.303379133
2020-11-29,202049,8635,8635,8635,8635,3,1,"BR",6018,23634.2,15926.303379133
2020-12-06,202050,8398,8398,8398,8398,3,1,"BR",6018,23634.2,15926.303379133
2020-12-13,202051,7821,7821,7821,7821,3,1,"BR",6018,23634.2,15926.303379133
2020-12-20,202052,7040,7040,7040,7040,3,1,"BR",6018,23634.2,15926.303379133
2020-12-27,202053,6018,6018,6018,6018,3,1,"BR",6018,23634.2,15926.303379133
2021-01-03,202101,12892,12892,12892,12892,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2021-01-10,202102,13487,13487,13487,13487,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2021-01-17,202103,15713,15713,15713,15713,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2021-01-24,202104,16482,16482,16482,16482,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2021-01-31,202105,20143,20143,20143,20143,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2021-02-07,202106,22137,22137,22137,22137,5,1,"BR",11908.8888888889,35433.4,19309.5130930896
2021-02-14,202107,26795,26795,26795,26795,5,2,"BR",17078.2222222222,45066,34521.6350111522
2021-02-21,202108,27877,27877,27877,27877,6,2,"BR",20023.6666666667,50965.6,36213.2398681305
2021-02-28,202109,32446,32446,32446,32446,6,2,"BR",20023.6666666667,50965.6,36213.2398681305
2021-03-07,202110,33129,33129,33129,33129,7,2,"BR",22969.1111111111,56865.2,37904.8447251087
2021-03-14,202111,35131,35131,35131,35131,8,2,"BR",25914.5555555556,62764.8,39596.449582087
2021-03-21,202112,33500,33500,33500,33500,9,2,"BR",28860,68664.4,41288.0544390653
2021-03-28,202113,38268,38268,38268,38268,8,2,"BR",25914.5555555556,62764.8,39596.449582087
2021-04-04,202114,43759,43759,43759,43759,9,2,"BR",28860,68664.4,41288.0544390653
2021-04-11,202115,40579,40579,40579,40579,10,2,"BR",31805.4444444444,74564,42979.6592960435
2021-04-18,202116,42152,42152,42152,42152,8,2,"BR",25914.5555555556,62764.8,39596.449582087
2021-04-25,202117,40269,40269,40269,40269,8,2,"BR",25914.5555555556,62764.8,39596.449582087
2021-05-02,202118,37276,37276,37276,37276,7,2,"BR",22969.1111111111,56865.2,37904.8447251087
2021-05-09,202119,35557,35557,35557,35557,7,2,"BR",22969.1111111111,56865.2,37904.8447251087
2021-05-16,202120,31306,31306,31306,31306,7,2,"BR",22969.1111111111,56865.2,37904.8447251087
2021-05-23,202121,27414,27414,27414,27414,7,2,"BR",22969.1111111111,56865.2,37904.8447251087
2021-05-30,202122,26442,26442,26442,26442,6,2,"BR",20023.6666666667,50965.6,36213.2398681305
2021-06-06,202123,24086,24086,24086,24086,6,2,"BR",20023.6666666667,50965.6,36213.2398681305
2021-06-13,202124,20010,20010,20010,20010,5,1,"BR",11908.8888888889,35433.4,19309.5130930896
2021-06-20,202125,17493,17493,17493,17493,5,1,"BR",11908.8888888889,35433.4,19309.5130930896
2021-06-27,202126,15245,15245,15245,15245,3,1,"BR",6018,23634.2,15926.303379133
2021-07-04,202127,14432,14432,14432,14432,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2021-07-11,202128,13437,13437,13437,13437,3,1,"BR",6018,23634.2,15926.303379133
2021-07-18,202129,11820,11820,11820,11820,3,1,"BR",6018,23634.2,15926.303379133
2021-07-25,202130,10094,10094,10094,10094,2,1,"BR",3072.55555555555,17734.6,14234.6985221548
2021-08-01,202131,10388,10388,10388,10388,2,1,"BR",3072.55555555555,17734.6,14234.6985221548
2021-08-08,202132,9738,9738,9738,9738,3,1,"BR",6018,23634.2,15926.303379133
2021-08-15,202133,9707,9707,9707,9707,3,1,"BR",6018,23634.2,15926.303379133
2021-08-22,202134,8285,8285,8285,8285,3,1,"BR",6018,23634.2,15926.303379133
2021-08-29,202135,7585,7585,7585,7585,2,1,"BR",3072.55555555555,17734.6,14234.6985221548
2021-09-05,202136,8102,8102,8102,8102,2,0,"BR",0,8102,0
2021-09-12,202137,7911,7911,7911,7911,3,0,"BR",848.666666666666,14001.6,714.181461070361
2021-09-19,202138,7805,7805,7805,7805,2,1,"BR",3072.55555555555,17734.6,14234.6985221548
2021-09-26,202139,7483,7483,7483,7483,2,0,"BR",0,8102,0
2021-10-03,202140,6203,6203,6203,6203,2,0,"BR",0,8102,0
2021-10-10,202141,6666,6666,6666,6666,2,0,"BR",0,8102,0
2021-10-17,202142,6873,6873,6873,6873,2,0,"BR",0,8102,0
2021-10-24,202143,6481,6481,6481,6481,2,0,"BR",0,8102,0
2021-10-31,202144,7468,7468,7468,7468,2,0,"BR",0,8102,0
2021-11-07,202145,7542,7542,7542,7542,3,0,"BR",848.666666666666,14001.6,714.181461070361
2021-11-14,202146,9115,9115,9115,9115,3,0,"BR",848.666666666666,14001.6,714.181461070361
2021-11-21,202147,10170,10170,10170,10170,3,1,"BR",6018,23634.2,15926.303379133
2021-11-28,202148,11997,11997,11997,11997,3,1,"BR",6018,23634.2,15926.303379133
2021-12-05,202149,13114,13114,13114,13114,3,1,"BR",6018,23634.2,15926.303379133
2021-12-12,202150,11946,11946,11946,11946,3,1,"BR",6018,23634.2,15926.303379133
2021-12-19,202151,7723,7723,7723,7723,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2021-12-26,202152,3162,3162,3162,3162,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2022-01-02,202201,23571,23571,23571,23571,6,2,"BR",20023.6666666667,50965.6,36213.2398681305
2022-01-09,202202,24182,24182,24182,24182,6,2,"BR",20023.6666666667,50965.6,36213.2398681305
2022-01-16,202203,25193,25193,25193,25193,6,3,"BR",25193,60598.2,51425.3617861932
2022-01-23,202204,24189,24189,24189,24189,6,2,"BR",20023.6666666667,50965.6,36213.2398681305
2022-01-30,202205,27811,27811,27811,27811,6,2,"BR",20023.6666666667,50965.6,36213.2398681305
2022-02-06,202206,30384,30384,30384,30384,5,2,"BR",17078.2222222222,45066,34521.6350111522
2022-02-13,202207,32836,32836,32836,32836,6,2,"BR",20023.6666666667,50965.6,36213.2398681305
2022-02-20,202208,33441,33441,33441,33441,7,2,"BR",22969.1111111111,56865.2,37904.8447251087
2022-02-27,202209,49312,49312,49312,49312,7,2,"BR",22969.1111111111,56865.2,37904.8447251087
2022-03-06,202210,64158,64158,64158,64158,9,2,"BR",28860,68664.4,41288.0544390653
2022-03-13,202211,78850,78850,78850,78850,11,3,"BR",39920.2222222222,90096.2,59883.3860710844
2022-03-20,202212,99982,99982,99982,99982,14,3,"BR",48756.5555555556,107795,64958.2006420192
2022-03-27,202213,112349,112349,112349,112349,16,4,"BR",59816.7777777778,129226.8,83553.5322740384
2022-04-03,202214,122182,122182,122182,122182,18,5,"BR",70877,150658.6,102148.863906058
2022-04-10,202215,130090,130090,130090,130090,18,5,"BR",70877,150658.6,102148.863906058
2022-04-17,202216,143225,143225,143225,143225,24,7,"BR",98888.3333333333,205321.4,142722.736884052
2022-04-24,202217,150461,150461,150461,150461,24,8,"BR",104057.666666667,214954,157934.858802115
2022-05-01,202218,155883,155883,155883,155883,24,7,"BR",98888.3333333333,205321.4,142722.736884052
2022-05-08,202219,135349,135349,135349,135349,25,8,"BR",107003.111111111,220853.6,159626.463659093
2022-05-15,202220,104715,104715,104715,104715,19,5,"BR",73822.4444444444,156558.2,103840.468763036
2022-05-22,202221,84740,84740,84740,84740,18,5,"BR",70877,150658.6,102148.863906058
2022-05-29,202222,76457,76457,76457,76457,14,4,"BR",53925.8888888889,117427.6,80170.3225600819
2022-06-05,202223,62542,62542,62542,62542,13,4,"BR",50980.4444444444,111528,78478.7177031036
2022-06-12,202224,49524,49524,49524,49524,11,4,"BR",45089.5555555555,99728.8,75095.5079891471
2022-06-19,202225,47521,47521,47521,47521,10,3,"BR",36974.7777777778,84196.6,58191.7812141062
2022-06-26,202226,40023,40023,40023,40023,9,3,"BR",34029.3333333333,78297,56500.1763571279
2022-07-03,202227,34377,34377,34377,34377,7,3,"BR",28138.4444444444,66497.8,53116.9666431714
2022-07-10,202228,30708,30708,30708,30708,6,2,"BR",20023.6666666667,50965.6,36213.2398681305
2022-07-17,202229,26983,26983,26983,26983,5,2,"BR",17078.2222222222,45066,34521.6350111522
2022-07-24,202230,24060,24060,24060,24060,5,2,"BR",17078.2222222222,45066,34521.6350111522
2022-07-31,202231,23713,23713,23713,23713,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2022-08-07,202232,20534,20534,20534,20534,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2022-08-14,202233,19222,19222,19222,19222,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2022-08-21,202234,17247,17247,17247,17247,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2022-08-28,202235,15574,15574,15574,15574,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2022-09-04,202236,15217,15217,15217,15217,3,1,"BR",6018,23634.2,15926.303379133
2022-09-11,202237,14480,14480,14480,14480,3,1,"BR",6018,23634.2,15926.303379133
2022-09-18,202238,14011,14011,14011,14011,3,1,"BR",6018,23634.2,15926.303379133
2022-09-25,202239,13770,13770,13770,13770,3,1,"BR",6018,23634.2,15926.303379133
2022-10-02,202240,14064,14064,14064,14064,3,1,"BR",6018,23634.2,15926.303379133
2022-10-09,202241,13881,13881,13881,13881,3,1,"BR",6018,23634.2,15926.303379133
2022-10-16,202242,14848,14848,14848,14848,3,1,"BR",6018,23634.2,15926.303379133
2022-10-23,202243,13859,13859,13859,13859,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2022-10-30,202244,13230,13230,13230,13230,3,1,"BR",6018,23634.2,15926.303379133
2022-11-06,202245,15357,15357,15357,15357,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2022-11-13,202246,16713,16713,16713,16713,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2022-11-20,202247,16708,16708,16708,16708,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2022-11-27,202248,16309,16309,16309,16309,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2022-12-04,202249,15343,15343,15343,15343,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2022-12-11,202250,11888,11888,11888,11888,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2022-12-18,202251,9555,9555,9555,9555,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2022-12-25,202252,14603,14603,14603,14603,5,2,"BR",17078.2222222222,45066,34521.6350111522
2023-01-01,202301,29111,29111,29111,29111,4,2,"BR",14132.7777777778,39166.4,32830.030154174
2023-01-08,202302,31373,31373,31373,31373,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2023-01-15,202303,37806,37806,37806,37806,5,2,"BR",17078.2222222222,45066,34521.6350111522
2023-01-22,202304,43451,43451,43451,43451,5,2,"BR",17078.2222222222,45066,34521.6350111522
2023-01-29,202305,53747,53747,53747,53747,6,2,"BR",20023.6666666667,50965.6,36213.2398681305
2023-02-05,202306,66173,66173,66173,66173,7,2,"BR",22969.1111111111,56865.2,37904.8447251087
2023-02-12,202307,67725,67725,67725,67725,9,3,"BR",34029.3333333333,78297,56500.1763571279
2023-02-19,202308,78297,78297,78297,78297,9,3,"BR",34029.3333333333,78297,56500.1763571279
2023-02-26,202309,100225,100225,100225,100225,12,3,"BR",42865.6666666667,95995.8,61574.9909280627
2023-03-05,202310,117484,117484,117484,117484,14,4,"BR",53925.8888888889,117427.6,80170.3225600819
2023-03-12,202311,134500,134500,134500,134500,17,5,"BR",67931.5555555556,144759,100457.259049079
2023-03-19,202312,163239,163239,163239,163239,20,6,"BR",81937.2222222222,172090.4,120744.195538077
2023-03-26,202313,174426,174426,174426,174426,26,8,"BR",109948.555555556,226753.2,161318.068516072
2023-04-02,202314,164689,164689,164689,164689,23,7,"BR",95942.8888888889,199421.8,141031.132027074
2023-04-09,202315,190538,190538,190538,190538,24,7,"BR",98888.3333333333,205321.4,142722.736884052
2023-04-16,202316,168687,168687,168687,168687,22,6,"BR",87828.1111111111,183889.6,124127.405252033
2023-04-23,202317,150729,150729,150729,150729,23,6,"BR",90773.5555555555,189789.2,125819.010109012
2023-04-30,202318,161369,161369,161369,161369,21,6,"BR",84882.6666666667,177990,122435.800395055
2023-05-07,202319,147394,147394,147394,147394,19,6,"BR",78991.7777777778,166190.8,119052.590681099
2023-05-14,202320,124367,124367,124367,124367,18,5,"BR",70877,150658.6,102148.863906058
2023-05-21,202321,92300,92300,92300,92300,15,5,"BR",62040.6666666667,132959.8,97074.0493351228
2023-05-28,202322,73556,73556,73556,73556,12,4,"BR",48035,105628.4,76787.1128461254
2023-06-04,202323,56740,56740,56740,56740,9,3,"BR",34029.3333333333,78297,56500.1763571279
2023-06-11,202324,48636,48636,48636,48636,8,2,"BR",25914.5555555556,62764.8,39596.449582087
2023-06-18,202325,39796,39796,39796,39796,7,2,"BR",22969.1111111111,56865.2,37904.8447251087
2023-06-25,202326,33962,33962,33962,33962,7,2,"BR",22969.1111111111,56865.2,37904.8447251087
2023-07-02,202327,28286,28286,28286,28286,7,2,"BR",22969.1111111111,56865.2,37904.8447251087
2023-07-09,202328,24572,24572,24572,24572,5,1,"BR",11908.8888888889,35433.4,19309.5130930896
2023-07-16,202329,20772,20772,20772,20772,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2023-07-23,202330,18616,18616,18616,18616,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2023-07-30,202331,19416,19416,19416,19416,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2023-08-06,202332,17977,17977,17977,17977,3,1,"BR",6018,23634.2,15926.303379133
2023-08-13,202333,18045,18045,18045,18045,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2023-08-20,202334,17387,17387,17387,17387,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2023-08-27,202335,16166,16166,16166,16166,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2023-09-03,202336,14990,14990,14990,14990,3,1,"BR",6018,23634.2,15926.303379133
2023-09-10,202337,17882,17882,17882,17882,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2023-09-17,202338,18990,18990,18990,18990,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2023-09-24,202339,17808,17808,17808,17808,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2023-10-01,202340,19298,19298,19298,19298,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2023-10-08,202341,17291,17291,17291,17291,3,1,"BR",6018,23634.2,15926.303379133
2023-10-15,202342,20939,20939,20939,20939,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2023-10-22,202343,19542,19542,19542,19542,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2023-10-29,202344,18600,18600,18600,18600,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2023-11-05,202345,23849,23849,23849,23849,5,1,"BR",11908.8888888889,35433.4,19309.5130930896
2023-11-12,202346,21263,21263,21263,21263,4,1,"BR",8963.44444444444,29533.8,17617.9082361113
2023-11-19,202347,26371,26371,26371,26371,5,1,"BR",11908.8888888889,35433.4,19309.5130930896
2023-11-26,202348,28064,28064,28064,28064,5,1,"BR",11908.8888888889,35433.4,19309.5130930896
2023-12-03,202349,29350,29350,29350,29350,6,1,"BR",14854.3333333333,41333,21001.1179500678
2023-12-10,202350,31122,31122,31122,31122,6,2,"BR",20023.6666666667,50965.6,36213.2398681305
2023-12-17,202351,23958,23958,23958,23958,7,2,"BR",22969.1111111111,56865.2,37904.8447251087
2023-12-24,202352,28860,28860,28860,28860,9,2,"BR",28860,68664.4,41288.0544390653
2023-12-31,202401,81289,81289,81289,81289,11,3,"BR",39920.2222222222,90096.2,59883.3860710844
2024-01-07,202402,100854,100854,100854,100854,15,4,"BR",56871.3333333333,123327.2,81861.9274170601
2024-01-14,202403,141026,141026,141026,NA,18,4,"BR",65707.6666666667,141026,86936.7419879949
2024-01-21,202404,191270,191270,191270,NA,26,5,"BR",94440.5555555556,197855.4,115681.702761884
2024-01-28,202405,254121,254948,254178,NA,43,8,"BR",160021.111111111,327046.4,190075.351084702
2024-02-04,202406,293982,297394,294440,NA,65,14,"BR",255836.888888889,514633.2,318563.3894466
2024-02-11,202407,353259,360939,354701,NA,73,18,"BR",300077.777777778,600360.4,392944.715974676
2024-02-18,202408,425688,440191,429024,NA,98,19,"BR",378883.222222222,757483,450446.959317195
2024-02-25,202409,446349,470243,452347,NA,100,21,"BR",395112.777777778,788547.4,484254.412867277
2024-03-03,202410,431806,468101.5,441179,NA,92,20,"BR",366379.888888889,731718,455509.452093388
2024-03-10,202411,419439,474507.5,433615,NA,84,18,"BR",332477.666666667,665256,411552.369401437
2024-03-17,202412,362585,453590,384639,NA,85,19,"BR",340592.444444444,680788.2,428456.096176478
2024-03-24,202413,214904,392158,252365,NA,78,15,"BR",299297,600960.6,355766.37450538
2024-03-31,202414,80787,472555,156893,NA,80,17,"BR",315526.555555556,632025,389573.828055461
2024-04-07,NA,NA,NA,NA,NA,76,17,"BR",303744.777777778,608426.6,382807.408627548
