"ew_start","ew","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max","dengue","sintomas.dengue","uf","lwr","upr","prediction"
2019-03-24,201913,307,307,307,307,20,0,"AC",142.281837160752,1122.54838709677,516.850465041913
2019-03-31,201914,287,287,287,287,16,0,"AC",115.718162839249,963.838709677419,438.278086181678
2019-04-07,201915,217,217,217,217,10,0,"AC",75.8726513569938,725.774193548387,320.419517891325
2019-04-14,201916,184,184,184,184,25,0,"AC",175.486430062631,1320.93548387097,615.065938617208
2019-04-21,201917,160,160,160,160,10,0,"AC",75.8726513569938,725.774193548387,320.419517891325
2019-04-28,201918,196,196,196,196,0,0,"AC",9.463465553236,329,123.988570740737
2019-05-05,201919,152,152,152,152,12,0,"AC",89.1544885177454,805.129032258065,359.705707321443
2019-05-12,201920,155,155,155,155,0,0,"AC",9.463465553236,329,123.988570740737
2019-05-19,201921,137,137,137,137,11,0,"AC",82.5135699373696,765.451612903226,340.062612606384
2019-05-26,201922,112,112,112,112,0,0,"AC",9.463465553236,329,123.988570740737
2019-06-02,201923,93,93,93,93,0,0,"AC",9.463465553236,329,123.988570740737
2019-06-09,201924,106,106,106,106,0,0,"AC",9.463465553236,329,123.988570740737
2019-06-16,201925,87,87,87,87,0,0,"AC",9.463465553236,329,123.988570740737
2019-06-23,201926,93,93,93,93,9,0,"AC",69.231732776618,686.096774193548,300.776423176266
2019-06-30,201927,74,74,74,74,0,0,"AC",9.463465553236,329,123.988570740737
2019-07-07,201928,86,86,86,86,0,0,"AC",9.463465553236,329,123.988570740737
2019-07-14,201929,84,84,84,84,0,0,"AC",9.463465553236,329,123.988570740737
2019-07-21,201930,68,68,68,68,0,0,"AC",9.463465553236,329,123.988570740737
2019-07-28,201931,102,102,102,102,17,0,"AC",122.359081419624,1003.51612903226,457.921180896737
2019-08-04,201932,67,67,67,67,0,0,"AC",9.463465553236,329,123.988570740737
2019-08-11,201933,52,52,52,52,10,0,"AC",75.8726513569938,725.774193548387,320.419517891325
2019-08-18,201934,84,84,84,84,0,0,"AC",9.463465553236,329,123.988570740737
2019-08-25,201935,91,91,91,91,0,0,"AC",9.463465553236,329,123.988570740737
2019-09-01,201936,73,73,73,73,0,0,"AC",9.463465553236,329,123.988570740737
2019-09-08,201937,119,119,119,119,0,0,"AC",9.463465553236,329,123.988570740737
2019-09-15,201938,103,103,103,103,0,0,"AC",9.463465553236,329,123.988570740737
2019-09-22,201939,79,79,79,79,0,0,"AC",9.463465553236,329,123.988570740737
2019-09-29,201940,203,203,203,203,0,0,"AC",9.463465553236,329,123.988570740737
2019-10-06,201941,285,285,285,285,0,0,"AC",9.463465553236,329,123.988570740737
2019-10-13,201942,278,278,278,278,0,0,"AC",9.463465553236,329,123.988570740737
2019-10-20,201943,352,352,352,352,0,0,"AC",9.463465553236,329,123.988570740737
2019-10-27,201944,420,420,420,420,12,0,"AC",89.1544885177454,805.129032258065,359.705707321443
2019-11-03,201945,630,630,630,630,9,0,"AC",69.231732776618,686.096774193548,300.776423176266
2019-11-10,201946,809,809,809,809,17,0,"AC",122.359081419624,1003.51612903226,457.921180896737
2019-11-17,201947,919,919,919,919,23,0,"AC",162.204592901879,1241.58064516129,575.77974918709
2019-11-24,201948,866,866,866,866,20,0,"AC",142.281837160752,1122.54838709677,516.850465041913
2019-12-01,201949,1015,1015,1015,1015,20,0,"AC",142.281837160752,1122.54838709677,516.850465041913
2019-12-08,201950,947,947,947,947,36,0,"AC",248.536534446764,1757.38709677419,831.139980482855
2019-12-15,201951,787,787,787,787,14,0,"AC",102.436325678497,884.483870967742,398.99189675156
2019-12-22,201952,491,491,491,491,26,16,"AC",281.200417536535,1135.32258064516,974.481379115942
2019-12-29,202001,642,642,642,642,21,0,"AC",148.922755741127,1162.22580645161,536.493559756972
2020-01-05,202002,975,975,975,975,20,0,"AC",142.281837160752,1122.54838709677,516.850465041913
2020-01-12,202003,939,939,939,939,19,0,"AC",135.640918580376,1082.87096774194,497.207370326855
2020-01-19,202004,753,753,753,753,24,0,"AC",168.845511482255,1281.25806451613,595.422843902149
2020-01-26,202005,718,718,718,718,12,0,"AC",89.1544885177454,805.129032258065,359.705707321443
2020-02-02,202006,542,542,542,542,0,0,"AC",9.463465553236,329,123.988570740737
2020-02-09,202007,546,546,546,546,15,0,"AC",109.077244258873,924.161290322581,418.634991466619
2020-02-16,202008,386,386,386,386,17,0,"AC",122.359081419624,1003.51612903226,457.921180896737
2020-02-23,202009,331,331,331,331,10,0,"AC",75.8726513569938,725.774193548387,320.419517891325
2020-03-01,202010,304,304,304,304,16,0,"AC",115.718162839249,963.838709677419,438.278086181678
2020-03-08,202011,267,267,267,267,19,0,"AC",135.640918580376,1082.87096774194,497.207370326855
2020-03-15,202012,129,129,129,129,18,0,"AC",129,1043.1935483871,477.564275611796
2020-03-22,202013,84,84,84,84,14,0,"AC",102.436325678497,884.483870967742,398.99189675156
2020-03-29,202014,85,85,85,85,10,0,"AC",75.8726513569938,725.774193548387,320.419517891325
2020-04-05,202015,92,92,92,92,0,0,"AC",9.463465553236,329,123.988570740737
2020-04-12,202016,105,105,105,105,0,0,"AC",9.463465553236,329,123.988570740737
2020-04-19,202017,92,92,92,92,10,0,"AC",75.8726513569938,725.774193548387,320.419517891325
2020-04-26,202018,183,183,183,183,14,0,"AC",102.436325678497,884.483870967742,398.99189675156
2020-05-03,202019,224,224,224,224,10,0,"AC",75.8726513569938,725.774193548387,320.419517891325
2020-05-10,202020,441,441,441,441,16,7,"AC",159.062630480167,865.274193548387,586.928487462036
2020-05-17,202021,312,312,312,312,8,0,"AC",62.5908141962423,646.41935483871,281.133328461207
2020-05-24,202022,302,302,302,302,0,0,"AC",9.463465553236,329,123.988570740737
2020-05-31,202023,257,257,257,257,14,0,"AC",102.436325678497,884.483870967742,398.99189675156
2020-06-07,202024,283,283,283,283,10,0,"AC",75.8726513569938,725.774193548387,320.419517891325
2020-06-14,202025,224,224,224,224,16,0,"AC",115.718162839249,963.838709677419,438.278086181678
2020-06-21,202026,123,123,123,123,8,0,"AC",62.5908141962423,646.41935483871,281.133328461207
2020-06-28,202027,129,129,129,129,9,0,"AC",69.231732776618,686.096774193548,300.776423176266
2020-07-05,202028,110,110,110,110,14,0,"AC",102.436325678497,884.483870967742,398.99189675156
2020-07-12,202029,106,106,106,106,0,0,"AC",9.463465553236,329,123.988570740737
2020-07-19,202030,84,84,84,84,0,0,"AC",9.463465553236,329,123.988570740737
2020-07-26,202031,92,92,92,92,0,0,"AC",9.463465553236,329,123.988570740737
2020-08-02,202032,74,74,74,74,0,0,"AC",9.463465553236,329,123.988570740737
2020-08-09,202033,72,72,72,72,0,0,"AC",9.463465553236,329,123.988570740737
2020-08-16,202034,73,73,73,73,9,0,"AC",69.231732776618,686.096774193548,300.776423176266
2020-08-23,202035,50,50,50,50,0,0,"AC",9.463465553236,329,123.988570740737
2020-08-30,202036,78,78,78,78,0,0,"AC",9.463465553236,329,123.988570740737
2020-09-06,202037,59,59,59,59,0,8,"AC",59.0000000000001,216.354838709677,293.874743632575
2020-09-13,202038,64,64,64,64,0,0,"AC",9.463465553236,329,123.988570740737
2020-09-20,202039,70,70,70,70,0,0,"AC",9.463465553236,329,123.988570740737
2020-09-27,202040,75,75,75,75,0,0,"AC",9.463465553236,329,123.988570740737
2020-10-04,202041,64,64,64,64,7,0,"AC",55.9498956158665,606.741935483871,261.490233746148
2020-10-11,202042,79,79,79,79,0,0,"AC",9.463465553236,329,123.988570740737
2020-10-18,202043,115,115,115,115,0,0,"AC",9.463465553236,329,123.988570740737
2020-10-25,202044,114,114,114,114,7,0,"AC",55.9498956158665,606.741935483871,261.490233746148
2020-11-01,202045,156,156,156,156,9,9,"AC",124.960334029228,559.370967741936,491.898367679584
2020-11-08,202046,236,236,236,236,0,0,"AC",9.463465553236,329,123.988570740737
2020-11-15,202047,348,348,348,348,7,0,"AC",55.9498956158665,606.741935483871,261.490233746148
2020-11-22,202048,386,386,386,386,0,0,"AC",9.463465553236,329,123.988570740737
2020-11-29,202049,514,514,514,514,23,0,"AC",162.204592901879,1241.58064516129,575.77974918709
2020-12-06,202050,469,469,469,469,14,9,"AC",158.164926931107,757.758064516129,590.113841254878
2020-12-13,202051,575,575,575,575,19,0,"AC",135.640918580376,1082.87096774194,497.207370326855
2020-12-20,202052,641,641,641,641,27,0,"AC",188.768267223382,1400.29032258065,654.352128047325
2020-12-27,202053,649,649,649,649,32,8,"AC",271.509394572025,1486.03225806452,922.453774514457
2021-01-03,202101,1813,1813,1813,1813,44,11,"AC",369.776617954071,1919.91935483871,1221.8782259296
2021-01-10,202102,1816,1816,1816,1816,50,22,"AC",477.734864300626,2003.09677419355,1573.33028194623
2021-01-17,202103,2209,2209,2209,2209,56,22,"AC",517.580375782881,2241.16129032258,1691.18885023659
2021-01-24,202104,1998,1998,1998,1998,65,15,"AC",534.004175365345,2696.82258064516,1719.32630139176
2021-01-31,202105,1996,1996,1996,1996,63,18,"AC",539.29853862213,2575.22580645161,1743.74742679608
2021-02-07,202106,1767,1767,1767,1767,55,14,"AC",461.402922755741,2314.12903225807,1501.65958262969
2021-02-14,202107,2060,2060,2060,2060,65,21,"AC",571.156576200418,2612.33870967742,1846.74093106064
2021-02-21,202108,2066,2066,2066,2066,60,18,"AC",519.375782881002,2456.1935483871,1684.8181426509
2021-02-28,202109,2160,2160,2160,2160,57,22,"AC",524.221294363257,2280.83870967742,1710.83194495165
2021-03-07,202110,1686,1686,1686,1686,46,15,"AC",407.826722338205,1942.95161290323,1346.10750180564
2021-03-14,202111,1200,1200,1200,1200,37,16,"AC",354.250521920668,1571.77419354839,1190.55542098159
2021-03-21,202112,753,753,753,753,32,10,"AC",283.893528183716,1457.87096774194,964.925317737417
2021-03-28,202113,683,683,683,683,30,7,"AC",252.035490605428,1420.75806451613,861.93181347286
2021-04-04,202114,566,566,566,566,20,0,"AC",142.281837160752,1122.54838709677,516.850465041913
2021-04-11,202115,539,539,539,539,13,0,"AC",95.7954070981212,844.806451612903,379.348802036502
2021-04-18,202116,432,432,432,432,17,0,"AC",122.359081419624,1003.51612903226,457.921180896737
2021-04-25,202117,368,368,368,368,9,0,"AC",69.231732776618,686.096774193548,300.776423176266
2021-05-02,202118,269,269,269,269,0,0,"AC",9.463465553236,329,123.988570740737
2021-05-09,202119,279,279,279,279,19,0,"AC",135.640918580376,1082.87096774194,497.207370326855
2021-05-16,202120,217,217,217,217,10,0,"AC",75.8726513569938,725.774193548387,320.419517891325
2021-05-23,202121,181,181,181,181,0,0,"AC",9.463465553236,329,123.988570740737
2021-05-30,202122,163,163,163,163,0,0,"AC",9.463465553236,329,123.988570740737
2021-06-06,202123,146,146,146,146,8,0,"AC",62.5908141962423,646.41935483871,281.133328461207
2021-06-13,202124,143,143,143,143,7,7,"AC",99.2943632567851,508.177419354839,410.140635026507
2021-06-20,202125,96,96,96,96,0,0,"AC",9.463465553236,329,123.988570740737
2021-06-27,202126,116,116,116,116,8,0,"AC",62.5908141962423,646.41935483871,281.133328461207
