"ew_start","ew","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max","mintemp_mean","meantemp_mean","maxtemp_mean","minumid_mean","meanumid_mean","maxumid_mean","pop","inc_level","receptive","transmission","dengue","sintomas.dengue","uf","lwr","upr","prediction"
2019-12-01,201949,539,539,539,539,24.9270298047276,27.1290546896197,29.0232956491949,59.798140136348,67.9495858699897,76.9589051676944,14930634,0.34566341924931,0.423595876772547,0.00733967492606141,4,1,"BA",312.042553191489,1578.3,766.350020765293
2019-12-08,201950,478,478,478,478,24.9833847207948,27.0684779092155,28.9063035286057,59.0378287499144,68.1176993506338,77.863829281432,14930634,0.370008601108299,0.417076126840963,0.0018502898135471,3,1,"BA",140.999999999999,1232.1,438.977864198751
2019-12-15,201951,398,398,398,398,24.2408359027064,26.751847719767,29.0931825967797,59.3965486942446,70.4248523819801,81.5699675460774,14930634,0.313800338284362,0.349267017060361,0.0424937748792181,3,1,"BA",140.999999999999,1232.1,438.977864198751
2019-12-22,201952,489,489,489,489,25.0477903391572,27.1987904922919,29.2843439534087,58.8810118864337,68.6080201077424,78.5363618996231,14930634,0.317909540880849,0.377596758449775,0.0423378538379549,3,1,"BA",140.999999999999,1232.1,438.977864198751
2019-12-29,202001,361,361,361,361,24.0986011191047,26.6581175366107,29.609792166267,63.6734601164668,76.9893315816547,88.478219022582,14930634,0.307673270940805,0.419046438349503,0.000994599425583669,2,1,"BA",0,885.9,111.60570763221
2020-01-05,202002,762,762,762,762,24.1812264474135,27.51513045889,30.7572798903734,58.7919977667009,74.252746938335,88.9462354885235,14930634,0.605964354896115,0.463557207282691,0.270421202475394,4,1,"BA",312.042553191489,1578.3,766.350020765293
2020-01-12,202003,824,824,824,824,24.7648167180541,28.7194782764645,32.1476533059267,53.9147733776978,66.8246626440562,82.4372170267215,14930634,0.599016290935804,0.403383540176526,0.246353905668038,5,1,"BA",483.085106382978,1924.5,1093.72217733183
2020-01-19,202004,1020,1020,1020,1020,23.996574169236,27.0127541113395,30.0630352860569,63.6395919602604,77.2047448394998,89.0158189028777,14930634,0.616690691098583,0.497122895116175,0.241402207032869,5,1,"BA",483.085106382978,1924.5,1093.72217733183
2020-01-26,202005,1277,1277,1277,1277,24.3896882494005,27.6077855186708,30.8203151764303,62.0643229251456,75.746709772011,88.3134288120932,14930634,0.669739476568778,0.483265546526691,0.301890395277253,5,1,"BA",483.085106382978,1924.5,1093.72217733183
2020-02-02,202006,1529,1529,1529,1529,24.5344295991778,26.5393152946215,28.6822541966427,72.0834458951696,81.7251624518671,89.6317226399452,14930634,0.742879505317725,0.520745602631476,0.277192314807261,6,2,"BA",706.127659574467,2192,1139.71566430974
2020-02-09,202007,1838,1838,1838,1838,24.8639945186708,26.6822794861254,28.204179513532,71.8650595861596,80.1699752747516,87.6824418156903,14930634,0.786762772431499,0.572122523397198,0.337960263442262,8,2,"BA",1048.21276595745,2884.4,1794.45997744282
2020-02-16,202008,1987,1987,1987,1987,23.7706406303529,25.8968417863994,27.8751284686536,71.8694329660843,81.6392044689962,89.8820177500856,14930634,0.76959759377934,0.525491683742298,0.24651270669417,8,2,"BA",1048.21276595745,2884.4,1794.45997744282
2020-02-23,202009,2664,2664,2664,2664,25.0445357999315,27.3384481228916,29.9104991394148,67.7656432351119,78.0028182519793,86.5401112476019,14930634,0.83979394311052,0.588648479361292,0.296001763890267,8,2,"BA",1048.21276595745,2884.4,1794.45997744282
2020-03-01,202010,3439,3439,3439,3439,24.4189791024323,27.2000624566632,30.2997601918465,68.0758712302158,80.6319875265502,90.6047511332648,14930634,0.998224656769431,0.607980947091731,0.403635974199086,12,3,"BA",1784.3829787234,4190.5,2822.56993412035
2020-03-08,202011,3467,3467,3467,3467,24.22147995889,26.2723061103118,28.6676944158958,73.5324038478931,83.7486901880781,92.2453446420007,14930634,0.978892189038992,0.621986246531795,0.156581093609287,16,4,"BA",2520.55319148936,5496.6,3850.67989079788
2020-03-15,202012,2483,2483,2483,2483,24.5495032545392,27.1374735799932,30.1430284343953,65.4575552838301,80.4410738831792,91.6853873997944,14930634,0.900378845265379,0.580752431544434,0.0534119314692196,18,5,"BA",2914.63829787234,6110.3,4224.04553434232
2020-03-22,202013,2358,2358,2358,2358,24.2059266872216,26.869426837273,29.9635149023638,63.9125364809181,77.9546989776636,91.94542041247,14930634,0.92718319932027,0.655933230966615,0.0501272082618863,14,4,"BA",2178.46808510638,4804.2,3195.93557766479
2020-03-29,202014,3248,3248,3248,3248,24.7435765673176,27.8418490465913,30.7380952380952,62.5477951370332,76.1153844924631,91.0651523545735,14930634,1.0264548042635,0.682528953559507,0.14926110974256,15,4,"BA",2349.51063829787,5150.4,3523.30773423133
2020-04-05,202015,4439,4439,4439,4439,25.4691332648167,28.3030116168047,31.0943754313319,63.1566481093858,76.7216672115252,89.902467350805,14930634,1.13396256314367,0.706504894567773,0.375079115863399,15,5,"BA",2401.51063829787,5071.7,3241.9290646427
2020-04-12,202016,5756,5756,5756,5756,24.591915039397,27.2562028522096,29.9036656389174,66.3420765235355,79.1674958502912,92.3265285573827,14930634,1.19522111385223,0.765898822514838,0.452043295683224,17,5,"BA",2743.59574468085,5764.1,3896.67337777578
2020-04-19,202017,5734,5734,5734,5734,23.7639602603632,26.0528858872902,28.464542651593,66.0396751469681,78.9527991483385,91.4062211332648,14930634,1.26497240505661,0.6825663933628,0.373725656927897,20,6,"BA",3308.72340425532,6724,4597.41117788676
2020-04-26,202018,5703,5703,5703,5703,23.1659815005139,26.4644303911318,29.2670807453416,61.8161667273982,75.451341126294,89.9270265902706,14930634,1.31255772527811,0.604201067416159,0.156973843173706,23,7,"BA",3873.85106382979,7683.9,5298.14897799775
2020-05-03,202019,6366,6366,6366,6366,23.6163069544364,26.5714330034258,29.1404590613224,62.069572845495,75.693494152792,90.3751130589243,14930634,1.34979827380405,0.726589239278118,0.152551258037669,24,7,"BA",4044.89361702128,8030.1,5625.52113456429
2020-05-10,202020,6173,6173,6173,6173,23.4840698869476,25.9645864981158,28.2812607057211,65.9034329647139,76.8393007211374,89.1328877560808,14930634,1.3613618149102,0.637783231442148,0.169509546614029,25,8,"BA",4267.93617021276,8297.6,5671.5146215422
2020-05-17,202021,5558,5558,5558,5558,23.5762247344981,25.9444307428914,28.1520212401507,66.9708679910928,79.015680032888,91.5990203816375,14930634,1.32373809444395,0.695897508438021,0.0725835888817581,27,9,"BA",4662.02127659574,8911.3,6044.88026508664
2020-05-24,202022,5554,5554,5554,5554,NA,26.8953744316502,29.2272167487685,61.420113273399,73.6233189657225,NA,14930634,1.32911361968956,0.636728755121852,0.0679631554828817,28,10,"BA",4885.06382978723,9178.8,6090.87375206454
2020-05-31,202023,5123,5123,5123,5123,NA,26.7989768850575,28.6929392446634,63.93445622578,73.6294952816092,NA,14930634,1.27788210467151,0.621666769140547,0.057270240500169,25,9,"BA",4319.93617021276,8218.9,5390.13595195356
2020-06-07,202024,4347,4347,4347,4347,NA,26.7007064544335,29.0659551176792,61.1621472212644,73.0063043256705,NA,14930634,1.20705671306389,0.568326569387475,0.0282126666556825,23,8,"BA",3925.85106382979,7605.2,5016.77030840911
2020-06-14,202025,3934,3934,3934,3934,NA,26.0014971529146,28.4121510673235,60.9971240915435,73.2852578004926,NA,14930634,1.16892805757612,0.484875792950252,0.0280990077179576,19,7,"BA",3189.68085106383,6299.1,3988.66035173158
2020-06-21,202026,2879,2879,2879,2879,NA,25.548790102422,27.801724137931,60.9197843639162,73.1003929365764,NA,14930634,0.8665392909638,0.579566279636886,0.00931179479719347,16,6,"BA",2624.55319148936,5339.2,3287.9225516206
2020-06-28,202027,2924,2924,2924,2924,NA,25.7568922411741,28.6590722495895,55.8510501968391,70.7264638598112,NA,14930634,0.865544959443785,0.10337002434056,0.0272794176054413,15,5,"BA",2401.51063829787,5071.7,3241.9290646427
2020-07-05,202028,2404,2404,2404,2404,NA,25.3997404043514,27.7516420361248,59.5995857816092,71.7758894737274,NA,14930634,0.764619372492823,0.389124132304094,0.00632565234671214,14,5,"BA",2230.46808510638,4725.5,2914.55690807615
2020-07-12,202029,1948,1948,1948,1948,NA,25.4982636100164,27.9675697865353,57.8853778214286,70.4622347992611,NA,14930634,0.661744973455246,0.085789324150602,0.00589298485248517,11,4,"BA",1665.34042553191,3765.6,2213.81910796517
2020-07-19,202030,1463,1463,1463,1463,21.1479958890031,24.435940381569,27.3706748886605,56.5727993684139,70.6673774107571,87.8090326358342,14930634,0.618362421850271,0.0801369184992412,0.0106057117199444,10,3,"BA",1442.29787234042,3498.1,2167.82562098727
2020-07-26,202031,1052,1052,1052,1052,21.0632065775951,24.5381626491949,27.4302843439534,56.7023411666667,71.5956042877698,114.644155521411,14930634,0.539940902710494,0.368373975277942,0.000988705503061692,7,2,"BA",877.170212765957,2538.2,1467.08782087628
2020-08-02,202032,845,845,845,845,20.2778348749572,23.3889568759849,26.1825967797191,59.9339043329908,73.1303750606372,89.0286860787941,14930634,0.484605610183734,0.0423395282477623,0.00462043339887643,6,2,"BA",706.127659574467,2192,1139.71566430974
2020-08-09,202033,790,790,790,790,21.4823569715656,24.7360839612881,27.4787598492635,59.4325159414183,71.8103568917438,87.7772869170949,14930634,0.487059692173822,0.0435025063235761,0.0156814506336436,5,2,"BA",535.085106382978,1845.8,812.343507743196
2020-08-16,202034,618,618,618,618,21.4941760877013,25.2847912550531,28.2591640972936,57.871753431826,71.2263839662556,87.2445747332991,14930634,0.232471306978659,0.037827797533581,0.000874644706982972,5,2,"BA",535.085106382978,1845.8,812.343507743196
2020-08-23,202035,563,563,563,563,20.9816718054128,24.4169907225077,27.5448783830079,54.3477805652621,68.0788309035629,83.8936171361768,14930634,0.231697863600434,0.041678538232201,0.0107024256304186,5,1,"BA",483.085106382978,1924.5,1093.72217733183
2020-08-30,202036,490,490,490,490,22.1986981843097,25.4158566235012,28.2195957519699,53.4163168845495,67.2447028434396,83.8657757495718,14930634,0.352544305888149,0.401534388961648,0.00953442432518271,4,1,"BA",312.042553191489,1578.3,766.350020765293
2020-09-06,202037,427,427,427,427,21.6916752312436,25.4004901490236,28.4789311408016,53.1100581109969,67.1186795645769,84.5070886646112,14930634,0.320715114977703,0.344031807356607,0.00659255327000849,3,1,"BA",140.999999999999,1232.1,438.977864198751
2020-09-13,202038,413,413,413,413,21.5429085303186,25.668188831608,28.8433402346446,52.4886872446515,65.8430534213251,84.2401851614423,14930634,0.171721441969577,0.105966364187884,0.00266398600354144,3,1,"BA",140.999999999999,1232.1,438.977864198751
2020-09-20,202039,345,345,345,345,22.6654676258993,26.2810263509764,29.6145083932854,53.2311959272011,67.6510448475505,85.2221755188421,14930634,0.142501316420991,0.407380557315918,0,4,1,"BA",312.042553191489,1578.3,766.350020765293
2020-09-27,202040,350,350,350,350,22.9414182939363,26.6795973245118,30.4414182939363,50.0697462767215,65.1871854725933,81.6069560136177,14930634,0.162155471763624,0.386599524172919,0.00656469109081369,3,1,"BA",140.999999999999,1232.1,438.977864198751
2020-10-04,202041,327,327,327,327,23.1082562521412,27.2579301301816,31.6406303528606,48.1308211190476,65.7996400801644,83.2108247046934,14930634,0.162211531003975,0.388611294068289,0.00924066586857598,3,0,"BA",88.9999999999992,1310.8,720.356533787391
2020-10-11,202042,289,289,289,289,24.1433710174717,27.4229163494347,30.7273038711888,52.337726509421,65.9660755525865,79.9526877076053,14930634,0.15458285294516,0.408581778911733,0.0152477115171399,2,0,"BA",0,964.600000000001,392.984377220849
2020-10-18,202043,313,313,313,313,23.3785542994176,26.4292577321,30.018156903049,55.3978420438506,71.1501967612196,85.7343830147311,14930634,0.0669228111813604,0.393873227352569,0.00311808594330288,2,1,"BA",0,885.9,111.60570763221
2020-10-25,202044,289,289,289,289,24.7752655018842,27.223692940048,30.1723192874272,60.6761775279205,73.90275391778,85.5388727478589,14930634,0.129575408519156,0.402825760781491,0.00639751801564488,3,1,"BA",140.999999999999,1232.1,438.977864198751
2020-11-01,202045,244,244,244,244,NA,25.5026864843185,27.899671592775,71.5690484187192,83.5718842554187,NA,14930634,0.0733427662884242,0.361042002636995,0.00540064139272318,2,0,"BA",0,964.600000000001,392.984377220849
2020-11-08,202046,296,296,296,296,NA,27.2686862138026,29.8510697032436,56.9315654873706,68.8900587769496,NA,14930634,0.0740228445757896,0.395416899242189,0.0379742079271383,3,1,"BA",140.999999999999,1232.1,438.977864198751
2020-11-15,202047,329,329,329,329,NA,27.0863277362319,30.0509316770186,65.8561992501035,79.4510694173913,NA,14930634,0.0950675637752556,0.421375676344354,0.0360061066395439,3,1,"BA",140.999999999999,1232.1,438.977864198751
2020-11-22,202048,333,333,333,333,NA,26.3761795964389,29.2086404416839,60.0246834740925,73.1778355979296,NA,14930634,0.100616557876913,0.361223776565684,0.00554022019426637,4,1,"BA",312.042553191489,1578.3,766.350020765293
2020-11-29,202049,301,301,301,301,NA,NA,NA,52.7423727243243,NA,NA,14930634,0.0780228756528356,0.403798659855971,0.00197694217137732,3,1,"BA",140.999999999999,1232.1,438.977864198751
2020-12-06,202050,273,273,273,273,NA,NA,NA,50.9004435432432,NA,NA,14930634,0.10032320127866,0.330018805631429,0.0115599913573663,4,1,"BA",312.042553191489,1578.3,766.350020765293
2020-12-13,202051,253,253,253,253,NA,NA,NA,49.0585143621622,NA,NA,14930634,0.089873276647194,0.365562775164136,0.0105136191805385,3,1,"BA",140.999999999999,1232.1,438.977864198751
2020-12-20,202052,195,195,195,195,NA,NA,NA,47.2165851810811,NA,NA,14930634,0.0574321224403465,0.34388921461741,0,3,1,"BA",140.999999999999,1232.1,438.977864198751
2020-12-27,202053,170,170,170,170,NA,27.7379758270677,31.7932330827068,52.3715918408521,67.8513271629073,NA,14930634,0.0655603104328992,0.335644688631441,0.0105136191805385,3,1,"BA",140.999999999999,1232.1,438.977864198751
2021-01-03,202101,333,333,333,333,NA,27.9693708786251,31.9240959541711,50.4187966931615,66.4089318102399,NA,14930634,0.0914230433885125,0.380509896632655,0.0446682974078663,3,1,"BA",140.999999999999,1232.1,438.977864198751
2021-01-10,202102,412,412,412,412,23.815635066651,26.7957406708074,30.3247066942719,59.3845215891995,76.5986092941684,92.1455321292168,14930634,0.106486234944879,0.40344582822136,0.0566513116589691,3,0,"BA",88.9999999999992,1310.8,720.356533787391
2021-01-17,202103,531,531,531,531,23.0350595270237,26.6736540734989,30.3221187025535,52.2705949422015,68.815628571256,86.1341639778584,14930634,0.10614599487202,0.304340592636589,0.0222405157075044,2,1,"BA",0,885.9,111.60570763221
2021-01-24,202104,741,741,741,741,24.0314624047312,26.9289652594893,30.1667529330573,55.1825058810387,68.857330926156,82.3476272397966,14930634,0.154436509527995,0.371326964414237,0.0459358256320529,3,1,"BA",140.999999999999,1232.1,438.977864198751
2021-01-31,202105,974,974,974,974,24.0705168754388,27.2182853923396,30.8726708074534,57.5574357225673,73.0207339313319,88.5476812201912,14930634,0.169712150200722,0.421677873826389,0.0377097851303568,3,1,"BA",140.999999999999,1232.1,438.977864198751
2021-02-07,202106,1321,1321,1321,1321,24.1040900169259,26.8086965414079,29.7180814354727,59.6692232532781,72.9547803278123,86.1432669015828,14930634,0.134519069987249,0.375402209979831,0.0216488462579687,4,1,"BA",312.042553191489,1578.3,766.350020765293
2021-02-14,202107,1776,1776,1776,1776,24.239239040564,26.8111368048654,29.7603519668737,61.034378847481,76.2611367981367,88.3144374795924,14930634,0.148348757326715,0.402538967869683,0.060182574966341,4,1,"BA",312.042553191489,1578.3,766.350020765293
2021-02-21,202108,1673,1673,1673,1673,23.7499447617014,26.6207009529848,29.7836438923395,60.1970235013803,74.9545837385266,89.1118234317838,14930634,0.162001426061345,0.435378966492649,0.0608002982324796,5,1,"BA",483.085106382978,1924.5,1093.72217733183
2021-02-28,202109,1620,1620,1620,1620,23.0698317092862,26.0146922698413,28.9613526570048,58.847052673568,73.4724102270531,88.8812225677442,14930634,0.143046772159843,0.351872063838682,0.0458730687524723,6,2,"BA",706.127659574467,2192,1139.71566430974
2021-03-07,202110,1814,1814,1814,1814,22.743521329019,26.8554375814355,30.984126984127,51.5943369537612,70.0973188509317,89.5433793473772,14930634,0.151819206069883,0.361539101420609,0.0269683122632301,5,2,"BA",535.085106382978,1845.8,812.343507743196
2021-03-14,202111,1914,1914,1914,1914,23.1101708665319,26.3506323842305,29.5223429951691,54.7626081023119,70.3265798551587,86.3782949486808,14930634,0.1802193396476,0.303143523577097,0.0363636266216157,8,2,"BA",1048.21276595745,2884.4,1794.45997744282
2021-03-21,202112,1407,1407,1407,1407,22.104638149848,26.9554212180814,31.1687370600414,49.3353256897861,66.6852445914424,88.0976527819432,14930634,0.17276151836553,0.2947983990499,0.0297042978884889,8,2,"BA",1048.21276595745,2884.4,1794.45997744282
2021-03-28,202113,1709,1709,1709,1709,23.2250218428936,27.6800352494824,32.148033126294,50.2938899727398,68.965592542443,89.2976171038723,14930634,0.182304649621711,0.397440122100642,0.0189597441073165,7,1,"BA",825.170212765957,2616.9,1748.46649046492
2021-04-04,202114,1781,1781,1781,1781,23.1136480847573,26.4012765020704,30.086093857833,56.5909731828848,73.6447688699103,89.5570303901251,14930634,0.242408326397928,0.35045115967614,0.0399329994962036,6,1,"BA",654.127659574467,2270.7,1421.09433389838
2021-04-11,202115,1556,1556,1556,1556,NA,26.3595553938418,29.9455782312925,53.1776634017186,70.5445627175081,NA,14930634,0.199787698231703,0.340447833628498,0.0168813996780043,7,2,"BA",877.170212765957,2538.2,1467.08782087628
2021-04-18,202116,1349,1349,1349,1349,23.0444805616329,25.4282672011732,28.3712905452036,70.1039771853002,83.4365743623189,94.6683544443546,14930634,0.19314076013115,0.391850071470508,0.00929498372272738,6,2,"BA",706.127659574467,2192,1139.71566430974
2021-04-25,202117,1466,1466,1466,1466,NA,26.3014107160759,29.5438596491228,59.2027581629073,75.3161258216971,NA,14930634,0.20412508939674,0.415094295392949,0.0123380561066596,6,1,"BA",654.127659574467,2270.7,1421.09433389838
2021-05-02,202118,1412,1412,1412,1412,NA,25.5853992674543,29.0057286072324,58.7146386251343,75.6242458610812,NA,14930634,0.219847529582468,0.384501890542625,0.0370177180687706,6,2,"BA",706.127659574467,2192,1139.71566430974
2021-05-09,202119,1473,1473,1473,1473,NA,24.9150018897243,28.1654135338346,56.2832937411386,72.1212045223774,NA,14930634,0.205023175841026,0.325764733098407,0.0184600332444021,7,2,"BA",877.170212765957,2538.2,1467.08782087628
2021-05-16,202120,1209,1209,1209,1209,NA,24.980312273541,29.2173290368779,53.9435033472968,71.6190768148944,NA,14930634,0.18589157031108,0.0462050037526873,0.01372533812027,6,2,"BA",706.127659574467,2192,1139.71566430974
2021-05-23,202121,967,967,967,967,NA,25.2197911092016,29.812030075188,50.843219952381,70.9476123029001,NA,14930634,0.215078877427442,0.0458299359558342,0.0121553445084783,7,1,"BA",825.170212765957,2616.9,1748.46649046492
2021-05-30,202122,841,841,841,841,21.4946347240173,25.2161213795721,28.9175293305728,57.9354114482402,74.4063807115252,91.2997265304155,14930634,0.1596851814866,0.315033038784555,0.00352744565301112,5,1,"BA",483.085106382978,1924.5,1093.72217733183
2021-06-06,202123,803,803,803,803,21.3014178689299,24.7298841721877,28.1946169772257,59.5354566506211,75.7291650700483,91.7411932606374,14930634,0.148210317123841,0.0780799395390711,0.0103492591138461,5,1,"BA",483.085106382978,1924.5,1093.72217733183
2021-06-13,202124,610,610,610,610,21.2669882697521,24.3372012936508,27.2562111801243,58.4297796958247,71.1713907084196,85.3558815082812,14930634,0.132913645863933,0.285820883426652,0.00722380576739072,5,2,"BA",535.085106382978,1845.8,812.343507743196
2021-06-20,202125,432,432,432,432,20.6539358545415,24.3124748619738,28.0510697032436,54.8761475721187,73.2093090403727,90.6937793447126,14930634,0.0840903340072498,0.297769002977369,0,4,1,"BA",312.042553191489,1578.3,766.350020765293
2021-06-27,202126,438,438,438,438,19.7776083451204,23.434590589717,27.1790890269151,54.9438500748792,72.7487538081435,90.9018456039773,14930634,0.104040324074651,0.0465386801391019,0.000932914168279793,3,1,"BA",140.999999999999,1232.1,438.977864198751
2021-07-04,202127,375,375,375,375,19.8420139634828,23.5875614075224,27.3391994478951,56.0528498668047,73.0791628806073,89.3531854401639,14930634,0.0631854615148962,0.0478236892016776,0.00514345204630962,3,1,"BA",140.999999999999,1232.1,438.977864198751
2021-07-11,202128,280,280,280,280,20.1852822060317,24.1557674289165,28.1249137336094,53.3299434220152,71.0344949889579,90.2269104000109,14930634,0.0503125989157594,0.0268685174387102,0.0117993649834294,3,1,"BA",140.999999999999,1232.1,438.977864198751
2021-07-18,202129,227,227,227,227,20.0763407877377,23.8733708992409,27.6897860593513,54.9717484913734,72.2019098523119,89.6520438580267,14930634,0.0604486721729298,0.0409567336524357,0,3,1,"BA",140.999999999999,1232.1,438.977864198751
2021-07-25,202130,213,213,213,213,20.6369779922598,24.1445838492063,27.7453416149068,57.3180774189096,73.3287289334023,89.806592264975,14930634,0.0467572241071612,0.0493074172201931,0.00361069730863405,3,1,"BA",140.999999999999,1232.1,438.977864198751
2021-08-01,202131,187,187,187,187,19.6265292084298,22.9641719095928,26.4903381642512,52.9410871368185,70.0905527701863,86.3703382501763,14930634,0.0501128083375428,0.0208317342719673,0.00335960281391936,2,0,"BA",0,964.600000000001,392.984377220849
2021-08-08,202132,153,153,153,153,19.8886052618727,23.8538708557626,27.6093857832988,51.8615568837129,68.3666103802622,86.8029534743626,14930634,0.0355910539364906,0.00736425526203375,0,2,0,"BA",0,964.600000000001,392.984377220849
2021-08-15,202133,158,158,158,158,20.2203969713623,24.105378347481,27.832298136646,52.4470734872326,67.6625716469979,84.8039365944512,14930634,0.0333453355028326,0.0284808401304325,0.0026771803528236,3,0,"BA",88.9999999999992,1310.8,720.356533787391
2021-08-22,202134,135,135,135,135,20.9953198901701,24.3800707387854,28.0779848171153,55.148009952726,71.382925094548,87.8913434776556,14930634,0.0355269575290641,0.0159407832246106,0.00124201021872213,3,0,"BA",88.9999999999992,1310.8,720.356533787391
2021-08-29,202135,106,106,106,106,21.8173479819824,24.9081627867495,28.0910973084886,55.9687382256729,70.5729385407177,85.5935389031906,14930634,0.0100663508327912,0.262659442325088,0,3,0,"BA",88.9999999999992,1310.8,720.356533787391
2021-09-05,202136,140,140,140,140,22.0879886123352,26.3410411853002,30.1966873706004,49.9690518243616,66.6086990138026,85.406858072313,14930634,0.0349690441812451,0.0743279890190865,0,2,1,"BA",0,885.9,111.60570763221
2021-09-12,202137,117,117,117,117,23.3102393831471,26.6238778916494,29.8636991028295,48.6691713571429,61.9811176756384,77.5449438062552,14930634,0.0228475227508758,0.291516086992689,0,3,1,"BA",140.999999999999,1232.1,438.977864198751
2021-09-19,202138,141,141,141,141,NA,26.0861083861472,29.6190476190476,50.2256720952381,64.7668815272728,NA,14930634,0.0321673547151447,0.01764231847087,0,3,1,"BA",140.999999999999,1232.1,438.977864198751
2021-09-26,202139,139,139,139,139,NA,26.7669972545454,30.0337662337662,54.228868238961,67.5525166649351,NA,14930634,0.0327988751180961,0.291754188067298,0.00124201021872213,2,0,"BA",0,964.600000000001,392.984377220849
2021-10-03,202140,89,89,89,89,NA,27.2190890380952,30.5238095238095,51.582034208658,65.7531938069264,NA,14930634,0.00391919057154572,0.289325155247929,0,3,0,"BA",88.9999999999992,1310.8,720.356533787391
2021-10-10,202141,121,121,121,121,NA,27.4992466853002,30.9706004140787,54.3812928269151,68.5106898828158,NA,14930634,0.0332693172975776,0.308464329110204,0.00124201021872213,2,0,"BA",0,964.600000000001,392.984377220849
2021-10-17,202142,105,105,105,105,NA,27.1831555950311,30.1159420289855,57.8544896786749,70.883567352795,NA,14930634,0.0240895329695979,0.35621092848435,0,3,0,"BA",88.9999999999992,1310.8,720.356533787391
2021-10-24,202143,121,121,121,121,NA,27.0349929457557,29.9010351966873,56.8560223585921,70.7929550964803,NA,14930634,0.00555971032442427,0.336510492454641,0.00307568988698002,2,0,"BA",0,964.600000000001,392.984377220849
2021-10-31,202144,154,154,154,154,NA,26.8847847722567,29.9792960662526,62.575042752381,76.9063584728779,NA,14930634,0.00516120079026785,0.357275652192666,0.00124201021872213,2,0,"BA",0,964.600000000001,392.984377220849
2021-11-07,202145,200,200,200,200,NA,26.7226843805383,29.2269151138717,64.0367435652174,76.6733836178054,NA,14930634,0.0207459375134371,0.364523904343245,0.01552727097858,3,0,"BA",88.9999999999992,1310.8,720.356533787391
2021-11-14,202146,214,214,214,214,NA,26.1880964563147,29.0633540372671,60.7525684645963,74.6584783490683,NA,14930634,0.0423489049426836,0.316136943682365,0.00247390700220768,3,0,"BA",88.9999999999992,1310.8,720.356533787391
2021-11-21,202147,239,239,239,239,NA,27.5592887619048,30.3312629399586,56.0629410488613,69.2891577884058,NA,14930634,0.0657923836322021,0.343809981545325,0.00679087036759457,2,0,"BA",0,964.600000000001,392.984377220849
2021-11-28,202148,292,292,292,292,NA,26.7101269801242,29.6902691511387,65.6657145511387,81.8683202201519,NA,14930634,0.106662181927439,0.379810931002662,0.0432917316170231,3,0,"BA",88.9999999999992,1310.8,720.356533787391
2021-12-05,202149,281,281,281,281,NA,26.979811441822,28.9175983436853,73.0117120873706,83.1946988645963,NA,14930634,0.0531448965931386,0.37583260027672,0.0448916636761707,3,1,"BA",140.999999999999,1232.1,438.977864198751
2021-12-12,202150,244,244,244,244,NA,27.7512738095238,30.6215320910973,62.1993297227743,74.7957340935818,NA,14930634,0.0443391084397354,0.298325509820949,0.0085138380593885,4,1,"BA",312.042553191489,1578.3,766.350020765293
2021-12-19,202151,146,146,146,146,NA,26.5074899594203,29.0915113871636,72.1987075652174,85.1022086240166,NA,14930634,0.00777649495661068,0.291023877485712,0.00418408220307323,3,0,"BA",88.9999999999992,1310.8,720.356533787391
2021-12-26,202152,33,33,33,33,NA,26.262396079089,29.0699792960662,67.8461455354037,82.2851867118012,NA,14930634,0.00248402043744425,0.0111142634666418,0,4,1,"BA",312.042553191489,1578.3,766.350020765293
2022-01-02,202201,696,696,696,696,NA,27.0175988231884,30.1788819875776,62.7861125755694,78.9992807325052,NA,14930634,0.120557305202177,0.406469477451527,0.0740254566550891,4,1,"BA",312.042553191489,1578.3,766.350020765293
2022-01-09,202202,723,723,723,723,NA,27.4906386741201,30.8861283643892,57.7726296074534,75.3207032,NA,14930634,0.174818296396523,0.416645066780151,0.122687690288303,6,2,"BA",706.127659574467,2192,1139.71566430974
2022-01-16,202203,742,742,742,742,NA,27.8228722240166,30.9246376811594,58.7624228488613,73.0613973498965,NA,14930634,0.209068014124517,0.414647027045201,0.136774165115828,5,2,"BA",535.085106382978,1845.8,812.343507743196
2022-01-23,202204,734,734,734,734,NA,26.7520427060041,29.9337474120083,63.8505573126294,79.7699793548654,NA,14930634,0.184176840715538,0.405561411524789,0.027523479578965,4,1,"BA",312.042553191489,1578.3,766.350020765293
2022-01-30,202205,830,830,830,830,NA,28.2399550782609,31.6550724637681,58.8732031710145,74.3087542281573,NA,14930634,0.184116896844434,0.439925324001647,0.045574421019228,4,1,"BA",312.042553191489,1578.3,766.350020765293
2022-02-06,202206,910,910,910,910,NA,27.9683085813664,30.7751552795031,63.0189447250518,76.2606431122153,NA,14930634,0.191235482699529,0.458722583381255,0.0268293362492175,5,2,"BA",535.085106382978,1845.8,812.343507743196
2022-02-13,202207,1071,1071,1071,1071,NA,27.4766936178054,30.4815734989648,64.3275737540373,78.2829341345756,NA,14930634,0.216636882265013,0.44631259462927,0.0328438832537185,4,1,"BA",312.042553191489,1578.3,766.350020765293
2022-02-20,202208,1203,1203,1203,1203,NA,28.0559666236025,31.3370600414079,58.5874040542443,74.7909275540373,NA,14930634,0.225511790055265,0.451072673806082,0.0569512989200593,5,1,"BA",483.085106382978,1924.5,1093.72217733183
