"ew_start","sum_of_cases","dengue","sintomas.dengue","uf","lwr","upr","prediction"
2019-05-12,4318,14,4,"BA",2226.75,4476.47058823529,3093.12341891067
2019-05-19,4284,16,4,"BA",2615.25,5029.64705882353,3658.96658073197
2019-05-26,4191,15,3,"BA",2438,4666.47058823529,3528.95124648566
2019-06-02,3662,15,3,"BA",2438,4666.47058823529,3528.95124648566
2019-06-09,3005,13,3,"BA",2049.5,4113.29411764706,2963.10808466436
2019-06-16,2246,13,4,"BA",2032.5,4199.88235294118,2810.20183800003
2019-06-23,2086,10,3,"BA",1466.75,3283.52941176471,2114.34334193242
2019-06-30,2333,11,4,"BA",1644,3646.70588235294,2244.35867617873
2019-07-07,2316,11,3,"BA",1661,3560.11764705882,2397.26492284307
2019-07-14,1978,10,3,"BA",1466.75,3283.52941176471,2114.34334193242
2019-07-21,1688,8,2,"BA",1095.25,2643.76470588235,1701.40642677547
2019-07-28,1592,9,2,"BA",1289.5,2920.35294117647,1984.32800768611
2019-08-04,1507,7,2,"BA",901,2367.17647058824,1418.48484586482
2019-08-11,1268,8,2,"BA",1095.25,2643.76470588235,1701.40642677547
2019-08-18,1138,7,2,"BA",901,2367.17647058824,1418.48484586482
2019-08-25,1082,7,1,"BA",918,2280.58823529412,1571.39109252916
2019-09-01,1102,7,2,"BA",901,2367.17647058824,1418.48484586482
2019-09-08,977,6,1,"BA",723.75,2004,1288.46951161851
2019-09-15,947,7,1,"BA",918,2280.58823529412,1571.39109252916
2019-09-22,790,5,1,"BA",529.5,1727.41176470588,1005.54793070786
2019-09-29,721,5,1,"BA",529.5,1727.41176470588,1005.54793070786
2019-10-06,719,4,1,"BA",335.25,1450.82352941176,722.626349797218
2019-10-13,745,4,1,"BA",335.25,1450.82352941176,722.626349797218
2019-10-20,697,4,1,"BA",335.25,1450.82352941176,722.626349797218
2019-10-27,655,4,1,"BA",335.25,1450.82352941176,722.626349797218
2019-11-03,677,4,1,"BA",335.25,1450.82352941176,722.626349797218
2019-11-10,630,5,2,"BA",512.5,1814,852.641684043528
2019-11-17,610,4,1,"BA",335.25,1450.82352941176,722.626349797218
2019-11-24,549,4,1,"BA",335.25,1450.82352941176,722.626349797218
2019-12-01,539,4,1,"BA",335.25,1450.82352941176,722.626349797218
2019-12-08,478,3,1,"BA",141,1174.23529411765,439.704768886571
2019-12-15,398,3,1,"BA",141,1174.23529411765,439.704768886571
2019-12-22,489,3,1,"BA",141,1174.23529411765,439.704768886571
2019-12-29,361,2,0,"BA",-36.25,811.058823529412,309.689434640261
2020-01-05,762,4,1,"BA",335.25,1450.82352941176,722.626349797218
2020-01-12,824,5,2,"BA",512.5,1814,852.641684043528
2020-01-19,1020,5,1,"BA",529.5,1727.41176470588,1005.54793070786
2020-01-26,1277,5,1,"BA",529.5,1727.41176470588,1005.54793070786
2020-02-02,1529,7,2,"BA",901,2367.17647058824,1418.48484586482
2020-02-09,1838,7,2,"BA",901,2367.17647058824,1418.48484586482
2020-02-16,1987,8,2,"BA",1095.25,2643.76470588235,1701.40642677547
2020-02-23,2664,8,3,"BA",1078.25,2730.35294117647,1548.50018011113
2020-03-01,3439,13,3,"BA",2049.5,4113.29411764706,2963.10808466436
2020-03-08,3467,17,4,"BA",2809.5,5306.23529411765,3941.88816164261
2020-03-15,2483,19,6,"BA",3164,6032.58823529412,4201.91883013523
2020-03-22,2358,15,4,"BA",2421,4753.05882352941,3376.04499982132
2020-03-29,3248,16,4,"BA",2615.25,5029.64705882353,3658.96658073197
2020-04-05,4439,16,5,"BA",2598.25,5116.23529411765,3506.06033406763
2020-04-12,5756,18,6,"BA",2969.75,5756,3918.99724922459
2020-04-19,5734,20,6,"BA",3358.25,6309.17647058824,4484.84041104588
2020-04-26,5703,23,7,"BA",3924,7225.52941176471,5180.69890711348
2020-05-03,6366,25,7,"BA",4312.5,7778.70588235294,5746.54206893477
2020-05-10,6173,26,8,"BA",4489.75,8141.88235294118,5876.55740318108
2020-05-17,5558,30,10,"BA",5232.75,9421.41176470588,6702.431233495
2020-05-24,5554,29,10,"BA",5038.5,9144.82352941177,6419.50965258435
2020-05-31,5123,27,9,"BA",4667,8505.05882352941,6006.5727374274
2020-06-07,4347,24,8,"BA",4101.25,7588.70588235294,5310.71424135979
2020-06-14,3934,21,7,"BA",3535.5,6672.35294117647,4614.85574529219
2020-06-21,2879,16,6,"BA",2581.25,5202.82352941176,3353.15408740329
2020-06-28,2924,16,5,"BA",2598.25,5116.23529411765,3506.06033406763
2020-07-05,2404,15,5,"BA",2404,4839.64705882353,3223.13875315698
2020-07-12,1948,11,4,"BA",1644,3646.70588235294,2244.35867617873
2020-07-19,1463,10,3,"BA",1466.75,3283.52941176471,2114.34334193242
2020-07-26,1052,8,2,"BA",1095.25,2643.76470588235,1701.40642677547
2020-08-02,845,6,2,"BA",706.75,2090.58823529412,1135.56326495417
2020-08-09,790,5,2,"BA",512.5,1814,852.641684043528
2020-08-16,618,5,2,"BA",512.5,1814,852.641684043528
2020-08-23,563,5,1,"BA",529.5,1727.41176470588,1005.54793070786
2020-08-30,490,4,1,"BA",335.25,1450.82352941176,722.626349797218
2020-09-06,427,4,1,"BA",335.25,1450.82352941176,722.626349797218
2020-09-13,413,3,1,"BA",141,1174.23529411765,439.704768886571
2020-09-20,345,4,1,"BA",335.25,1450.82352941176,722.626349797218
2020-09-27,350,3,1,"BA",141,1174.23529411765,439.704768886571
