"ew_start","ew","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max","dengue","sintomas.dengue","uf","lwr","upr","prediction"
2020-01-12,202003,40088,40088,40088,40088,6,2,"BR",20311,53747,35000.4754101111
2020-01-19,202004,50585,50585,50585,50585,6,2,"BR",20311,53747,35000.4754101111
2020-01-26,202005,56645,56645,56645,56645,8,2,"BR",27896,65114.6923076923,42852.8213047367
2020-02-02,202006,71822,71822,71822,71822,9,2,"BR",31688.5,70798.5384615385,46778.9942520496
2020-02-09,202007,84189,84189,84189,84189,13,3,"BR",50029.5,104482.230769231,71530.1097253212
2020-02-16,202008,76283,76283,76283,76283,15,4,"BR",60785.5,126798.230769231,88428.8793039671
2020-02-23,202009,79002,79002,79002,79002,14,4,"BR",56993,121114.384615385,84502.7063566543
2020-03-01,202010,88943,88943,88943,88943,15,4,"BR",60785.5,126798.230769231,88428.8793039671
2020-03-08,202011,84163,84163,84163,84163,20,4,"BR",79748,155217.461538462,108059.744040531
2020-03-15,202012,59688,59688,59688,59688,21,5,"BR",86711.5,171849.615384615,121032.340671864
2020-03-22,202013,53239,53239,53239,53239,17,4,"BR",68370.5,138165.923076923,96281.2251985928
2020-03-29,202014,54970,54970,54970,54970,13,3,"BR",50029.5,104482.230769231,71530.1097253212
2020-04-05,202015,54864,54864,54864,54864,12,3,"BR",46237,98798.3846153846,67603.9367780083
2020-04-12,202016,54737,54737,54737,54737,12,3,"BR",46237,98798.3846153846,67603.9367780083
2020-04-19,202017,51300,51300,51300,51300,11,3,"BR",42444.5,93114.5384615385,63677.7638306955
2020-04-26,202018,47885,47885,47885,47885,11,3,"BR",42444.5,93114.5384615385,63677.7638306955
2020-05-03,202019,44996,44996,44996,44996,10,3,"BR",38652,87430.6923076923,59751.5908833827
2020-05-10,202020,40124,40124,40124,40124,10,2,"BR",35481,76482.3846153846,50705.1671993624
2020-05-17,202021,33405,33405,33405,33405,9,2,"BR",31688.5,70798.5384615385,46778.9942520496
2020-05-24,202022,27896,27896,27896,27896,8,2,"BR",27896,65114.6923076923,42852.8213047367
2020-05-31,202023,26101,26101,26101,26101,7,2,"BR",24103.5,59430.8461538461,38926.6483574239
2020-06-07,202024,24069,24069,24069,24069,7,2,"BR",24103.5,59430.8461538461,38926.6483574239
2020-06-14,202025,24640,24640,24640,24640,6,2,"BR",20311,53747,35000.4754101111
2020-06-21,202026,20311,20311,20311,20311,6,2,"BR",20311,53747,35000.4754101111
2020-06-28,202027,18872,18872,18872,18872,5,1,"BR",13347.5,37114.8461538461,22027.8787787779
2020-07-05,202028,16895,16895,16895,16895,5,1,"BR",13347.5,37114.8461538461,22027.8787787779
2020-07-12,202029,14082,14082,14082,14082,4,1,"BR",9555,31431,18101.7058314651
2020-07-19,202030,12421,12421,12421,12421,4,1,"BR",9555,31431,18101.7058314651
2020-07-26,202031,10349,10349,10349,10349,4,1,"BR",9555,31431,18101.7058314651
2020-08-02,202032,8932,8932,8932,8932,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2020-08-09,202033,9150,9150,9150,9150,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2020-08-16,202034,7164,7164,7164,7164,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2020-08-23,202035,6869,6869,6869,6869,2,1,"BR",1970,20063.3076923077,10249.3599368394
2020-08-30,202036,6896,6896,6896,6896,2,1,"BR",1970,20063.3076923077,10249.3599368394
2020-09-06,202037,7055,7055,7055,7055,2,1,"BR",1970,20063.3076923077,10249.3599368394
2020-09-13,202038,6753,6753,6753,6753,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2020-09-20,202039,6780,6780,6780,6780,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2020-09-27,202040,6624,6624,6624,6624,3,0,"BR",2591.5,14798.8461538461,5129.10920013199
2020-10-04,202041,6111,6111,6111,6111,2,0,"BR",0,9115,1202.93625281916
2020-10-11,202042,5780,5780,5780,5780,2,0,"BR",0,9115,1202.93625281916
2020-10-18,202043,6030,6030,6030,6030,2,1,"BR",1970,20063.3076923077,10249.3599368394
2020-10-25,202044,5223,5223,5223,5223,2,1,"BR",1970,20063.3076923077,10249.3599368394
2020-11-01,202045,6376,6376,6376,6376,2,0,"BR",0,9115,1202.93625281916
2020-11-08,202046,6814,6814,6814,6814,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2020-11-15,202047,7665,7665,7665,7665,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2020-11-22,202048,7795,7795,7795,7795,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2020-11-29,202049,8635,8635,8635,8635,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2020-12-06,202050,8398,8398,8398,8398,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2020-12-13,202051,7821,7821,7821,7821,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2020-12-20,202052,7040,7040,7040,7040,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2020-12-27,202053,6018,6018,6018,6018,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2021-01-03,202101,12892,12892,12892,12892,4,1,"BR",9555,31431,18101.7058314651
2021-01-10,202102,13487,13487,13487,13487,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2021-01-17,202103,15713,15713,15713,15713,4,1,"BR",9555,31431,18101.7058314651
2021-01-24,202104,16482,16482,16482,16482,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2021-01-31,202105,20143,20143,20143,20143,4,1,"BR",9555,31431,18101.7058314651
2021-02-07,202106,22137,22137,22137,22137,4,1,"BR",9555,31431,18101.7058314651
2021-02-14,202107,26795,26795,26795,26795,5,1,"BR",13347.5,37114.8461538461,22027.8787787779
2021-02-21,202108,27877,27877,27877,27877,5,2,"BR",16518.5,48063.1538461538,31074.3024627982
2021-02-28,202109,32446,32446,32446,32446,6,2,"BR",20311,53747,35000.4754101111
2021-03-07,202110,33129,33129,33129,33129,7,2,"BR",24103.5,59430.8461538461,38926.6483574239
2021-03-14,202111,35131,35131,35131,35131,8,2,"BR",27896,65114.6923076923,42852.8213047367
2021-03-21,202112,33500,33500,33500,33500,8,2,"BR",27896,65114.6923076923,42852.8213047367
2021-03-28,202113,38268,38268,38268,38268,8,2,"BR",27896,65114.6923076923,42852.8213047367
2021-04-04,202114,43759,43759,43759,43759,8,2,"BR",27896,65114.6923076923,42852.8213047367
2021-04-11,202115,40579,40579,40579,40579,9,2,"BR",31688.5,70798.5384615385,46778.9942520496
2021-04-18,202116,42152,42152,42152,42152,8,2,"BR",27896,65114.6923076923,42852.8213047367
2021-04-25,202117,40269,40269,40269,40269,8,2,"BR",27896,65114.6923076923,42852.8213047367
2021-05-02,202118,37276,37276,37276,37276,7,2,"BR",24103.5,59430.8461538461,38926.6483574239
2021-05-09,202119,35557,35557,35557,35557,7,2,"BR",24103.5,59430.8461538461,38926.6483574239
2021-05-16,202120,31306,31306,31306,31306,7,2,"BR",24103.5,59430.8461538461,38926.6483574239
2021-05-23,202121,27414,27414,27414,27414,7,2,"BR",24103.5,59430.8461538461,38926.6483574239
2021-05-30,202122,26442,26442,26442,26442,6,2,"BR",20311,53747,35000.4754101111
2021-06-06,202123,24086,24086,24086,24086,5,2,"BR",16518.5,48063.1538461538,31074.3024627982
2021-06-13,202124,20010,20010,20010,20010,5,1,"BR",13347.5,37114.8461538461,22027.8787787779
2021-06-20,202125,17493,17493,17493,17493,4,1,"BR",9555,31431,18101.7058314651
2021-06-27,202126,15245,15245,15245,15245,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2021-07-04,202127,14432,14432,14432,14432,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2021-07-11,202128,13437,13437,13437,13437,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2021-07-18,202129,11820,11820,11820,11820,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2021-07-25,202130,10094,10094,10094,10094,2,1,"BR",1970,20063.3076923077,10249.3599368394
2021-08-01,202131,10388,10388,10388,10388,2,1,"BR",1970,20063.3076923077,10249.3599368394
2021-08-08,202132,9738,9738,9738,9738,2,1,"BR",1970,20063.3076923077,10249.3599368394
2021-08-15,202133,9707,9707,9707,9707,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2021-08-22,202134,8285,8285,8285,8285,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2021-08-29,202135,7585,7585,7585,7585,2,0,"BR",0,9115,1202.93625281916
2021-09-05,202136,8102,8102,8102,8102,2,0,"BR",0,9115,1202.93625281916
2021-09-12,202137,7911,7911,7911,7911,2,0,"BR",0,9115,1202.93625281916
2021-09-19,202138,7805,7805,7805,7805,2,1,"BR",1970,20063.3076923077,10249.3599368394
2021-09-26,202139,7483,7483,7483,7483,2,0,"BR",0,9115,1202.93625281916
2021-10-03,202140,6203,6203,6203,6203,2,0,"BR",0,9115,1202.93625281916
2021-10-10,202141,6666,6666,6666,6666,2,0,"BR",0,9115,1202.93625281916
2021-10-17,202142,6873,6873,6873,6873,2,0,"BR",0,9115,1202.93625281916
2021-10-24,202143,6481,6481,6481,6481,2,0,"BR",0,9115,1202.93625281916
2021-10-31,202144,7468,7468,7468,7468,2,0,"BR",0,9115,1202.93625281916
2021-11-07,202145,7542,7542,7542,7542,3,0,"BR",2591.5,14798.8461538461,5129.10920013199
2021-11-14,202146,9115,9115,9115,9115,2,0,"BR",0,9115,1202.93625281916
2021-11-21,202147,10170,10170,10170,10170,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2021-11-28,202148,11997,11997,11997,11997,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2021-12-05,202149,13114,13114,13114,13114,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2021-12-12,202150,11946,11946,11946,11946,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2021-12-19,202151,7723,7723,7723,7723,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2021-12-26,202152,3162,3162,3162,3162,4,1,"BR",9555,31431,18101.7058314651
2022-01-02,202201,23571,23571,23571,23571,5,2,"BR",16518.5,48063.1538461538,31074.3024627982
2022-01-09,202202,24182,24182,24182,24182,5,2,"BR",16518.5,48063.1538461538,31074.3024627982
2022-01-16,202203,25193,25193,25193,25193,6,2,"BR",20311,53747,35000.4754101111
2022-01-23,202204,24189,24189,24189,24189,6,2,"BR",20311,53747,35000.4754101111
2022-01-30,202205,27811,27811,27811,27811,5,2,"BR",16518.5,48063.1538461538,31074.3024627982
2022-02-06,202206,30384,30384,30384,30384,5,2,"BR",16518.5,48063.1538461538,31074.3024627982
2022-02-13,202207,32836,32836,32836,32836,6,2,"BR",20311,53747,35000.4754101111
2022-02-20,202208,33441,33441,33441,33441,7,2,"BR",24103.5,59430.8461538461,38926.6483574239
2022-02-27,202209,49312,49312,49312,49312,7,2,"BR",24103.5,59430.8461538461,38926.6483574239
2022-03-06,202210,64158,64158,64158,64158,8,2,"BR",27896,65114.6923076923,42852.8213047367
2022-03-13,202211,78850,78850,78850,78850,11,3,"BR",42444.5,93114.5384615385,63677.7638306955
2022-03-20,202212,99982,99982,99982,99982,13,3,"BR",50029.5,104482.230769231,71530.1097253212
2022-03-27,202213,112349,112349,112349,112349,15,4,"BR",60785.5,126798.230769231,88428.8793039671
2022-04-03,202214,122182,122182,122182,122182,16,4,"BR",64578,132482.076923077,92355.05225128
2022-04-10,202215,130090,130090,130090,130090,18,5,"BR",75334,154798.076923077,109253.821829926
2022-04-17,202216,143225,143225,143225,143225,22,7,"BR",96846,199430.076923077,143051.360987218
2022-04-24,202217,150461,150461,150461,150461,24,7,"BR",104431,210797.769230769,150903.706881843
2022-05-01,202218,155883,155883,155883,155883,22,7,"BR",96846,199430.076923077,143051.360987218
2022-05-08,202219,135349,135349,135349,135349,24,7,"BR",104431,210797.769230769,150903.706881843
2022-05-15,202220,104715,104715,104715,104715,19,5,"BR",79126.5,160481.923076923,113179.994777239
2022-05-22,202221,84740,84740,84740,84740,17,5,"BR",71541.5,149114.230769231,105327.648882613
2022-05-29,202222,76457,76457,76457,76457,14,4,"BR",56993,121114.384615385,84502.7063566543
2022-06-05,202223,62542,62542,62542,62542,13,4,"BR",53200.5,115430.538461538,80576.5334093415
2022-06-12,202224,49524,49524,49524,49524,11,4,"BR",45615.5,104062.846153846,72724.1875147158
2022-06-19,202225,47521,47521,47521,47521,10,3,"BR",38652,87430.6923076923,59751.5908833827
2022-06-26,202226,40023,40023,40023,40023,8,3,"BR",31067,76063,51899.244988757
2022-07-03,202227,34377,34377,34377,34377,7,3,"BR",27274.5,70379.1538461538,47973.0720414442
2022-07-10,202228,30708,30708,30708,30708,6,2,"BR",20311,53747,35000.4754101111
2022-07-17,202229,26983,26983,26983,26983,4,2,"BR",12726,42379.3076923077,27148.1295154854
2022-07-24,202230,24060,24060,24060,24060,4,1,"BR",9555,31431,18101.7058314651
2022-07-31,202231,23713,23713,23713,23713,4,1,"BR",9555,31431,18101.7058314651
2022-08-07,202232,20534,20534,20534,20534,4,1,"BR",9555,31431,18101.7058314651
2022-08-14,202233,19222,19222,19222,19222,4,1,"BR",9555,31431,18101.7058314651
2022-08-21,202234,17247,17247,17247,17247,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2022-08-28,202235,15574,15574,15574,15574,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2022-09-04,202236,15217,15217,15217,15217,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2022-09-11,202237,14480,14480,14480,14480,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2022-09-18,202238,14011,14011,14011,14011,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2022-09-25,202239,13770,13770,13770,13770,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2022-10-02,202240,14064,14064,14064,14064,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2022-10-09,202241,13881,13881,13881,13881,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2022-10-16,202242,14848,14848,14848,14848,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2022-10-23,202243,13859,13859,13859,13859,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2022-10-30,202244,13230,13230,13230,13230,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2022-11-06,202245,15357,15357,15357,15357,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2022-11-13,202246,16713,16713,16713,16713,4,1,"BR",9555,31431,18101.7058314651
2022-11-20,202247,16708,16708,16708,16708,4,1,"BR",9555,31431,18101.7058314651
2022-11-27,202248,16309,16309,16309,16309,4,1,"BR",9555,31431,18101.7058314651
2022-12-04,202249,15343,15343,15343,15343,4,1,"BR",9555,31431,18101.7058314651
2022-12-11,202250,11888,11888,11888,11888,4,1,"BR",9555,31431,18101.7058314651
2022-12-18,202251,9555,9555,9555,9555,4,1,"BR",9555,31431,18101.7058314651
2022-12-25,202252,14603,14603,14603,14603,4,2,"BR",12726,42379.3076923077,27148.1295154854
2023-01-01,202301,29111,29111,29111,29111,4,2,"BR",12726,42379.3076923077,27148.1295154854
2023-01-08,202302,31373,31373,31373,31373,4,1,"BR",9555,31431,18101.7058314651
2023-01-15,202303,37806,37806,37806,37806,5,2,"BR",16518.5,48063.1538461538,31074.3024627982
2023-01-22,202304,43451,43451,43451,43451,5,2,"BR",16518.5,48063.1538461538,31074.3024627982
2023-01-29,202305,53747,53747,53747,53747,6,2,"BR",20311,53747,35000.4754101111
2023-02-05,202306,66173,66173,66173,66173,7,2,"BR",24103.5,59430.8461538461,38926.6483574239
2023-02-12,202307,67725,67725,67725,67725,8,3,"BR",31067,76063,51899.244988757
2023-02-19,202308,78297,78297,78297,78297,9,3,"BR",34859.5,81746.8461538461,55825.4179360698
2023-02-26,202309,100225,100225,100225,100225,12,3,"BR",46237,98798.3846153846,67603.9367780083
2023-03-05,202310,117484,117484,117484,117484,13,4,"BR",53200.5,115430.538461538,80576.5334093415
2023-03-12,202311,134500,134500,134500,134500,17,4,"BR",68370.5,138165.923076923,96281.2251985928
2023-03-19,202312,163239,163239,163239,163239,19,6,"BR",82297.5,171430.230769231,122226.418461259
2023-03-26,202313,174426,174426,174426,174426,24,8,"BR",107602,221746.076923077,159950.130565864
2023-04-02,202314,164689,164689,164689,164689,23,7,"BR",100638.5,205113.923076923,146977.533934531
2023-04-09,202315,190540,190540,190540,190540,23,7,"BR",100638.5,205113.923076923,146977.533934531
2023-04-16,202316,168692,168692,168692,168692,21,6,"BR",89882.5,182797.923076923,130078.764355885
2023-04-23,202317,150742,150742,150742,150742,22,6,"BR",93675,188481.769230769,134004.937303198
2023-04-30,202318,161378,161378,161378,161378,20,6,"BR",86090,177114.076923077,126152.591408572
2023-05-07,202319,147395,147395,147395,147395,19,5,"BR",79126.5,160481.923076923,113179.994777239
2023-05-14,202320,124377,124377,124377,124377,18,5,"BR",75334,154798.076923077,109253.821829926
2023-05-21,202321,92310,92310,92310,92310,15,5,"BR",63956.5,137746.538461538,97475.3029879874
2023-05-28,202322,73576,73576,73576,73576,11,3,"BR",42444.5,93114.5384615385,63677.7638306955
2023-06-04,202323,56742,56742,56742,56742,9,3,"BR",34859.5,81746.8461538461,55825.4179360698
2023-06-11,202324,48634,48634,48634,48634,8,2,"BR",27896,65114.6923076923,42852.8213047367
2023-06-18,202325,39796,39796,39796,39796,7,2,"BR",24103.5,59430.8461538461,38926.6483574239
2023-06-25,202326,33965,33965,33965,33965,7,2,"BR",24103.5,59430.8461538461,38926.6483574239
2023-07-02,202327,28287,28287,28287,28287,8,2,"BR",27896,65114.6923076923,42852.8213047367
2023-07-09,202328,24571,24571,24571,24571,5,1,"BR",13347.5,37114.8461538461,22027.8787787779
2023-07-16,202329,20776,20776,20776,20776,4,1,"BR",9555,31431,18101.7058314651
2023-07-23,202330,18618,18618,18618,18618,4,1,"BR",9555,31431,18101.7058314651
2023-07-30,202331,19417,19417,19417,19417,4,1,"BR",9555,31431,18101.7058314651
2023-08-06,202332,17979,17979,17979,17979,4,1,"BR",9555,31431,18101.7058314651
2023-08-13,202333,18045,18045,18045,18045,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2023-08-20,202334,17387,17387,17387,17387,4,1,"BR",9555,31431,18101.7058314651
2023-08-27,202335,16168,16168,16168,16168,4,1,"BR",9555,31431,18101.7058314651
2023-09-03,202336,14990,14990,14990,14990,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2023-09-10,202337,17884,17884,17884,17884,4,1,"BR",9555,31431,18101.7058314651
2023-09-17,202338,18993,18993,18993,18993,4,1,"BR",9555,31431,18101.7058314651
2023-09-24,202339,17811,17811,17811,17811,4,1,"BR",9555,31431,18101.7058314651
2023-10-01,202340,19303,19303,19303,19303,4,1,"BR",9555,31431,18101.7058314651
2023-10-08,202341,17292,17292,17292,17292,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2023-10-15,202342,20942,20942,20942,20942,4,1,"BR",9555,31431,18101.7058314651
2023-10-22,202343,19542,19542,19542,19542,4,1,"BR",9555,31431,18101.7058314651
2023-10-29,202344,18602,18602,18602,18602,3,1,"BR",5762.5,25747.1538461538,14175.5328841523
2023-11-05,202345,23852,23852,23852,23852,4,1,"BR",9555,31431,18101.7058314651
2023-11-12,202346,21272,21272,21272,21272,4,1,"BR",9555,31431,18101.7058314651
2023-11-19,202347,26381,26381,26381,26381,4,1,"BR",9555,31431,18101.7058314651
2023-11-26,202348,28080,28080,28080,28080,5,1,"BR",13347.5,37114.8461538461,22027.8787787779
2023-12-03,202349,29370,29370,29370,29370,5,1,"BR",13347.5,37114.8461538461,22027.8787787779
2023-12-10,202350,31156,31156,31156,31156,6,2,"BR",20311,53747,35000.4754101111
2023-12-17,202351,24031,24031,24031,24031,7,2,"BR",24103.5,59430.8461538461,38926.6483574239
2023-12-24,202352,29118,29118,29118,29118,8,2,"BR",27896,65114.6923076923,42852.8213047367
2023-12-31,202401,82526,82526,82526,82526,11,3,"BR",42444.5,93114.5384615385,63677.7638306955
2024-01-07,202402,102260,102260,102260,102260,14,4,"BR",56993,121114.384615385,84502.7063566543
2024-01-14,202403,143124,143124,143124,NA,17,4,"BR",68370.5,138165.923076923,96281.2251985928
2024-01-21,202404,194585,194585,194585,NA,25,5,"BR",101881.5,194585,136737.032461116
2024-01-28,202405,261759,261759,261759,NA,41,8,"BR",172074.5,318371.461538462,226695.070670182
2024-02-04,202406,305582,305582,305582,NA,61,13,"BR",263779.5,486789.923076923,350450.64803654
2024-02-11,202407,373206,373206,373206,NA,68,17,"BR",303011,570370.076923077,414119.553403811
2024-02-18,202408,460182,460182,460182,NA,85,18,"BR",370654.5,677943.769230769,489910.917192149
2024-02-25,202409,501386,501386,501386,NA,100,21,"BR",437055,796046.384615384,575942.782453903
2024-03-03,202410,505045,507121,505164,NA,88,19,"BR",385203,705943.615384615,510735.859718108
2024-03-10,202411,527012,533179.5,527750,NA,85,18,"BR",370654.5,677943.769230769,489910.917192149
2024-03-17,202412,531733,542616.5,533708,NA,92,17,"BR",394031,706782.384615385,508347.704139319
2024-03-24,202413,437045,453298,440714,NA,73,15,"BR",315631.5,576892.692307692,415657.570772334
2024-03-31,202414,478214,501103,484107,NA,78,16,"BR",337765,616260.230769231,444334.859192919
2024-04-07,202415,440543,471617,448931,NA,79,15,"BR",338386.5,610995.769230769,439214.608456211
2024-04-14,202416,375240,417645.5,386722,NA,68,13,"BR",290327,526576.846153846,377933.85866773
2024-04-21,202417,284647,348199.5,300884,NA,71,14,"BR",304875.5,554576.692307692,398758.801193689
2024-04-28,202418,186032,300822.5,212306,NA,60,12,"BR",256816,470157.769230769,337478.051405207
2024-05-05,202419,59255,307265.5,110092,NA,54,11,"BR",230890,425106.384615385,304874.59003731
2024-05-12,202420,NA,NA,NA,NA,53,11,"BR",227097.5,419422.538461538,300948.417089997
