"ew_start","ew","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max"
2017-12-31,201801,10054,10054,10054,10054
2018-01-07,201802,9223,9223,9223,9223
2018-01-14,201803,11335,11335,11335,11335
2018-01-21,201804,10915,10915,10915,10915
2018-01-28,201805,11593,11593,11593,11593
2018-02-04,201806,10289,10289,10289,10289
2018-02-11,201807,11085,11085,11085,11085
2018-02-18,201808,12363,12363,12363,12363
2018-02-25,201809,13563,13563,13563,13563
2018-03-04,201810,14777,14777,14777,14777
2018-03-11,201811,14918,14918,14918,14918
2018-03-18,201812,14707,14707,14707,14707
2018-03-25,201813,13996,13996,13996,13996
2018-04-01,201814,17841,17841,17841,17841
2018-04-04,201815,18811,18811,18811,18811
2018-04-15,201816,18302,18302,18302,18302
2018-04-22,201817,15293,15293,15293,15293
2018-04-29,201818,17042,17042,17042,17042
2018-05-06,201819,16191,16191,16191,16191
2018-05-13,201820,14300,14300,14300,14300
2018-05-20,201821,11312,11312,11312,11312
2018-05-27,201822,9192,9192,9192,9192
2018-06-03,201823,9001,9001,9001,9001
2018-06-10,201824,8967,8967,8967,8967
2018-06-17,201825,7818,7818,7818,7818
2018-06-24,201826,6705,6705,6705,6705
2018-07-01,201827,6501,6501,6501,6501
2018-07-08,201828,5672,5672,5672,5672
2018-07-15,201829,5826,5826,5826,5826
2018-07-22,201830,4984,4984,4984,4984
2018-07-29,201831,4893,4893,4893,4893
2018-08-05,201832,4848,4848,4848,4848
2018-08-12,201833,4533,4533,4533,4533
2018-08-19,201834,4549,4549,4549,4549
2018-08-26,201835,4100,4100,4100,4100
2018-09-02,201836,3505,3505,3505,3505
2018-09-09,201837,3956,3956,3956,3956
2018-09-16,201838,4116,4116,4116,4116
2018-09-23,201839,4162,4162,4162,4162
2018-09-30,201840,4527,4527,4527,4527
2018-10-07,201841,4401,4401,4401,4401
2018-10-14,201842,5197,5197,5197,5197
2018-10-21,201843,5059,5059,5059,5059
2018-10-28,201844,5302,5302,5302,5302
