"ew_start","ew","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max","mintemp_mean","meantemp_mean","maxtemp_mean","minumid_mean","meanumid_mean","maxumid_mean","pop","inc_level","receptive","transmission"
2021-11-14,202146,552,552,552,552,17.8916854314156,22.0525226339671,25.964103427001,55.5241233809524,71.5770329868473,NA,21280697,0.0260328409356141,0.446012318111573,0.00840160451511527
2021-11-21,202147,647,647,647,647,18.7280866645185,23.7894197944136,28.3057266251613,45.2132791107185,66.1802353359246,NA,21280697,0.073220722046839,0.510220553396348,0.00547632438918706
2021-11-28,202148,668,668,668,668,19.5371419181015,23.4956301227775,27.9363789331987,53.7363219132986,74.7940110423467,NA,21280697,0.0631440314196476,0.540483753892083,0.0309113465597485
2021-12-05,202149,630,630,630,630,18.4817911507567,22.1856251603653,26.1474065138721,55.6547283572979,73.9182093696364,NA,21280697,0.0757899987956221,0.417090380075427,0.0153752952734584
2021-12-12,202150,548,548,548,548,20.7203746903897,23.7629767336026,27.4055751864939,62.0154234071681,78.6229645119412,NA,21280697,0.0214968992791918,0.507020141304582,0.00227083727567758
2021-12-19,202151,389,389,389,389,18.8998792752916,22.5047875817264,25.9690167704302,59.0602798508049,75.0080702556958,NA,21280697,0.0173766394963473,0.439209063500129,0.00517515944144123
2021-12-26,202152,407,407,407,407,19.079271947038,22.4545199085871,26.0396432778058,62.5698315330192,79.5345211884177,NA,21280697,0.0259859909663673,0.531208164845353,0.0135155817499775
2022-01-02,202201,1597,1597,1597,1597,20.1156060322477,22.5154149410399,25.8174210555836,69.682902905435,85.9003375956588,NA,21280697,0.281916189117302,0.658607657446558,0.256335260071604
2022-01-09,202202,1895,1895,1895,1895,19.4194237501584,23.7517706304897,27.7776880363453,57.4916672816759,76.3963746629648,NA,21280697,0.403727330923419,0.691319273988065,0.324916331452865
2022-01-16,202203,1965,1965,1965,1965,19.9331793562678,24.8266122961019,29.4476695271748,49.0820232138538,68.5268949119412,NA,21280697,0.415307449751293,0.692392970023491,0.261127067407614
2022-01-23,202204,1720,1720,1720,1720,19.6148494607265,24.5731790341242,28.9640249032475,49.6745825419821,68.7338550713108,NA,21280697,0.240721767712777,0.675420029710493,0.0180584310748844
2022-01-30,202205,1779,1779,1779,1779,19.9732248418905,23.3041412263167,27.3880083010825,61.9173191042795,81.3502149352179,NA,21280697,0.201952454846756,0.662154627736112,0.0261097651077876
2022-02-06,202206,1920,1920,1920,1920,19.3451025452525,21.9697995103483,25.3358292669247,70.0205326678445,85.0029867249145,NA,21280697,0.247399086599466,0.682479337965293,0.0573775849541018
2022-02-13,202207,2053,2053,2053,2053,19.3679678822108,23.1132981458859,27.4524650849739,58.9707699106512,79.0908989463234,NA,21280697,0.238593923873828,0.654709805792545,0.0858228938648015
2022-02-20,202208,2241,2241,2241,2241,19.557443929258,24.5501769512031,29.4834819675809,48.3871699224298,71.8441438269112,NA,21280697,0.250587469010061,0.663998881239651,0.0753787340705993
2022-02-27,202209,3087,3087,3087,3087,18.5650051422165,24.6446664344607,29.5155645296988,45.0779814970554,65.283842381962,NA,21280697,0.41785163333701,0.628704219603333,0.21694773437167
