"ew_start","ew","geocode","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max"
2017-12-31,201801,1600055,0,0,0,0
2017-12-31,201801,1600105,0,0,0,0
2017-12-31,201801,1600154,0,0,0,0
2017-12-31,201801,1600204,0,0,0,0
2017-12-31,201801,1600212,0,0,0,0
2017-12-31,201801,1600238,2,2,2,2
2017-12-31,201801,1600253,0,0,0,0
2017-12-31,201801,1600279,0,0,0,0
2017-12-31,201801,1600303,15,15,15,15
2017-12-31,201801,1600402,0,0,0,0
2017-12-31,201801,1600501,0,0,0,0
2017-12-31,201801,1600535,0,0,0,0
2017-12-31,201801,1600550,0,0,0,0
2017-12-31,201801,1600600,0,0,0,0
2017-12-31,201801,1600709,0,0,0,0
2017-12-31,201801,1600808,0,0,0,0
2018-01-07,201802,1600055,4,4,4,4
2018-01-07,201802,1600105,0,0,0,0
2018-01-07,201802,1600154,0,0,0,0
2018-01-07,201802,1600204,0,0,0,0
2018-01-07,201802,1600212,0,0,0,0
2018-01-07,201802,1600238,2,2,2,2
2018-01-07,201802,1600253,0,0,0,0
2018-01-07,201802,1600279,0,0,0,0
2018-01-07,201802,1600303,14,14,14,14
2018-01-07,201802,1600402,0,0,0,0
2018-01-07,201802,1600501,0,0,0,0
2018-01-07,201802,1600535,0,0,0,0
2018-01-07,201802,1600550,0,0,0,0
2018-01-07,201802,1600600,2,2,2,2
2018-01-07,201802,1600709,0,0,0,0
2018-01-07,201802,1600808,0,0,0,0
2018-01-14,201803,1600055,3,3,3,3
2018-01-14,201803,1600105,0,0,0,0
2018-01-14,201803,1600154,0,0,0,0
2018-01-14,201803,1600204,0,0,0,0
2018-01-14,201803,1600212,0,0,0,0
2018-01-14,201803,1600238,9,9,9,9
2018-01-14,201803,1600253,0,0,0,0
2018-01-14,201803,1600279,3,3,3,3
2018-01-14,201803,1600303,16,16,16,16
2018-01-14,201803,1600402,0,0,0,0
2018-01-14,201803,1600501,0,0,0,0
2018-01-14,201803,1600535,0,0,0,0
2018-01-14,201803,1600550,0,0,0,0
2018-01-14,201803,1600600,1,1,1,1
2018-01-14,201803,1600709,1,1,1,1
2018-01-14,201803,1600808,0,0,0,0
2018-01-21,201804,1600055,3,3,3,3
2018-01-21,201804,1600105,0,0,0,0
2018-01-21,201804,1600154,0,0,0,0
2018-01-21,201804,1600204,0,0,0,0
2018-01-21,201804,1600212,0,0,0,0
2018-01-21,201804,1600238,7,7,7,7
2018-01-21,201804,1600253,0,0,0,0
2018-01-21,201804,1600279,1,1,1,1
2018-01-21,201804,1600303,13,13,13,13
2018-01-21,201804,1600402,0,0,0,0
2018-01-21,201804,1600501,2,2,2,2
2018-01-21,201804,1600535,0,0,0,0
2018-01-21,201804,1600550,0,0,0,0
2018-01-21,201804,1600600,3,3,3,3
2018-01-21,201804,1600709,3,3,3,3
2018-01-21,201804,1600808,0,0,0,0
2018-01-28,201805,1600055,1,1,1,1
2018-01-28,201805,1600105,0,0,0,0
2018-01-28,201805,1600154,0,0,0,0
2018-01-28,201805,1600204,0,0,0,0
2018-01-28,201805,1600212,0,0,0,0
2018-01-28,201805,1600238,11,11,11,11
2018-01-28,201805,1600253,0,0,0,0
2018-01-28,201805,1600279,4,4,4,4
