Categoria: Todas as categorias

Semana,dengue: (Sergipe),sintomas dengue: (Sergipe)
2022-05-08,28,6
2022-05-15,31,7
2022-05-22,28,8
2022-05-29,30,8
2022-06-05,25,7
2022-06-12,28,12
2022-06-19,29,8
2022-06-26,28,7
2022-07-03,37,13
2022-07-10,29,7
2022-07-17,33,8
2022-07-24,27,11
2022-07-31,22,9
2022-08-07,20,5
2022-08-14,19,7
2022-08-21,17,5
2022-08-28,19,6
2022-09-04,14,0
2022-09-11,11,0
2022-09-18,16,3
2022-09-25,16,4
2022-10-02,9,5
2022-10-09,13,4
2022-10-16,8,4
2022-10-23,12,4
2022-10-30,7,0
2022-11-06,11,4
2022-11-13,11,0
2022-11-20,6,0
2022-11-27,7,5
2022-12-04,8,0
2022-12-11,9,0
2022-12-18,7,0
2022-12-25,7,4
2023-01-01,5,0
2023-01-08,6,0
2023-01-15,7,0
2023-01-22,9,0
2023-01-29,10,7
2023-02-05,9,0
2023-02-12,9,4
2023-02-19,7,0
2023-02-26,9,0
2023-03-05,12,3
2023-03-12,14,6
2023-03-19,13,5
2023-03-26,20,6
2023-04-02,17,6
2023-04-09,15,6
2023-04-16,16,5
2023-04-23,13,0
2023-04-30,13,0
2023-05-07,20,6
2023-05-14,24,5
2023-05-21,17,4
2023-05-28,20,5
2023-06-04,22,7
2023-06-11,20,7
2023-06-18,21,6
2023-06-25,15,0
2023-07-02,24,5
2023-07-09,17,0
2023-07-16,17,0
2023-07-23,13,4
2023-07-30,13,0
2023-08-06,22,6
2023-08-13,17,0
2023-08-20,16,4
2023-08-27,17,4
2023-09-03,10,0
2023-09-10,13,0
2023-09-17,10,6
2023-09-24,6,0
2023-10-01,8,0
2023-10-08,7,0
2023-10-15,7,0
2023-10-22,9,0
2023-10-29,8,0
2023-11-05,8,0
2023-11-12,6,0
2023-11-19,9,0
2023-11-26,9,0
2023-12-03,6,0
2023-12-10,10,0
2023-12-17,10,0
2023-12-24,6,0
2023-12-31,10,0
2024-01-07,8,0
2024-01-14,12,0
2024-01-21,10,0
2024-01-28,16,0
2024-02-04,37,8
2024-02-11,49,12
2024-02-18,82,20
2024-02-25,100,24
2024-03-03,93,27
2024-03-10,93,18
2024-03-17,76,17
2024-03-24,47,12
2024-03-31,49,11
2024-04-07,55,14
2024-04-14,43,11
2024-04-21,49,11
2024-04-28,48,12
2024-05-05,37,10
2024-05-12,30,0
2024-05-19,28,9
2024-05-26,35,9
2024-06-02,25,9
2024-06-09,23,7
2024-06-16,21,5
2024-06-23,17,5
2024-06-30,13,0
2024-07-07,16,5
2024-07-14,14,0
2024-07-21,15,0
2024-07-28,17,0
2024-08-04,10,0
2024-08-11,22,5
2024-08-18,17,0
2024-08-25,15,7
2024-09-01,11,0
2024-09-08,9,0
2024-09-15,13,0
2024-09-22,15,0
2024-09-29,6,0
2024-10-06,7,0
2024-10-13,10,0
2024-10-20,13,0
2024-10-27,6,0
2024-11-03,9,0
2024-11-10,9,0
2024-11-17,6,0
2024-11-24,6,0
2024-12-01,5,0
2024-12-08,9,5
2024-12-15,9,0
2024-12-22,9,0
2024-12-29,0,0
2025-01-05,6,0
2025-01-12,7,0
2025-01-19,11,0
2025-01-26,13,0
2025-02-02,10,0
2025-02-09,13,0
2025-02-16,15,0
2025-02-23,14,0
2025-03-02,18,0
2025-03-09,19,0
2025-03-16,17,0
2025-03-23,13,0
2025-03-30,5,0
2025-04-06,13,0
2025-04-13,5,0
2025-04-20,10,0
2025-04-27,7,0
2025-05-04,5,0
2025-05-11,8,0
2025-05-18,11,0
2025-05-25,9,0
2025-06-01,24,0
2025-06-08,18,0
2025-06-15,11,0
2025-06-22,13,0
2025-06-29,10,0
2025-07-06,9,0
2025-07-13,10,<1
2025-07-20,9,2
