"ew_start","ew","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max","mintemp_mean","meantemp_mean","maxtemp_mean","minumid_mean","meanumid_mean","maxumid_mean","pop","inc_level","receptive","transmission"
2018-12-09,201850,5,5,5,5,24.2380952380952,26.9153966552381,29.6,57.2121914171428,73.2418953961905,86.931839272381,2318822,0,0.050379891168878,0
2018-12-16,201851,5,5,5,5,23.1504761904762,26.4350793942858,29.7333333333333,55.8468197733333,71.8245307733333,87.2663561219048,2318822,0,0.017511477810716,0
2018-12-23,201852,7,7,7,7,23.8971428571429,25.5856033219047,27.8476190476191,66.8047042038095,78.4572526933333,87.5279688552381,2318822,0,0.0160961039700331,0
2018-12-30,201901,15,15,15,15,24.5561904761905,25.2550476190476,26.0742857142857,77.9126517790476,82.5774153047619,86.8775143561905,2318822,0,0.0670987251285351,0
2019-01-06,201902,14,14,14,14,24.6514285714286,25.3721904761905,26.2914285714286,74.8261838514286,79.8709006609524,84.0488196895238,2318822,0,0.00654427118597288,0
2019-01-13,201903,17,17,17,17,24.5790476190476,26.5973177104762,28.8247619047619,65.1565588209524,76.259947752381,86.5741732476191,2318822,0,0.0338866027664047,0
2019-01-20,201904,14,14,14,14,24.6380952380952,27.1970633676191,30.2019047619048,58.0817802895238,73.2285516361905,86.2613603790477,2318822,0,0.128092195088713,0
2019-01-27,201905,10,10,10,10,24.6171428571429,27.2657140152381,30.2228571428572,56.9074856761905,72.9456236152381,86.8606313466666,2318822,0,0.027713640805547,0
2019-02-03,201906,18,18,18,18,25.0609523809524,26.8023119961905,29.1104761904762,67.7150244514286,79.7445211219048,88.6708602666667,2318822,0,0.100421248375253,0
2019-02-10,201907,17,17,17,17,25.3142857142857,26.3017142857143,27.0952380952381,76.92506484,81.9574966990476,87.0544603047619,2318822,0,0.031361182531475,0
2019-02-17,201908,11,11,11,11,25.0742857142857,26.19961016,27.1466666666666,79.6249484952381,84.2884865009524,89.8167924,2318822,0,0.102726729347919,0
2019-02-24,201909,16,16,16,16,25.3371428571429,26.4316884685714,27.5333333333333,78.4726897847619,83.4231725409524,88.5699284057143,2318822,0.00654427118597288,0.0240557489966888,0.00654427118597288
2019-03-03,201910,40,40,40,40,24.9752380952381,26.0528311085714,27.2571428571429,74.6491054704762,83.0917940019048,89.3452184209524,2318822,0.0130885423719458,0.182849308830087,0.00654427118597288
2019-03-10,201911,49,49,49,49,24.6228571428571,25.8041559123809,27.1904761904762,77.1372749028571,83.3866355904762,89.5248408952381,2318822,0.0130885423719458,0.16889308450584,0.00654427118597288
2019-03-17,201912,36,36,36,36,24.8476190476191,26.1392208038095,27.4704761904762,78.5044503085714,84.6378236761905,90.2481401123809,2318822,0.0130885423719458,0.231449848241909,0
2019-03-24,201913,42,42,42,42,24.7809523809524,25.9909957942857,27.1809523809524,78.81014392,85.0234182190476,90.5987520590476,2318822,0.326895725502001,0.153035894950108,0.0160961039700331
2019-03-31,201914,76,76,76,76,24.3752380952381,25.5655410628571,27.04,80.4924560190476,87.0423413028571,93.5073331847619,2318822,0.428754772897618,0.219840505222048,0.326028043549699
2019-04-07,201915,117,117,117,117,24.4171428571429,26.0088961295238,27.7009523809524,76.2384817847619,83.6068221257143,91.6462438895238,2318822,0.440901888976385,0.240291406584895,0.328829465996096
2019-04-14,201916,80,80,80,80,23.9542857142857,25.46845776,27.4990476190476,75.8245605523809,85.5874907657143,92.34954276,2318822,0.393687398170278,0.244615153728919,0
2019-04-21,201917,120,120,120,120,24.4780952380952,25.7711677142857,27.2171428571429,75.5760746361905,82.3390711961905,88.3057342380952,2318822,0.435225299742714,0.241527378988124,0.033607581780749
2019-04-28,201918,207,207,207,207,23.7333333333333,25.1612479733333,26.8323809523809,78.5792006685714,86.0716254971429,91.9085142666667,2318822,0.858399652927219,0.312378440432254,0.445814728340511
2019-05-05,201919,232,232,232,232,23.36,24.7637951733333,26.3352380952381,75.8705978647619,83.9496669790476,89.7500024114286,2318822,0.810429174813763,0.261598777310203,0.344301546216139
2019-05-12,201920,302,302,302,302,23.3390476190476,24.4590477180952,25.9295238095238,82.0686738990477,88.8792780819048,93.0251875142857,2318822,0.85196233259819,0.331012470987424,0.332516683039923
2019-05-19,201921,297,297,297,297,23.36,24.8254546933333,26.1809523809524,80.7677684952381,86.9826845714285,93.2079837028571,2318822,0.815662435495264,0.327511986689793,0.286743872535279
2019-05-26,201922,348,348,348,348,23.2095238095238,24.4190476266667,25.7980952380952,80.1200401104762,86.6682800342857,92.40780592,2318822,0.958564736749953,0.390646198802668,0.0852230140994005
2019-06-02,201923,338,338,338,338,22.192380952381,23.17554976,24.5352380952381,81.8636334228571,87.8178703180952,92.5710395619048,2318822,0.932927581332245,0,0.113755173963331
2019-06-09,201924,430,430,430,430,23.1866666666667,24.2529147809524,25.7561904761905,75.9947077142857,83.59760368,90.0140534780953,2318822,1.1185601999636,0.376067675742252,0.244315001323948
2019-06-16,201925,447,447,447,447,23.0609523809524,24.1830303009524,25.1847619047619,75.6945965390476,82.6256647714286,89.1701408114286,2318822,1.14449319525173,0.219395451656056,0.151544189247816
2019-06-23,201926,658,658,658,658,22.5561904761905,23.5911686171429,24.4552380952381,78.598577592381,84.0415129276191,90.1053708190476,2318822,1.19588955081503,0.237139375079243,0.500341552736691
2019-06-30,201927,685,685,685,685,22.2209523809524,23.4801730438095,24.7542857142857,82.1165951314286,88.4637624666667,95.3804186628571,2318822,1.2980198566341,0.36637956686628,0.441058865234158
