"ew_start","ew","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max"
2017-12-31,201801,351,351,351,351
2018-01-07,201802,206,206,206,206
2018-01-14,201803,226,226,226,226
2018-01-21,201804,193,193,193,193
2018-01-28,201805,171,171,171,171
2018-02-04,201806,178,178,178,178
2018-02-11,201807,244,244,244,244
2018-02-18,201808,229,229,229,229
2018-02-25,201809,293,293,293,293
2018-03-04,201810,319,319,319,319
2018-03-11,201811,348,348,348,348
2018-03-18,201812,426,426,426,426
2018-03-25,201813,356,356,356,356
2018-04-01,201814,470,470,470,470
2018-04-04,201815,515,515,515,515
2018-04-15,201816,539,539,539,539
2018-04-22,201817,506,506,506,506
2018-04-29,201818,545,545,545,545
2018-05-06,201819,586,586,586,586
2018-05-13,201820,509,509,509,509
2018-05-20,201821,561,561,561,561
2018-05-27,201822,392,392,392,392
2018-06-03,201823,483,483,483,483
2018-06-10,201824,463,463,463,463
2018-06-17,201825,420,420,420,420
2018-06-24,201826,500,500,500,500
2018-07-01,201827,464,464,464,464
2018-07-08,201828,436,436,436,436
2018-07-15,201829,360,360,360,360
2018-07-22,201830,316,316,316,316
2018-07-29,201831,306,306,306,306
2018-08-05,201832,316,316,316,316
2018-08-12,201833,307,307,307,307
2018-08-19,201834,283,283,283,283
2018-08-26,201835,217,217,217,217
2018-09-02,201836,175,175,175,175
2018-09-09,201837,204,204,204,204
2018-09-16,201838,220,220,220,220
2018-09-23,201839,200,200,200,200
2018-09-30,201840,195,195,195,195
2018-10-07,201841,209,209,209,209
2018-10-14,201842,195,195,195,195
2018-10-21,201843,184,184,184,184
2018-10-28,201844,187,187,187,187
2018-11-04,201845,214,214,214,214
2018-11-11,201846,223,223,223,223
2018-11-18,201847,271,271,271,271
2018-11-25,201848,378,378,378,378
2018-12-02,201849,376,376,376,376
2018-12-09,201850,483,483,483,483
2018-12-16,201851,443,443,443,443
2018-12-23,201852,516,516,516,516
2018-12-30,201901,877,877,877,877
2019-01-06,201902,893,893,893,893
2019-01-13,201903,970,970,970,970
2019-01-20,201904,1151,1151,1151,1151
2019-01-27,201905,1233,1233,1233,1233
2019-02-03,201906,1235,1235,1235,1235
2019-02-10,201907,1390,1390,1390,1390
2019-02-17,201908,1301,1301,1301,1301
2019-02-24,201909,1230,1230,1230,1230
2019-03-03,201910,1562,1562,1562,1562
