"ew_start","ew","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max"
2017-12-31,201801,45,45,45,45
2018-01-07,201802,58,58,58,58
2018-01-14,201803,69,69,69,69
2018-01-21,201804,50,50,50,50
2018-01-28,201805,61,61,61,61
2018-02-04,201806,51,51,51,51
2018-02-11,201807,68,68,68,68
2018-02-18,201808,80,80,80,80
2018-02-25,201809,109,109,109,109
2018-03-04,201810,144,144,144,144
2018-03-11,201811,176,176,176,176
2018-03-18,201812,159,159,159,159
2018-03-25,201813,136,136,136,136
2018-04-01,201814,148,148,148,148
2018-04-04,201815,116,116,116,116
2018-04-15,201816,118,118,118,118
2018-04-22,201817,103,103,103,103
2018-04-29,201818,133,133,133,133
2018-05-06,201819,148,148,148,148
2018-05-13,201820,170,170,170,170
2018-05-20,201821,189,189,189,189
2018-05-27,201822,173,173,173,173
2018-06-03,201823,201,201,201,201
2018-06-10,201824,190,190,190,190
2018-06-17,201825,124,124,124,124
2018-06-24,201826,91,91,91,91
2018-07-01,201827,78,78,78,78
2018-07-08,201828,80,80,80,80
2018-07-15,201829,86,86,86,86
2018-07-22,201830,85,85,85,85
2018-07-29,201831,127,127,127,127
2018-08-05,201832,121,121,121,121
2018-08-12,201833,120,120,120,120
2018-08-19,201834,118,118,118,118
2018-08-26,201835,74,74,74,74
2018-09-02,201836,52,52,52,52
2018-09-09,201837,62,62,62,62
2018-09-16,201838,43,43,43,43
2018-09-23,201839,52,52,52,52
2018-09-30,201840,33,33,33,33
2018-10-07,201841,30,30,30,30
2018-10-14,201842,34,34,34,34
2018-10-21,201843,27,27,27,27
2018-10-28,201844,25,25,25,25
2018-11-04,201845,19,19,19,19
2018-11-11,201846,27,27,27,27
2018-11-18,201847,28,28,28,28
2018-11-25,201848,23,23,23,23
2018-12-02,201849,19,19,19,19
2018-12-09,201850,25,25,25,25
2018-12-16,201851,11,11,11,11
2018-12-23,201852,8,8,8,8
2018-12-30,201901,111,111,111,111
2019-01-06,201902,50,50,50,50
2019-01-13,201903,53,53,53,53
2019-01-20,201904,44,44,44,44
2019-01-27,201905,45,45,45,45
2019-02-03,201906,59,59,59,59
2019-02-10,201907,61,61,61,61
2019-02-17,201908,57,57,57,57
2019-02-24,201909,39,39,39,39
2019-03-03,201910,40,40,40,40
2019-03-10,201911,64,64,64,64
2019-03-17,201912,49,49,49,49
2019-03-24,201913,86,86,86,86
2019-03-31,201914,123,123,123,123
2019-04-07,201915,118,118,118,118
2019-04-14,201916,191,191,191,191
2019-04-21,201917,148,148,148,148
2019-04-28,201918,187,187,187,187
2019-05-05,201919,231,231,231,231
2019-05-12,201920,234,234,234,234
2019-05-19,201921,520,520,520,520
2019-05-26,201922,533,533,533,533
2019-06-02,201923,573,573,573,573
2019-06-09,201924,533,533,533,533
2019-06-16,201925,500,500,500,500
2019-06-23,201926,547,547,547,547
2019-06-30,201927,629,629,629,629
2019-07-07,201928,688,688,688,688
2019-07-14,201929,643,643,643,643
2019-07-21,201930,459,459,459,459
2019-07-28,201931,406,406,406,406
2019-08-04,201932,384,384,384,384
2019-08-11,201933,397,397,397,397
2019-08-18,201934,319,319,319,319
2019-08-25,201935,357,357,357,357
2019-09-01,201936,323,323,323,323
2019-09-08,201937,316,316,316,316
2019-09-15,201938,273,273,273,273
2019-09-22,201939,195,195,195,195
2019-09-29,201940,215,215,215,215
2019-10-06,201941,300,300,300,300
2019-10-13,201942,246,246,246,246
2019-10-20,201943,269,269,269,269
2019-10-27,201944,257,257,257,257
2019-11-03,201945,236,236,236,236
2019-11-10,201946,188,188,188,188
2019-11-17,201947,257,257,257,257
2019-11-24,201948,194,194,194,194
2019-12-01,201949,192,192,192,192
2019-12-08,201950,194,194,194,194
2019-12-15,201951,149,149,149,149
2019-12-22,201952,169,169,169,169
2019-12-29,202001,123,123,123,123
2020-01-05,202002,267,267,267,267
2020-01-12,202003,252,252,252,252
2020-01-19,202004,291,291,291,291
2020-01-26,202005,343,343,343,343
2020-02-02,202006,412,412,412,412
2020-02-09,202007,499,499,499,499
2020-02-16,202008,483,483,483,483
2020-02-23,202009,670,670,670,670
2020-03-01,202010,848,848,848,848
2020-03-08,202011,922,922,922,922
2020-03-15,202012,663,663,663,663
2020-03-22,202013,771,771,771,771
2020-03-29,202014,1130,1130,1130,1130
2020-04-05,202015,1635,1635,1635,1635
2020-04-12,202016,2085,2085,2085,2085
2020-04-19,202017,2244,2244,2244,2244
2020-04-26,202018,2488,2488,2488,2488
2020-05-03,202019,2988,2988,2988,2988
2020-05-10,202020,2997,2997,2997,2997
2020-05-17,202021,2695,2695,2695,2695
2020-05-24,202022,2758,2758,2758,2758
2020-05-31,202023,2510,2510,2510,2510
2020-06-07,202024,2283,2283,2283,2283
2020-06-14,202025,1950,1950,1950,1950
2020-06-21,202026,1514,1514,1514,1514
2020-06-28,202027,1678,1678,1678,1678
2020-07-05,202028,1399,1399,1399,1399
2020-07-12,202029,1220,1220,1220,1220
2020-07-19,202030,958,958,958,958
2020-07-26,202031,742,742,742,742
2020-08-02,202032,512,512,512,512
2020-08-09,202033,506,506,506,506
2020-08-16,202034,392,392,392,392
2020-08-23,202035,380,380,380,380
2020-08-30,202036,283,283,283,283
2020-09-06,202037,233,233,233,233
2020-09-13,202038,240,240,240,240
2020-09-20,202039,241,241,241,241
2020-09-27,202040,219,219,219,219
2020-10-04,202041,201,201,201,201
2020-10-11,202042,260,260,260,260
2020-10-18,202043,214,214,214,214
2020-10-25,202044,188,188,188,188
2020-11-01,202045,205,205,205,205
2020-11-08,202046,183,183,183,183
2020-11-15,202047,151,151,151,151
2020-11-22,202048,162,162,162,162
2020-11-29,202049,154,154,154,154
2020-12-06,202050,111,111,111,111
2020-12-13,202051,117,117,117,117
2020-12-20,202052,101,101,101,101
2020-12-27,202053,78,78,78,78
2021-01-03,202101,176,176,176,176
2021-01-10,202102,222,222,222,222
2021-01-17,202103,248,248,248,248
2021-01-24,202104,258,258,258,258
2021-01-31,202105,423,423,423,423
2021-02-07,202106,400,400,400,400
2021-02-14,202107,470,470,470,470
2021-02-21,202108,504,504,504,504
2021-02-28,202109,779,779,779,779
2021-03-07,202110,926,926,926,926
2021-03-14,202111,1043,1043,1043,1043
2021-03-21,202112,952,952,952,952
2021-03-28,202113,878,878,878,878
2021-04-04,202114,654,654,654,654
2021-04-11,202115,618,618,618,618
2021-04-18,202116,622,622,622,622
2021-04-25,202117,676,676,676,676
2021-05-02,202118,684,684,684,684
2021-05-09,202119,739,739,739,739
2021-05-16,202120,726,726,726,726
2021-05-23,202121,659,659,659,659
2021-05-30,202122,556,556,556,556
2021-06-06,202123,569,569,569,569
2021-06-13,202124,395,395,395,395
2021-06-20,202125,302,302,302,302
2021-06-27,202126,318,318,318,318
2021-07-04,202127,267,267,267,267
2021-07-11,202128,199,199,199,199
2021-07-18,202129,172,172,172,172
2021-07-25,202130,136,136,136,136
2021-08-01,202131,103,103,103,103
2021-08-08,202132,103,103,103,103
2021-08-15,202133,91,91,91,91
2021-08-22,202134,58,58,58,58
2021-08-29,202135,55,55,55,55
2021-09-05,202136,83,83,83,83
2021-09-12,202137,60,60,60,60
2021-09-19,202138,66,66,66,66
2021-09-26,202139,49,49,49,49
2021-10-03,202140,48,48,48,48
2021-10-10,202141,52,52,52,52
2021-10-17,202142,44,44,44,44
2021-10-24,202143,40,40,40,40
2021-10-31,202144,36,36,36,36
2021-11-07,202145,41,41,41,41
2021-11-14,202146,54,54,54,54
2021-11-21,202147,62,62,62,62
2021-11-28,202148,105,105,105,105
2021-12-05,202149,80,80,80,80
2021-12-12,202150,32,32,32,32
2021-12-19,202151,10,10,10,10
2021-12-26,202152,4,4,4,4
2022-01-02,202201,314,314,314,314
2022-01-09,202202,437,437,437,437
2022-01-16,202203,533,533,533,533
2022-01-23,202204,502,502,502,502
