"ew_start","ew","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max"
2017-12-31,201801,142,142,142,142
2018-01-07,201802,137,137,137,137
2018-01-14,201803,185,185,185,185
2018-01-21,201804,177,177,177,177
2018-01-28,201805,290,290,290,290
2018-02-04,201806,270,270,270,270
2018-02-11,201807,282,282,282,282
2018-02-18,201808,349,349,349,349
2018-02-25,201809,399,399,399,399
2018-03-04,201810,409,409,409,409
2018-03-11,201811,376,376,376,376
2018-03-18,201812,372,372,372,372
2018-03-25,201813,321,321,321,321
2018-04-01,201814,350,350,350,350
2018-04-04,201815,344,344,344,344
2018-04-15,201816,328,328,328,328
2018-04-22,201817,249,249,249,249
2018-04-29,201818,350,350,350,350
2018-05-06,201819,275,275,275,275
2018-05-13,201820,272,272,272,272
2018-05-20,201821,254,254,254,254
2018-05-27,201822,238,238,238,238
2018-06-03,201823,255,255,255,255
2018-06-10,201824,246,246,246,246
2018-06-17,201825,184,184,184,184
2018-06-24,201826,211,211,211,211
2018-07-01,201827,186,186,186,186
2018-07-08,201828,192,192,192,192
2018-07-15,201829,163,163,163,163
2018-07-22,201830,193,193,193,193
2018-07-29,201831,263,263,263,263
2018-08-05,201832,234,234,234,234
2018-08-12,201833,246,246,246,246
2018-08-19,201834,299,299,299,299
2018-08-26,201835,255,255,255,255
2018-09-02,201836,232,232,232,232
2018-09-09,201837,252,252,252,252
2018-09-16,201838,201,201,201,201
2018-09-23,201839,197,197,197,197
2018-09-30,201840,200,200,200,200
2018-10-07,201841,193,193,193,193
2018-10-14,201842,207,207,207,207
2018-10-21,201843,153,153,153,153
2018-10-28,201844,215,215,215,215
2018-11-04,201845,176,176,176,176
2018-11-11,201846,176,176,176,176
2018-11-18,201847,145,145,145,145
2018-11-25,201848,150,150,150,150
2018-12-02,201849,143,143,143,143
2018-12-09,201850,155,155,155,155
2018-12-16,201851,90,90,90,90
2018-12-23,201852,59,59,59,59
2018-12-30,201901,167,167,167,167
2019-01-06,201902,218,218,218,218
2019-01-13,201903,233,233,233,233
2019-01-20,201904,271,271,271,271
2019-01-27,201905,336,336,336,336
2019-02-03,201906,293,293,293,293
2019-02-10,201907,353,353,353,353
2019-02-17,201908,288,288,288,288
2019-02-24,201909,229,229,229,229
2019-03-03,201910,249,249,249,249
2019-03-10,201911,243,243,243,243
2019-03-17,201912,201,201,201,201
2019-03-24,201913,145,145,145,145
2019-03-31,201914,228,228,228,228
2019-04-07,201915,176,176,176,176
2019-04-14,201916,143,143,143,143
2019-04-21,201917,168,168,168,168
2019-04-28,201918,159,159,159,159
2019-05-05,201919,158,158,158,158
2019-05-12,201920,142,142,142,142
2019-05-19,201921,101,101,101,101
2019-05-26,201922,103,103,103,103
2019-06-02,201923,107,107,107,107
2019-06-09,201924,97,97,97,97
2019-06-16,201925,62,62,62,62
2019-06-23,201926,106,106,106,106
2019-06-30,201927,96,96,96,96
2019-07-07,201928,91,91,91,91
2019-07-14,201929,66,66,66,66
2019-07-21,201930,49,49,49,49
2019-07-28,201931,65,65,65,65
2019-08-04,201932,70,70,70,70
2019-08-11,201933,50,50,50,50
2019-08-18,201934,56,56,56,56
2019-08-25,201935,59,59,59,59
2019-09-01,201936,79,79,79,79
2019-09-08,201937,45,45,45,45
2019-09-15,201938,49,49,49,49
2019-09-22,201939,38,38,38,38
2019-09-29,201940,37,37,37,37
2019-10-06,201941,30,30,30,30
2019-10-13,201942,32,32,32,32
2019-10-20,201943,43,43,43,43
2019-10-27,201944,47,47,47,47
2019-11-03,201945,31,31,31,31
2019-11-10,201946,52,52,52,52
2019-11-17,201947,34,34,34,34
2019-11-24,201948,33,33,33,33
2019-12-01,201949,46,46,46,46
2019-12-08,201950,59,59,59,59
2019-12-15,201951,29,29,29,29
2019-12-22,201952,45,45,45,45
2019-12-29,202001,48,48,48,48
2020-01-05,202002,129,129,129,129
2020-01-12,202003,112,112,112,112
2020-01-19,202004,108,108,108,108
2020-01-26,202005,129,129,129,129
2020-02-02,202006,139,139,139,139
2020-02-09,202007,124,124,124,124
2020-02-16,202008,95,95,95,95
2020-02-23,202009,106,106,106,106
2020-03-01,202010,133,133,133,133
2020-03-08,202011,115,115,115,115
2020-03-15,202012,91,91,91,91
2020-03-22,202013,57,57,57,57
2020-03-29,202014,56,56,56,56
2020-04-05,202015,39,39,39,39
2020-04-12,202016,38,38,38,38
2020-04-19,202017,20,20,20,20
2020-04-26,202018,15,15,15,15
2020-05-03,202019,15,15,15,15
2020-05-10,202020,13,13,13,13
2020-05-17,202021,13,13,13,13
2020-05-24,202022,17,17,17,17
2020-05-31,202023,11,11,11,11
2020-06-07,202024,10,10,10,10
2020-06-14,202025,11,11,11,11
2020-06-21,202026,9,9,9,9
2020-06-28,202027,12,12,12,12
2020-07-05,202028,12,12,12,12
2020-07-12,202029,6,6,6,6
2020-07-19,202030,13,13,13,13
2020-07-26,202031,11,11,11,11
2020-08-02,202032,13,13,13,13
2020-08-09,202033,8,8,8,8
2020-08-16,202034,12,12,12,12
2020-08-23,202035,6,6,6,6
2020-08-30,202036,4,4,4,4
2020-09-06,202037,18,18,18,18
2020-09-13,202038,9,9,9,9
2020-09-20,202039,10,10,10,10
2020-09-27,202040,9,9,9,9
2020-10-04,202041,5,5,5,5
2020-10-11,202042,6,6,6,6
2020-10-18,202043,9,9,9,9
2020-10-25,202044,8,8,8,8
2020-11-01,202045,5,5,5,5
2020-11-08,202046,9,9,9,9
2020-11-15,202047,11,11,11,11
2020-11-22,202048,8,8,8,8
2020-11-29,202049,16,16,16,16
2020-12-06,202050,11,11,11,11
2020-12-13,202051,4,4,4,4
2020-12-20,202052,5,5,5,5
2020-12-27,202053,3,3,3,3
2021-01-03,202101,18,18,18,18
2021-01-10,202102,13,13,13,13
2021-01-17,202103,14,14,14,14
2021-01-24,202104,28,28,28,28
2021-01-31,202105,21,21,21,21
2021-02-07,202106,14,14,14,14
2021-02-14,202107,22,22,22,22
2021-02-21,202108,21,21,21,21
2021-02-28,202109,27,27,27,27
2021-03-07,202110,28,28,28,28
2021-03-14,202111,21,21,21,21
2021-03-21,202112,23,23,23,23
2021-03-28,202113,19,19,19,19
2021-04-04,202114,33,33,33,33
2021-04-11,202115,22,22,22,22
2021-04-18,202116,28,28,28,28
2021-04-25,202117,26,26,26,26
2021-05-02,202118,33,33,33,33
2021-05-09,202119,18,18,18,18
2021-05-16,202120,21,21,21,21
2021-05-23,202121,18,18,18,18
2021-05-30,202122,24,24,24,24
2021-06-06,202123,27,27,27,27
2021-06-13,202124,23,23,23,23
2021-06-20,202125,21,21,21,21
2021-06-27,202126,17,17,17,17
2021-07-04,202127,14,14,14,14
2021-07-11,202128,15,15,15,15
2021-07-18,202129,14,14,14,14
2021-07-25,202130,19,19,19,19
2021-08-01,202131,14,14,14,14
2021-08-08,202132,12,12,12,12
2021-08-15,202133,17,17,17,17
2021-08-22,202134,20,20,20,20
2021-08-29,202135,15,15,15,15
2021-09-05,202136,21,21,21,21
2021-09-12,202137,11,11,11,11
2021-09-19,202138,16,16,16,16
2021-09-26,202139,4,4,4,4
2021-10-03,202140,11,11,11,11
2021-10-10,202141,14,14,14,14
2021-10-17,202142,13,13,13,13
2021-10-24,202143,15,15,15,15
2021-10-31,202144,11,11,11,11
