"ew_start","ew","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max"
2017-12-31,201801,3,3,3,3
2018-01-07,201802,5,5,5,5
2018-01-14,201803,3,3,3,3
2018-01-21,201804,5,5,5,5
2018-01-28,201805,11,11,11,11
2018-02-04,201806,1,1,1,1
2018-02-11,201807,3,3,3,3
2018-02-18,201808,9,9,9,9
2018-02-25,201809,6,6,6,6
2018-03-04,201810,5,5,5,5
2018-03-11,201811,6,6,6,6
2018-03-18,201812,9,9,9,9
2018-03-25,201813,9,9,9,9
2018-04-01,201814,5,5,5,5
2018-04-04,201815,8,8,8,8
2018-04-15,201816,3,3,3,3
2018-04-22,201817,2,2,2,2
2018-04-29,201818,4,4,4,4
2018-05-06,201819,7,7,7,7
2018-05-13,201820,1,1,1,1
2018-05-20,201821,6,6,6,6
2018-05-27,201822,1,1,1,1
2018-06-03,201823,8,8,8,8
2018-06-10,201824,4,4,4,4
2018-06-17,201825,5,5,5,5
2018-06-24,201826,3,3,3,3
2018-07-01,201827,1,1,1,1
2018-07-08,201828,4,4,4,4
2018-07-15,201829,0,0,0,0
2018-07-22,201830,4,4,4,4
2018-07-29,201831,5,5,5,5
2018-08-05,201832,8,8,8,8
2018-08-12,201833,2,2,2,2
2018-08-19,201834,7,7,7,7
2018-08-26,201835,3,3,3,3
2018-09-02,201836,2,2,2,2
2018-09-09,201837,2,2,2,2
2018-09-16,201838,7,7,7,7
2018-09-23,201839,3,3,3,3
2018-09-30,201840,1,1,1,1
2018-10-07,201841,2,2,2,2
2018-10-14,201842,2,2,2,2
2018-10-21,201843,4,4,4,4
2018-10-28,201844,0,0,0,0
2018-11-04,201845,2,2,2,2
2018-11-11,201846,5,5,5,5
2018-11-18,201847,1,1,1,1
2018-11-25,201848,2,2,2,2
2018-12-02,201849,1,1,1,1
2018-12-09,201850,0,0,0,0
2018-12-16,201851,0,0,0,0
2018-12-23,201852,1,1,1,1
2018-12-30,201901,5,5,5,5
2019-01-06,201902,6,6,6,6
2019-01-13,201903,2,2,2,2
2019-01-20,201904,5,5,5,5
2019-01-27,201905,4,4,4,4
2019-02-03,201906,4,4,4,4
2019-02-10,201907,12,12,12,12
2019-02-17,201908,3,3,3,3
2019-02-24,201909,1,1,1,1
2019-03-03,201910,4,4,4,4
2019-03-10,201911,1,1,1,1
2019-03-17,201912,15,15,15,15
2019-03-24,201913,4,4,4,4
2019-03-31,201914,3,3,3,3
2019-04-07,201915,7,7,7,7
2019-04-14,201916,4,4,4,4
2019-04-21,201917,2,2,2,2
2019-04-28,201918,6,6,6,6
2019-05-05,201919,7,7,7,7
2019-05-12,201920,6,6,6,6
2019-05-19,201921,9,9,9,9
2019-05-26,201922,12,12,12,12
2019-06-02,201923,8,8,8,8
2019-06-09,201924,9,9,9,9
2019-06-16,201925,3,3,3,3
2019-06-23,201926,4,4,4,4
2019-06-30,201927,13,13,13,13
2019-07-07,201928,6,6,6,6
2019-07-14,201929,0,0,0,0
2019-07-21,201930,5,5,5,5
2019-07-28,201931,3,3,3,3
2019-08-04,201932,8,8,8,8
2019-08-11,201933,1,1,1,1
2019-08-18,201934,0,0,0,0
2019-08-25,201935,1,1,1,1
2019-09-01,201936,1,1,1,1
2019-09-08,201937,2,2,2,2
2019-09-15,201938,4,4,4,4
2019-09-22,201939,2,2,2,2
