"ew_start","ew","geocode","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max","mintemp","meantemp","maxtemp","minumid","meanumid","maxumid","pop","inc_level","receptive","transmission"
2017-12-31,201801,1100015,2,2,2,2,23.4285714285714,24.2571428571429,25.7142857142857,85.1120595714286,91.6071877142857,94.1546285714286,22728,0,1,0
2018-01-07,201802,1100015,1,1,1,1,22.4285714285714,24.1285711428571,27.8571428571429,71.2617092857143,88.6879607142857,94.1363414285714,22728,0,0,0
2018-01-14,201803,1100015,6,6,6,6,23.1428571428571,24.9952382857143,28.4285714285714,69.3447148571429,86.2052548571429,94.1424585714286,22728,1,1,1
2018-01-21,201804,1100015,0,0,0,0,23.1428571428571,25.4666665714286,29.5714285714286,66.4320197142857,85.4745524285714,94.1667342857143,22728,0,0,0
2018-01-28,201805,1100015,3,3,3,3,24.4285714285714,25.0857142857143,25.8571428571429,86.5036982857143,91.7844242857143,94.19101,22728,0,1,0
2018-02-04,201806,1100015,0,0,0,0,23.7142857142857,24.595238,25.5714285714286,87.4480785714286,92.0742207142857,94.1849571428571,22728,0,0,0
2018-02-11,201807,1100015,1,1,1,1,23.4285714285714,24.1428571428571,25,88.7012208571429,92.7464284285714,94.1607457142857,22728,0,1,0
2018-02-18,201808,1100015,1,1,1,1,23.1428571428571,23.9908008571429,24.8571428571429,88.9160985714286,92.4395514285714,94.1605485714286,22728,0,1,0
2018-02-25,201809,1100015,4,4,4,4,22.8571428571429,25.438712,29.4285714285714,66.7325581428571,84.0749998571429,93.36645,22728,0,0,0
2018-03-04,201810,1100015,1,1,1,1,24,24.8701297142857,26.4285714285714,83.7492147142857,91.2386014285714,94.1849571428571,22728,0,1,0
2018-03-11,201811,1100015,1,1,1,1,23.8571428571429,24.2792208571429,25.2857142857143,89.505318,93.0972734285714,94.1789042857143,22728,0,1,0
2018-03-18,201812,1100015,3,3,3,3,23.4285714285714,24.112554,25.1428571428571,88.768716,93.0223861428571,94.1728514285714,22728,0,1,0
2018-03-25,201813,1100015,1,1,1,1,23,23.7402602857143,25,87.1632342857143,92.4382962857143,94.1364057142857,22728,0,0,0
2018-04-01,201814,1100015,1,1,1,1,23.4285714285714,24.1428568571429,25.1428571428571,88.0804365714286,93.2467827142857,94.1788392857143,22728,0,1,0
2018-04-04,201815,1100015,1,1,1,1,23.7142857142857,24.2389611428571,24.8571428571429,90.2182757142857,92.76857,94.1667342857143,22728,0,1,0
2018-04-15,201816,1100015,2,2,2,2,23.1428571428571,24.4594154285714,26.7142857142857,78.3689752857143,89.2168591428571,94.1606814285714,22728,0,1,0
2018-04-22,201817,1100015,1,1,1,1,23.8571428571429,26.406056,31,59.4365488571429,84.0274814285714,94.1969978571429,22728,0,1,0
2018-04-29,201818,1100015,1,1,1,1,23.2857142857143,26.1011905714286,31.4285714285714,58.1196665714286,83.8624728571429,94.1789042857143,22728,0,1,0
2018-05-06,201819,1100015,2,2,2,2,23,26.1726191428571,32.1428571428571,55.2204152857143,82.0137,94.1363414285714,22728,0,0,0
2018-05-13,201820,1100015,2,2,2,2,23.2857142857143,25.7559522857143,30.4285714285714,63.0939864285714,84.9908064285714,94.1848921428572,22728,0,1,0
2018-05-20,201821,1100015,2,2,2,2,22.7142857142857,23.944264,25.5714285714286,78.9761518571429,86.0107055714286,91.8317508571429,22728,0,0,0
2018-05-27,201822,1100015,3,3,3,3,23,24.1038962857143,25.8571428571429,83.0454165714286,91.6428665714286,94.1485757142857,22728,0,0,0
2018-06-03,201823,1100015,1,1,1,1,20.4285714285714,21.6233768571429,23,79.0214337142857,84.5200105714286,87.766745,22728,0,0,0
2018-06-10,201824,1100015,3,3,3,3,22.4285714285714,23.4675325714286,25.1428571428571,80.2318855714286,87.5378585714286,91.0250085714286,22728,0,0,0
2018-06-17,201825,1100015,0,0,0,0,20.1428571428571,21.844156,24.5714285714286,74.3630931428571,86.3776077142857,93.1918614285714,22728,0,0,0
2018-06-24,201826,1100015,0,0,0,0,20.2857142857143,22.0259737142857,25.5714285714286,64.9033874285714,83.6168908571429,93.9933342857143,22728,0,0,0
2018-07-01,201827,1100015,0,0,0,0,20.2857142857143,22.2456711428571,25.8571428571429,63.699569,82.5822171428571,93.2023185714286,22728,0,0,0
2018-07-08,201828,1100015,0,0,0,0,19.7142857142857,21.9718614285714,25.8571428571429,60.9750722857143,77.1071894285714,86.3367457142857,22728,0,0,0
2018-07-15,201829,1100015,1,1,1,1,21.8571428571429,26.503788,32.4285714285714,43.1579052857143,70.3047098571429,92.4791328571429,22728,0,0,0
2018-07-22,201830,1100015,0,0,0,0,20.4285714285714,26.6726191428571,34,28.9855194285714,57.2397314285714,83.3175771428571,22728,0,0,0
2018-07-29,201831,1100015,0,0,0,0,23.4285714285714,27.535714,33.8571428571429,40.6933694285714,69.6977448571429,91.7871514285714,22728,0,0,0
2018-08-05,201832,1100015,0,0,0,0,22.4285714285714,27.095238,34,38.9460872857143,67.1215777142857,89.3558214285714,22728,0,0,0
2018-08-12,201833,1100015,0,0,0,0,22.8571428571429,24.9119045714286,28.1428571428571,65.9420481428571,81.3751301428571,93.3137214285714,22728,0,0,0
2018-08-19,201834,1100015,0,0,0,0,21.1428571428571,23.2391774285714,26,69.9222125714286,83.4509778571429,90.9258557142857,22728,0,0,0
2018-08-26,201835,1100015,2,2,2,2,21.8571428571429,23.457792,25.8571428571429,74.4793895714286,83.634513,89.5104485714286,22728,0,0,0
2018-09-02,201836,1100015,1,1,1,1,20.8571428571429,23.5367965714286,26.2857142857143,59.978537,74.047566,85.5977442857143,22728,0,0,0
2018-09-09,201837,1100015,2,2,2,2,23,25.0428571428571,27.5714285714286,69.6342714285714,82.398827,91.0227742857143,22728,0,0,0
2018-09-16,201838,1100015,0,0,0,0,22.8571428571429,24.3127705714286,26.7142857142857,77.2882227142857,86.6129122857143,94.1118685714286,22728,0,0,0
2018-09-23,201839,1100015,1,1,1,1,23.5714285714286,24.8116882857143,26.7142857142857,76.9360534285714,86.1876528571429,94.1302885714286,22728,0,1,0
2018-09-30,201840,1100015,0,0,0,0,23.7142857142857,25.6720777142857,29,68.2160501428571,83.6967422857143,93.3786842857143,22728,0,0,0
2018-10-07,201841,1100015,0,0,0,0,23.1428571428571,26.2500002857143,31.8571428571429,56.6707905714286,81.1693277142857,94.1546285714286,22728,0,0,0
2018-10-14,201842,1100015,0,0,0,0,24.5714285714286,27.9151682857143,32,57.0215617142857,77.6853312857143,92.6949251428571,22728,0,0,0
2018-10-21,201843,1100015,0,0,0,0,24.2857142857143,24.9025974285714,26.1428571428571,84.45362,90.1255321428571,94.1667342857143,22728,0,0,0
2018-10-28,201844,1100015,2,2,2,2,23.4285714285714,24.6785717142857,26.2857142857143,82.2570922857143,89.47546,93.3733314285714,22728,0,1,0
2018-11-04,201845,1100015,5,5,5,5,24.1428571428571,24.8207791428571,26.2857142857143,82.3289914285714,88.952965,94.1546928571429,22728,0,1,0
2018-11-11,201846,1100015,0,0,0,0,24,24.9402597142857,26.4285714285714,84.5050797142857,91.5472932857143,94.19101,22728,0,0,0
2018-11-18,201847,1100015,0,0,0,0,24.4285714285714,25.3285714285714,26.8571428571429,82.3407148571429,89.7365394285714,93.403595,22728,0,0,0
2018-11-25,201848,1100015,0,0,0,0,23.8571428571429,24.37013,25,88.783686,92.63004,94.1726571428571,22728,0,0,0
2018-12-02,201849,1100015,0,0,0,0,22.8571428571429,23.4571428571429,23.8571428571429,88.6796871428571,92.6801535714286,94.1241028571429,22728,0,0,0
2018-12-09,201850,1100015,3,3,3,3,23.7142857142857,26.5535717142857,31.4285714285714,58.116352,82.5794535714286,94.2028564285714,22728,0,1,0
2018-12-16,201851,1100015,0,0,0,0,23.5714285714286,26.1369048571429,31.5714285714286,56.125056,82.5405228571429,94.1728514285714,22728,0,0,0
2018-12-23,201852,1100015,0,0,0,0,23.2857142857143,24.8790042857143,26.7142857142857,78.9928568571429,89.6769112857143,103.418104285714,22728,0,0,0
2018-12-30,201901,1100015,0,0,0,0,23.1428571428571,23.7126985714286,24.4285714285714,91.8195165714286,93.6739844285714,94.1606814285714,22728,0,0,0
